,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
161,79.08,494751718,9,515,053827.77-690615.8,84.615731,-69.104159,134,343,57862.8014,0,0.87,,,,,,,,,,,,,16.5845,0.4124,16.2339,0.0483,17.1344,0.0548,17.1746,,,,17.2238,,16.635,0.0346,16.5326,0.0812,16.6396,0.0323,16.3024,0.033,16.799,0.1305,16.302,0.0466,2.96,2709403842.0
162,79.26,2709403535,0,19,053843.82-690722.2,84.682587,-69.122848,36,36,58778.6853,0,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5391,,13.401,,15.3322,,7.37,2709403528.0
163,79.63,2709403772,0,27,053851.51-690500.4,84.71465,-69.08346,323,53,57009.4799,8,0.029,12.6812,,11.4487,,14.6563,,12.3978,,11.036,,14.3712,,11.3539,,10.4723,,13.7629,,,,,,,,,,,,,,,,,,,,2.1,2709403771.0
164,79.8,494751759,5,3,053829.77-690522.2,84.623523,-69.089442,294,143,57143.9324,0,0.981,14.9272,0.0657,15.0417,0.0436,14.9828,0.053,14.9318,0.1125,14.9967,0.0507,15.0464,0.0542,,,,,,,14.2547,0.3059,14.9676,0.037,15.1239,0.0434,14.5028,0.1651,14.6228,0.0211,15.0166,0.1984,,,,,,,11.18,1605797406.0
165,80.03,2709397144,9,3,053854.16-690652.7,84.725672,-69.114665,36,36,57787.4969,0,0.759,17.0317,0.0629,16.3908,0.1202,17.0742,0.0407,16.9142,0.314,16.021,0.3028,17.1785,0.0535,,,,,,,,,,,,,17.216,0.1136,17.6761,0.1305,17.281,0.0797,,,,,,,4.95,494747562.0
166,80.14,494747560,1,19,053856.25-690634.7,84.734009,-69.109715,662,50,57007.5081,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,14.1051,0.5322,13.9841,0.032,16.031,0.0431,13.3845,,13.7348,,15.4915,,1.61,2709397139.0
167,80.2,2709403842,1,3,053827.65-690617.8,84.61522,-69.104962,36,36,57007.5075,0,0.393,,,,,,,,,,,,,16.4536,0.4062,16.2322,0.0473,17.1788,0.0561,,,,,,,,,,,,,,,,,,,2.96,494751718.0
168,80.27,2709403528,1,3,053845.19-690722.2,84.688331,-69.122837,36,36,59187.5183,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6804,0.531,11.8454,0.0412,15.3713,0.0522,4.57,2709403530.0
169,80.53,494751514,1,1,053849.96-690713.4,84.708507,-69.120204,36,36,57007.5064,0,0.232,17.2998,0.3177,17.6119,0.0971,17.6862,0.1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52,494751515.0
170,80.6,2709403813,1,3,053843.52-690442.9,84.681343,-69.078606,250,183,59187.5161,87,0.028,12.3468,0.462,10.5204,0.038,13.9168,0.0461,11.9819,,10.8099,,14.0126,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,2709403814.0
171,80.81,2709403771,0,19,053851.90-690500.6,84.716281,-69.083502,87,37,57009.4809,0,0.028,,,,,,,,,,,,,,,,,,,11.6979,,10.6908,,14.0172,,12.5356,,11.3205,,14.7976,,,,,,,,2.1,2709403772.0
172,80.88,2709397155,4,19,053857.13-690545.5,84.738078,-69.095984,36,47,57552.7559,0,0.113,15.7551,,17.2295,,16.8722,,15.1205,0.2215,14.8695,0.1907,16.4311,0.0386,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2709397156.0
173,80.89,494751716,20,3,053828.06-690629.2,84.616934,-69.108091,36,36,57768.3144,0,0.978,14.64,0.101,14.4799,0.024,14.8642,0.0279,14.5102,0.0799,14.2024,0.0684,14.7799,0.0243,,,,,,,14.2236,0.2864,14.1245,0.033,14.7045,0.0425,14.8968,0.0431,14.7796,0.0561,14.9811,0.0181,14.8074,0.0673,14.9199,0.1345,14.9427,0.0212,6.32,2709403837.0
174,80.97,494751724,2,1,053828.28-690533.1,84.618087,-69.092608,80,179,58103.9806,0,0.48,17.7127,0.0989,17.7385,0.1035,17.7239,0.0732,,,,,,,,,,,,,,,,,,,16.7656,0.3945,17.5272,0.3103,17.2362,0.0773,,,,,,,6.62,1605797406.0
175,81.38,2709403645,2,19,053832.52-690705.2,84.635505,-69.11813,321,382,58720.7527,7,0.012,14.1931,0.3391,11.9244,0.0442,15.3674,0.0541,13.7073,0.4112,11.6183,0.0447,15.3278,0.0589,13.1714,,12.2767,,15.3026,,12.9557,,12.1443,,15.1646,,,,,,,,,,,,,,2.61,2709403648.0
176,81.66,2709397139,17,3,053856.38-690636.0,84.734927,-69.11002,189,288,57986.9926,0,0.239,14.1918,0.1971,13.8067,0.0367,16.1697,0.0554,14.1172,0.1988,13.8094,0.1342,16.0523,0.0704,,,,,,,,,,,,,13.9551,0.3023,13.3595,0.0927,16.0369,0.0308,13.1425,0.3746,11.5979,0.0247,15.3556,0.0335,1.61,494747560.0
177,81.72,1605797193,2,0,053837.64-690721.1,84.656919,-69.122516,413,165,58779.5855,0,0.681,,,,,,,,,,,,,15.8925,0.3739,16.4364,0.0239,16.9068,0.0441,15.4681,0.4317,16.0609,0.0235,16.7503,0.046,,,,,,,,,,,,,2.32,2709403555.0
178,82.1,494747563,1,0,053852.84-690703.3,84.720331,-69.117592,36,36,57007.5081,0,0.594,,,,,,,,,,,,,,,,,,,,,,,,,17.5312,0.1179,17.7296,0.154,17.4536,0.0898,,,,,,,8.24,494747561.0
179,82.5,2709403555,4,0,053838.00-690722.4,84.658365,-69.122903,167,1713,58140.9055,0,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2195,0.2133,15.4399,0.1939,16.0646,0.049,2.32,1605797193.0
180,82.53,2709403648,0,19,053832.05-690704.5,84.633542,-69.117941,36,36,57681.7412,2,0.023,,,,,,,,,,,,,,,,,,,,,,,,,13.5499,,13.3469,,15.8953,,,,,,,,2.61,2709403645.0
181,82.79,494747562,9,3,053854.82-690649.6,84.72931,-69.114206,500,1541,57736.0532,0,0.909,17.1266,0.1106,16.5905,0.2543,17.3724,0.0554,,,,,,,,,,,,,,,,,,,15.2669,0.0856,14.3581,0.1278,15.4024,0.0259,14.8988,0.0691,14.6569,0.0735,14.9506,0.035,4.95,2709397144.0
182,83.34,494747561,6,515,053854.09-690658.5,84.725442,-69.116205,36,36,57485.6994,0,0.902,17.7021,0.0755,17.7064,0.0842,17.7093,0.0603,,,,,,,17.2998,0.053,17.8255,0.156,17.2737,0.0617,17.4826,,17.759,,17.584,,17.4574,0.0439,17.7553,0.1341,17.5167,0.0942,17.4634,0.1003,16.9595,0.2278,17.3336,0.1583,5.55,2709397144.0
183,83.6,2709397156,3,3,053857.53-690542.7,84.73973,-69.09521,36,257,57733.8472,2,0.012,14.9157,0.3007,15.1924,0.1767,17.0085,0.0626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,2709397155.0
184,83.81,494751712,11,3,053828.29-690640.3,84.618155,-69.111269,135,250,57758.0739,0,0.753,15.5133,0.1635,15.3637,0.0813,16.0314,0.0435,15.3475,0.1221,15.2335,0.0703,15.8967,0.0335,,,,,,,,,,,,,16.0103,0.1772,15.5508,0.0464,16.1025,0.0435,16.4313,0.1597,14.9026,0.6497,16.1523,0.2184,1.61,494751713.0
185,83.96,2709403837,0,19,053827.88-690635.3,84.616199,-69.109826,36,36,57009.4804,0,0.036,,,,,,,,,,,,,14.1628,,12.9195,,16.203,,,,,,,,,,,,,,,,,,,,4.69,494751713.0
186,84.67,494747558,2,27,053857.42-690634.6,84.73796,-69.109596,282,390,57007.0144,110,0.022,,,,,,,,,,,,,12.8104,0.5998,13.1442,0.0265,15.8219,0.0375,14.2596,,14.432,,15.4749,,14.8807,,15.0728,,16.38,,13.9522,0.409,12.3973,0.0428,15.47,0.0537,2.41,2709397136.0
187,84.72,2709403816,1,19,053842.97-690438.7,84.679059,-69.077417,519,228,59187.5168,1,0.029,,,,,,,11.864,0.5049,10.1259,0.0426,14.5597,0.0586,,,,,,,,,,,,,12.3356,,12.1284,,15.8099,,,,,,,,2.15,2709403818.0
188,84.88,494751713,11,3,053828.05-690639.7,84.616996,-69.111098,139,36,57865.6208,0,0.394,,,,,,,,,,,,,,,,,,,14.4279,0.4192,14.4206,0.0366,15.7343,0.0465,14.65,0.1863,14.6697,0.1155,16.036,0.0306,14.8905,0.3504,14.5791,0.1433,15.9068,0.0691,1.61,494751712.0
189,85.05,494747557,2,27,053856.89-690638.8,84.7372,-69.110514,403,423,58051.5983,58,0.619,14.6785,,14.8764,,15.9739,,15.832,,14.9241,,15.9647,,,,,,,,,,,,,,15.787,0.2997,15.403,0.0509,16.0661,0.0432,13.971,0.3856,12.9773,0.0414,15.3591,0.0511,3.42,2709397139.0
190,85.1,2709403863,1,0,053826.56-690555.1,84.610695,-69.098666,683,44,59095.6885,9,0.183,,,,,,,,,,,,,17.462,,,,17.4674,,,,,,,,,,,,,,15.9384,0.27,17.6248,0.2742,16.4935,0.0615,2.55,494751722.0
191,85.16,2709397196,0,19,053853.33-690501.5,84.722226,-69.083758,36,36,57009.4814,0,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5656,,10.4743,,14.3673,,7.7,2709403771.0
192,85.18,2709403793,0,531,053848.20-690444.0,84.700838,-69.078903,123,36,57009.4812,0,0.027,,,,,,,,,,,,,,,,,,,,,,,,,14.2511,,14.3919,,14.8806,,13.7747,,,,14.5329,,13.98,2709403794.0
193,85.21,2709403643,5,531,053832.23-690709.0,84.634329,-69.119168,98,193,57879.1158,2,0.029,13.8307,0.3616,12.0229,0.1175,16.0919,0.1462,13.4247,0.2955,11.8358,0.222,15.8454,0.1537,12.5726,,,,15.504,,,,,,,,,,,,,,,,,,,,4.03,2709403645.0
194,85.38,2709396953,1,0,053851.63-690712.9,84.71514,-69.120276,36,36,58779.5862,0,0.659,,,,,,,,,,,,,,,,,,,16.4765,0.4719,17.1473,0.0255,17.3705,0.047,,,,,,,,,,,,,1.51,1605790850.0
195,85.41,494751711,4,513,053829.04-690649.9,84.620695,-69.113769,156,63,58098.0063,0,0.604,,,,,,,,,,,,,,,,,,,17.6086,,18.5415,,17.5998,,16.8826,0.0385,16.792,0.0827,16.8577,0.0385,16.3793,0.1844,15.9592,0.1297,16.4679,0.0725,7.5,494751706.0
196,85.43,2709397186,0,19,053857.49-690535.5,84.739554,-69.093222,203,400,57681.7419,7,0.029,,,,,,,,,,,,,,,,,,,,,,,,,14.2452,,12.5997,,16.5889,,13.1853,,11.3975,,15.6062,,5.44,2709397185.0
197,85.76,494751723,7,1,053826.97-690538.9,84.612736,-69.094045,75,36,57632.3559,1,0.154,16.7102,0.2457,16.9869,0.2214,17.2204,0.0423,16.3731,0.1923,15.4073,0.4765,16.7426,0.0594,,,,,,,,,,,,,15.9904,0.3303,15.4706,0.2031,17.0942,0.054,,,,,,,1.97,1605797404.0
198,85.92,1605797406,3,1536,053827.81-690527.4,84.615905,-69.090941,81,36,59059.8634,0,0.955,16.9386,0.0958,18.1606,0.1077,17.2141,0.0598,17.0112,0.064,17.8301,0.0494,17.2228,0.0622,,,,,,,16.9838,,17.2587,,17.0803,,17.2379,,18.2269,,17.585,,17.5676,,19.0226,,17.9171,,6.62,494751724.0
199,85.92,2709403649,0,19,053831.21-690705.0,84.630063,-69.11807,36,36,57681.7427,3,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5435,,12.3326,,16.5919,,4.49,2709403648.0
200,86.32,2709403818,0,19,053842.71-690437.0,84.677984,-69.076961,36,49,58764.1954,0,0.029,12.1963,,11.3392,,14.8451,,12.156,,11.3109,,15.5224,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2709403816.0
201,86.5,2709403917,0,19,053833.64-690450.6,84.640186,-69.080736,36,36,57076.7063,0,0.983,12.7174,,12.6103,,12.7374,,12.6523,,12.4552,,12.7405,,12.6003,,12.4068,,12.7263,,12.6741,,12.5127,,12.7486,,11.9846,,12.6529,,12.7885,,,,,,,,2.36,2709403919.0
202,86.71,2709403918,0,4096,053831.86-690457.4,84.632776,-69.08263,96,98,58230.9022,0,0.837,,,,,,,,,,,,,,,,,,,17.2982,,17.7465,,17.5309,,17.4116,,17.9095,,17.4756,,,,,,,,11.71,2709403917.0
203,86.76,494751704,0,513,053839.59-690438.2,84.665013,-69.077194,36,36,58720.7541,0,0.549,,,,,,,,,,,,,,,,,,,,,,,,,16.4046,,,,16.4213,,,,,,,,10.18,2709403825.0
204,86.85,1605790850,1,0,053851.68-690713.8,84.715584,-69.120665,36,36,57681.7412,0,0.194,,,,,,,,,,,,,,,,,,,,,,,,,17.289,0.3566,16.9398,0.0388,17.7367,0.0677,,,,,,,1.51,2709396953.0
205,86.91,2709397136,1,19,053857.56-690634.5,84.739837,-69.109592,133,130,57007.5078,3,0.012,,,,,,,,,,,,,13.1266,,10.9738,,15.8782,,13.2319,0.5974,12.7262,0.0266,16.6101,0.0501,,,,,,,,,,,,,2.41,494747558.0
206,86.92,1605797404,2,3,053826.75-690539.0,84.611518,-69.094377,453,670,57894.0816,0,0.164,15.9486,0.3685,16.0288,0.0806,16.8691,0.0764,,,,,,,,,,,,,,,,,,,17.3666,0.2483,17.2054,0.0704,17.5873,0.0764,,,,,,,1.97,494751723.0
207,87.02,2709397141,0,515,053857.90-690629.5,84.741291,-69.108199,36,36,57007.5081,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,15.8251,,,,16.9001,,,,,,,,5.32,2709397133.0
208,87.55,2709403866,0,513,053826.47-690543.1,84.610332,-69.095315,36,36,57007.5064,0,0.523,17.8825,,,,18.2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.63,2709403892.0
209,87.65,494751722,5,1,053826.16-690555.1,84.608724,-69.098575,36,36,58141.1836,0,0.534,,,,,,,,,,,,,15.1332,0.4166,17.2166,0.1867,16.4308,0.0493,,,,,,,16.4133,0.3443,18.5779,0.2543,17.5875,0.1119,15.7412,0.4797,17.1744,0.357,16.2527,0.1239,2.55,2709403863.0
210,88.37,494751760,33,3,053829.94-690505.2,84.624845,-69.084785,41,40,58002.7634,0,0.988,14.7807,0.0173,14.789,0.0355,14.7845,0.0185,14.767,0.0185,14.826,0.0577,14.7753,0.02,14.7562,0.0284,14.7846,0.0205,14.7712,0.0311,14.8057,0.0264,14.8126,0.0483,14.8366,0.0215,15.0425,0.0158,15.0578,0.031,15.0483,0.017,15.0232,0.0486,14.7398,0.1158,14.9992,0.0299,8.3,2709403922.0
211,88.45,2709403919,0,19,053833.65-690448.2,84.640239,-69.080081,36,36,57009.4814,0,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7452,,11.7944,,13.2914,,2.36,2709403917.0
212,88.55,494747590,0,512,053857.17-690523.7,84.738268,-69.089903,36,36,57007.5081,0,0.572,,,,,,,,,,,,,,,,,,,,,,,,,17.6933,,18.87,,18.0012,,,,,,,,8.85,2709397187.0
213,88.83,494747553,1,512,053855.94-690656.7,84.732416,-69.115541,1123,520,57007.5064,13,0.675,16.9563,0.3851,16.5908,0.0881,17.3992,0.0857,,,,,,,17.9218,,,,17.922,,,,,,,,17.8722,,17.9804,,17.8883,,17.9079,,19.0944,,17.9718,,4.95,2709397131.0
214,88.83,2709403817,0,536,053844.37-690435.1,84.684909,-69.076435,92,36,57009.4812,31,0.846,,,,,,,,,,,,,,,,,,,,,,,,,17.0708,,,,17.1694,,15.514,,,,15.5611,,8.31,2709403816.0
215,88.86,2709397185,1,3,053858.34-690538.5,84.74309,-69.094054,36,36,57007.5071,0,0.002,,,,,,,15.5192,0.5327,15.1256,0.0758,17.0623,0.0986,,,,,,,,,,,,,,,,,,,,,,,,,5.44,2709397186.0
216,88.88,2709397131,0,4096,053856.31-690651.9,84.73464,-69.114418,36,36,58778.6783,7,0.011,,,,,,,,,,,,,17.5899,,,,17.8384,,,,,,,,,,,,,,,,,,,,4.95,494747553.0
217,89.69,494751738,9,3,053825.62-690604.5,84.606814,-69.101238,36,68,57492.0639,0,0.965,16.7523,0.1571,16.3239,0.1023,16.8305,0.064,16.4294,0.4127,16.0372,0.1084,16.9739,0.0925,16.806,0.0355,16.8442,0.0474,16.8158,0.0473,16.5026,0.2366,16.4115,0.0487,16.6613,0.0498,16.7502,0.0357,16.5945,0.2333,16.7546,0.0408,16.2292,0.4042,16.3921,0.0779,16.7605,0.0848,3.55,2709403884.0
218,89.89,494747567,3,1,053859.07-690613.8,84.746198,-69.103776,36,79,58047.3883,0,0.841,,,,,,,,,,,,,,,,,,,,,,,,,17.9118,0.0282,17.8577,0.1245,17.93,0.0504,17.9686,0.1394,17.7693,0.1252,18.0436,0.0937,13.26,2709397135.0
219,90.1,494751719,10,3,053825.57-690608.5,84.606624,-69.102513,36,39,57443.5096,0,0.98,15.9729,0.0574,15.9832,0.0552,15.973,0.0504,15.945,0.072,16.0684,0.0838,15.9278,0.057,15.9689,0.0318,16.0067,0.0342,15.9697,0.0375,16.0348,0.0464,15.9981,0.0421,16.0278,0.0399,16.2285,0.0441,16.198,0.0906,16.2341,0.0429,16.2499,0.1316,16.044,0.367,16.0977,0.1666,1.08,2709403884.0
220,90.21,494751539,1,0,053837.85-690729.6,84.657298,-69.125023,36,36,59187.5183,0,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0675,0.2978,15.9756,0.0748,16.3555,0.0676,7.75,2709403555.0
221,90.22,2709403884,16,3,053825.55-690607.9,84.606488,-69.102216,36,46,58394.9902,2,0.901,15.5237,0.5221,14.6022,0.9729,16.3574,0.3393,15.78,0.0762,15.8715,0.1766,15.979,0.035,15.4507,0.1393,15.3973,0.074,15.8856,0.0257,15.3887,0.3226,15.8372,0.0699,16.0277,0.0531,15.8164,0.1622,15.8385,0.1116,16.3066,0.0382,15.7427,0.1717,15.6245,0.1742,16.1587,0.045,1.08,494751719.0
222,90.42,2709403892,0,531,053826.06-690540.2,84.608584,-69.094522,644,209,57865.1174,0,0.0,,,,,,,,,,,,,,,,,,,15.8629,,,,16.9341,,15.8749,,,,17.4233,,,,,,,,3.63,2709403866.0
223,90.42,494751725,1,515,053826.51-690532.1,84.610641,-69.092208,130,163,59187.5179,0,0.65,17.3334,,20.1598,,17.4941,,,,,,,,,,,,,,,,,,,,17.4112,0.0808,17.3888,0.2258,17.4785,0.116,,,,,,,6.37,494751745.0
224,90.88,1605797447,2,19,053835.24-690441.4,84.646603,-69.078081,474,514,58097.0194,3,0.029,14.1921,,10.7937,,15.2896,,,,,,,,,,,,,,13.1439,,11.3709,,15.0813,,13.9085,0.3498,10.1363,0.5255,15.872,0.036,,,,,,,1.95,2709403929.0
225,90.97,2709403929,1,19,053835.50-690440.2,84.647954,-69.077834,86,36,59187.5183,2,0.033,,,,,,,,,,,,,13.048,,10.8197,,14.6456,,,,,,,,,,,,,,12.5099,0.4928,10.436,0.0391,14.5917,0.0485,1.78,494751765.0
226,91.03,494751517,7,19,053845.54-690734.3,84.689306,-69.125815,390,177,57941.3739,0,0.025,14.8665,0.1961,14.141,0.1069,15.5534,0.0294,14.5602,0.2594,14.2822,0.2483,15.5381,0.086,,,,,,,14.5824,,14.2624,,15.5247,,14.9023,0.2693,15.319,0.1822,15.6969,0.0347,14.1909,,15.1104,,15.3956,,10.58,2709403524.0
227,91.1,2709403825,0,23,053837.74-690435.7,84.657278,-69.07659,152,115,58778.6818,30,0.029,,,,,,,,,,,,,13.2865,,9.7295,,15.4504,,,,,,,,,,,,,,13.0773,,10.5397,,15.1361,,10.18,494751704.0
228,91.37,2709403794,0,513,053846.30-690434.4,84.692954,-69.076228,36,36,57007.5081,0,0.517,,,,,,,,,,,,,,,,,,,,,,,,,17.5879,,,,17.5545,,,,,,,,7.34,2709403799.0
229,91.61,2709403922,0,513,053828.59-690509.1,84.619161,-69.085878,36,36,57007.5081,0,0.144,,,,,,,,,,,,,,,,,,,,,,,,,17.5297,,18.3055,,17.5876,,,,,,,,8.3,494751760.0
230,91.97,2709397133,0,27,053858.67-690632.9,84.74448,-69.109142,208,80,58778.679,74,0.029,,,,,,,,,,,,,13.5515,,12.7964,,16.3398,,13.8602,,13.1535,,16.4241,,,,,,,,,,,,,,5.32,2709397141.0
231,92.67,494751765,1,31,053835.34-690439.0,84.647046,-69.077461,165,411,57006.5213,23,0.029,,,,,,,,,,,,,,,,,,,12.2089,,10.2579,,15.235,,,,,,,,13.0756,0.4084,9.8054,0.0412,14.8006,0.0479,1.6,2709403932.0
232,92.71,2709397153,6,513,053859.53-690549.7,84.748058,-69.097165,206,100,58324.4018,2,0.967,16.6348,0.0261,17.2509,0.0901,16.6473,0.0318,16.4108,0.0427,16.6455,0.0925,16.43,0.0501,,,,,,,,,,,,,16.3666,,,,16.3843,,,,,,,,8.38,2709397154.0
233,93.36,494751538,4,531,053841.44-690736.6,84.673019,-69.126835,678,257,58408.8868,0,0.617,,,,,,,,,,,,,14.2597,,13.7639,,15.9435,,14.2444,0.422,13.745,0.0405,15.8771,0.0519,14.4658,0.3548,13.9169,0.2282,16.5673,0.0449,13.9941,0.4569,14.001,0.058,15.6332,0.0579,4.11,2709403553.0
234,93.5,2709397135,15,19,053859.31-690626.7,84.747147,-69.107444,80,48,57972.1249,4,0.838,14.9925,0.1503,14.2345,0.1225,16.0338,0.0458,15.24,0.2053,14.3007,0.1274,15.9876,0.046,14.3403,,14.1239,,15.8144,,14.3312,,14.3285,,15.8496,,15.1662,0.3263,14.5467,0.2338,16.3613,0.0583,,,,,,,1.05,494747556.0
235,93.71,2709403932,7,3,053835.00-690438.4,84.64585,-69.077337,201,308,58389.1613,3,0.029,13.6211,0.2921,10.6816,0.2547,15.9093,0.0748,13.3886,0.2413,11.1414,0.123,15.6149,0.0569,,,,,,,,,,,,,,,,,,,,,,,,,1.6,494751765.0
236,94.39,494747556,0,19,053859.32-690627.4,84.747707,-69.107655,731,964,58749.7199,0,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1716,,13.8957,,16.3232,,1.05,2709397135.0
237,94.46,2709403886,1,3,053824.74-690602.7,84.603095,-69.10075,36,36,57009.4808,0,0.0,,,,,,,,,,,,,,,,,,,13.9924,0.5761,13.0258,0.0328,17.3977,0.0881,,,,,,,,,,,,,5.09,494751738.0
238,94.94,2709403641,0,19,053832.14-690720.8,84.633938,-69.122464,36,36,57009.4811,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,14.478,,14.6186,,16.8115,,,,,,,,3.39,2709403642.0
239,95.02,2709403642,0,19,053831.62-690718.9,84.631771,-69.121925,36,36,57009.4814,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4078,,13.6304,,15.6111,,3.39,2709403641.0
240,95.3,2709403526,0,537,053843.19-690738.5,84.679982,-69.127379,636,441,58047.3869,32,0.282,,,,,,,16.2026,,,,18.0491,,,,,,,,,,,,,,18.549,,,,18.537,,15.7981,,17.1133,,16.7926,,6.0,2709403524.0
241,95.94,2709403945,0,513,053826.33-690520.7,84.609747,-69.089084,36,36,57681.7398,0,0.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4903,,,,18.8782,,4.62,2709403946.0
242,96.19,494747424,0,4096,053855.81-690707.6,84.732607,-69.118704,36,36,58778.6783,8,0.858,,,,,,,,,,,,,18.7389,,,,18.756,,,,,,,,,,,,,,,,,,,,5.23,494747423.0
243,96.21,2709403894,3,3,053824.87-690541.7,84.603663,-69.094921,353,698,58465.1581,0,0.364,15.7664,0.4452,14.7896,0.0658,16.9781,0.0801,16.6584,0.1957,17.0273,0.0907,17.1343,0.0657,,,,,,,,,,,,,,,,,,,15.411,0.4843,15.7621,0.1078,16.6261,0.0793,2.29,2709403893.0
244,96.21,2709403650,1,1,053829.21-690708.8,84.621726,-69.119117,36,36,57681.7412,0,0.007,,,,,,,,,,,,,,,,,,,,,,,,,17.5751,0.3749,17.7245,0.1651,18.0161,0.0759,,,,,,,3.59,2709403655.0
245,96.3,2709397154,7,3,053859.92-690541.6,84.749706,-69.094912,36,46,57883.5317,0,0.971,16.1245,0.0258,16.2254,0.1013,16.1297,0.0312,16.0391,0.029,15.879,0.2576,16.0666,0.042,,,,,,,,,,,,,,,,,,,,,,,,,2.88,2709397183.0
246,96.4,2709397187,7,3,053858.83-690523.9,84.745151,-69.089997,63,36,57571.9621,0,0.979,16.0831,0.0393,15.643,0.5019,16.1483,0.0289,16.0742,0.0976,16.4971,0.2005,16.0997,0.0524,,,,,,,,,,,,,,,,,,,,,,,,,6.66,2709397184.0
247,96.42,494747555,20,19,053858.85-690642.5,84.745227,-69.11185,36,53,57816.781,1,0.942,15.3376,0.0909,15.0284,0.0658,15.643,0.021,15.6096,0.0736,15.0645,0.0931,15.6118,0.0326,14.8763,,14.3523,,15.4655,,14.9009,,14.2957,,15.5126,,15.6851,0.0872,15.1399,0.2794,15.7764,0.052,15.8008,0.1337,14.7106,0.3933,15.8309,0.0866,4.31,494747551.0
248,96.43,494751745,8,515,053825.44-690531.9,84.60568,-69.092195,128,159,57723.2961,0,0.704,16.1157,0.1801,15.336,0.1659,16.7621,0.0893,16.8929,0.0925,16.3262,0.3558,16.9816,0.0688,,,,,,,16.7825,,,,17.1218,,17.6004,0.1032,17.9017,0.3736,17.6314,0.1051,17.6534,0.1523,17.7174,0.1322,17.7071,0.0826,6.07,2709403895.0
249,96.61,494747431,5,3,053852.02-690724.9,84.716775,-69.123637,36,45,58205.9851,0,0.705,,,,,,,,,,,,,17.3326,0.242,17.3921,0.0843,17.4642,0.1048,17.4215,0.2177,17.7965,0.0665,17.6734,0.0369,17.939,0.1766,18.0823,0.0546,18.0385,0.0732,,,,,,,5.37,494747430.0
250,96.86,494747551,5,3,053858.48-690646.6,84.74411,-69.112978,498,48,57443.9045,0,0.852,,,,,,,16.4894,0.0441,16.9065,0.1627,16.4864,0.0699,,,,,,,,,,,,,15.9778,0.1004,16.1263,0.0576,16.0786,0.0279,15.9419,0.1701,16.0894,0.0764,15.9794,0.0511,4.31,494747555.0
251,96.98,2709403553,2,3,053841.11-690740.0,84.671325,-69.127805,474,604,58051.1049,1,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8892,0.3358,12.5551,0.2901,15.61,0.3331,2.27,1605797189.0
252,97.23,2709403838,1,1,053826.35-690649.1,84.609824,-69.113642,36,36,57007.5078,0,0.499,,,,,,,,,,,,,,,,,,,18.3154,0.2292,18.3375,0.2885,18.3694,0.1695,,,,,,,,,,,,,6.15,494751715.0
253,97.33,2709403893,1,514,053824.59-690543.4,84.602473,-69.095396,171,376,57009.4799,0,0.214,,,,,,,16.7081,0.2815,17.4939,0.4703,17.2129,0.1209,,,,,,,,,,,,,18.5463,,,,18.532,,,,,,,,2.29,2709403894.0
254,97.34,494751729,12,3,053824.61-690623.9,84.602515,-69.106584,80,51,57928.6396,0,0.958,17.3033,0.1219,16.5573,0.283,17.3166,0.0712,16.8316,0.2568,16.1832,0.0506,17.1128,0.0601,17.0962,0.0604,17.0289,0.0239,17.1277,0.0377,17.2676,0.0479,17.2084,0.0748,17.2872,0.0429,17.372,0.0552,17.1675,0.1102,17.3663,0.0803,17.4748,0.0453,17.4084,0.1698,17.4143,0.0574,4.58,494751728.0
