,MainID,ra_now,dec_now,Gmag
554,4657685534807666432,84.67288321274198,-69.09295745478303,16.337969
14,4657685534828216704,84.67862334957822,-69.0999378780137,16.339548
265,4657679659312973824,84.66256599915965,-69.10094404009821,16.342482
53,4657679659312962688,84.67128384321275,-69.10187246027829,16.343376
500,4657685534807735168,84.69481834558955,-69.0969106430596,16.345081
277,4657685534807649536,84.683177586878,-69.09626034492835,16.34564
768,4657686290721921280,84.65446184756624,-69.0945336735059,16.35023
705,4657685534828102528,84.6676709286363,-69.09191618454449,16.351585
686,4657679659311685120,84.66049127734178,-69.10832516201033,16.360285
342,4657685534807635840,84.69037403007349,-69.10429835299021,16.361084
668,4657680415204237952,84.65082266483614,-69.10163115802436,16.361187
1570,4657679624951970432,84.66484966758294,-69.11815136128578,16.361887
940,4657685569195175424,84.6891198017555,-69.09014813506235,16.363907
85,4657679659292331904,84.66934440704259,-69.10162188994003,16.37
278,4657685534807696512,84.66472222196924,-69.09793269472236,16.370663
1438,4657679624960436736,84.67960703618182,-69.11723524526985,16.373209
827,4657680415234417664,84.64690045595925,-69.10247058199512,16.37329
112,4657679659292348544,84.6774131631796,-69.10406152948826,16.374813
1463,4657680415225945600,84.63025096040263,-69.0991488780654,16.375494
1936,4657680380866283008,84.61569653569316,-69.10186277076566,16.382193
311,4657679655028640896,84.67943188129074,-69.1064109180296,16.383081
2080,4657685672267235328,84.71228623590214,-69.08143648516447,16.383495
84,4657679659312956416,84.67586633481555,-69.10362232536983,16.384186
2550,4657679590592245120,84.71977899121673,-69.12465218927275,16.398561
497,4657680415204236032,84.65814344103325,-69.09720125298828,16.408916
2715,4657679586261966720,84.73597309778407,-69.12214021500641,16.413027
650,4657679659311683456,84.6716270878569,-69.1098038415271,16.415586
1480,4657685569188002816,84.67340086154596,-69.0841469808064,16.41581
2452,4657685461824231808,84.74469643665805,-69.11309393440261,16.420727
398,4657685534828273280,84.68675966790454,-69.09548966454946,16.425795
1504,4657679624930315392,84.67534415907238,-69.11801318160983,16.427145
298,4657685534807611776,84.68874442699695,-69.09759718168277,16.427761
1957,4657685672267527552,84.70215739242582,-69.08088616413522,16.430254
1316,4657685530545501056,84.66237624718171,-69.08662106399666,16.435583
47,4657685534828232960,84.67937816932724,-69.09921532173811,16.441393
34,4657685534828263168,84.68011990892579,-69.10204046601204,16.451641
218,4657685534828218624,84.68919727390549,-69.10013232079197,16.456717
679,4657685534828102272,84.66787972025676,-69.09212645166156,16.458725
1973,4657686286460138496,84.64546718432686,-69.08159745174619,16.459078
1535,4657679620621693696,84.68729465996499,-69.11795156308114,16.463917
1025,4657685569187821568,84.68297876637737,-69.08879162519389,16.465897
1161,4657685534835432320,84.66802355056664,-69.08760208041336,16.469505
2370,4657685599264981760,84.72765476676386,-69.08189982333744,16.47685
177,4657685534828222464,84.66985092191129,-69.09773097275573,16.477194
1588,4657685569167247232,84.68361623451352,-69.0832062568106,16.480967
1447,4657680410944647040,84.63181579909876,-69.09693355825686,16.487574
1613,4657686286410992768,84.6419791878679,-69.08759881110399,16.489819
620,4657685534807719040,84.68510090047042,-69.09269949105796,16.4997
79,4657685534807599232,84.68386938825488,-69.10112065369955,16.513649
1556,4657685569187927296,84.69492936105011,-69.08456743289906,16.515034
72,4657679659312988288,84.67798507367547,-69.10334949661184,16.515644
688,4657679659311709568,84.6795038179537,-69.11027535172484,16.517057
59,4657679659312957824,84.67256772816195,-69.1026271968503,16.517773
915,4657679654981435008,84.69825878978925,-69.10940141418894,16.518679
229,4657685534807697024,84.66564090524315,-69.09841753772585,16.518808
917,4657679659290241920,84.69646179763102,-69.10996754460753,16.524687
358,4657685534828273024,84.68094375204781,-69.0950233550818,16.527985
1693,4657685500448038016,84.73014078296984,-69.09908807067855,16.532394
77,4657679659312963456,84.67072689864393,-69.10235112382483,16.540154
737,4657685534828079360,84.68296854890905,-69.09124110718815,16.54132
2456,4657686325081292800,84.63866135415762,-69.07737957394943,16.54416
438,4657685534807623552,84.68790355502438,-69.09525991656096,16.551668
1697,4657685569187905920,84.68573859933868,-69.08196839354956,16.562714
632,4657685534807748608,84.7005113546956,-69.10343885237282,16.569826
1852,4657679620621696384,84.69780132826061,-69.12040622831172,16.573591
459,4657685534807653504,84.68247009603081,-69.09411742746038,16.576384
1150,4657679620668705920,84.67127595854201,-69.11432804030922,16.581707
882,4657685569167476736,84.70214030933998,-69.09456076039591,16.583366
844,4657679659290060672,84.68481548972991,-69.1113441905071,16.588844
431,4657685534807638784,84.69193612801705,-69.09668573893576,16.602757
534,4657685530545504000,84.68919806187738,-69.09440667712342,16.603216
1563,4657679590592243072,84.70852309863476,-69.11444789644094,16.606577
863,4657685530543707648,84.70583620229007,-69.1042713663633,16.607906
28,4657685534807626880,84.67686802397998,-69.09935407739962,16.609465
678,4657685534807727232,84.69463289251857,-69.09413207900083,16.609673
957,4657685569167473920,84.6996943050455,-69.09249193151255,16.611635
414,4657685534807638528,84.69200437753788,-69.09701448661403,16.61548
926,4657685534828080000,84.67652195542317,-69.08940322951611,16.61894
1033,4657685534828097920,84.66905302441853,-69.08879984546596,16.625368
1081,4657679654981435776,84.70182760769002,-69.11013450989356,16.6265
2867,4657686359440994816,84.6127495133034,-69.07962198222825,16.629618
1825,4657686286459805696,84.62802160775182,-69.0898313838387,16.642078
1601,4657679586309201024,84.71290075864164,-69.11354849483398,16.647453
2238,4657680449585636096,84.60673548956731,-69.10119301296541,16.649273
419,4657685534807636992,84.69356804990639,-69.09782192420207,16.65152
1386,4657679624951970816,84.67108893599233,-69.11664774234693,16.658943
1770,4657685496136965504,84.73267616496949,-69.10230022913635,16.661741
1112,4657680415234420352,84.64095314436155,-69.09773543182854,16.66487
