,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
42,302.8200779,-56.72283591,26322.2918,25525.76199,0.209599808,0.278346926,0.736787617,0.005129518,6.588214874,1,0.000178908,0,0.127178145,0.18839685,-0.014710465,0.029724364,0.127140328,0.188503087,-0.01474502,0.029788459,0.010568939,0.024345296,23.2714429,0.03669229,22.35638745,0.033428736,22.28711771,0.006498817,21.06746645,0.0055822,21.58968912,0.003428583,20.35649687,0.0029295,21.35938228,0.004056367,20.00958437,0.003534048,21.11945201,0.006257283,19.8647432,0.00529459,21.10046311,0.017975477,19.78644434,0.015196838,1019461,7,IN,1
37,302.8237818,-56.76226021,26292.064,24986.24018,0.33487606,-0.851876497,0.302704036,0.010552117,3.05036521,1,0.093266984,0,0.089012593,-0.228029409,-0.016149381,0.037114554,0.089069724,-0.228056371,-0.016168531,0.03711601,0.008598857,0.029852129,23.70510591,0.059983285,23.51063681,0.059088722,22.41878011,0.007220648,22.20315927,0.007072896,21.09450722,0.002645763,20.8715941,0.002574454,20.55766756,0.002798668,20.29756636,0.002748216,20.35365421,0.003217349,20.12976366,0.003150172,20.60879018,0.011198386,20.35796241,0.011089311,1015053,7,IN,1
33,302.8269091,-56.74360634,26269.71049,25241.69846,0.060417235,-0.116220377,0.692441463,0.012932305,4.264541626,1,0.0,0,0.030676847,-0.059094818,-0.017239546,0.036545601,0.030378206,-0.058983855,-0.017272199,0.036471866,0.009345863,0.025939992,24.13600475,0.098338301,23.23077925,0.093702511,23.03398456,0.012507299,22.2966081,0.011113051,22.38071985,0.006702957,21.54094281,0.005797497,22.14014293,0.007346737,21.25756449,0.006302835,21.95407817,0.012877512,21.15135988,0.011160361,21.85848899,0.033669558,21.03582726,0.029287166,1017851,7,IN,1
44,302.8294122,-56.72468202,26252.07528,25500.80365,0.434581548,0.263169169,0.812938213,0.201661497,15.18331146,1,0.109060612,0,0.03859174,0.180927204,-0.015440058,0.028509452,0.337265819,0.195023909,-0.015375547,0.028503295,0.010706854,0.025411787,,0.513960934,inf,,27.02457545,0.480065024,23.10761124,0.164395616,25.50004551,0.110046454,21.84001762,0.05014343,25.4916316,0.148467806,21.51095971,0.055214043,25.74267984,0.422355375,21.55318979,0.119812174,25.52184511,1.025756964,20.96754795,0.20771645,1019445,8,IN,1
28,302.8613596,-56.76080664,26010.20676,25007.31749,-0.073743217,0.660535991,0.620053947,0.013224262,5.659554958,1,0.047104662,0,-0.050217301,0.392224232,-0.019973722,0.035651613,-0.051199961,0.392664582,-0.019975241,0.035669602,0.004154454,0.035789862,26.09018804,0.5906265,25.50269689,0.461236797,23.71605611,0.021524248,23.13914824,0.019123119,22.1949526,0.005837765,21.61243126,0.005267454,21.58119093,0.004974842,20.92791813,0.004498338,21.07149442,0.005424111,20.48629945,0.004992786,20.95236284,0.013941517,20.2044724,0.012732934,1016782,7,IN,1
25,302.8645999,-56.73529806,25987.24606,25356.57823,-0.051697273,0.239753902,0.741342366,5.32e-05,8.583474159,1,0.016332458,0,-0.036461546,0.155194658,-0.015722739,0.033239304,-0.036426745,0.155442655,-0.015738364,0.033223893,0.005070865,0.031108696,18.79754088,0.00436546,17.53841546,0.004347233,17.53379644,0.002130461,15.9933005,0.002124406,16.68478122,0.001219213,15.08987321,0.001215053,16.31872785,0.002085975,14.65749093,0.002084314,15.97994197,0.001214946,14.3714934,0.001211386,15.85758035,0.000767477,14.2285578,0.000742088,1017376,7,IN,1
23,302.8660493,-56.72372266,25976.80817,25514.90078,0.968696356,-0.359176427,0.859907746,0.627174735,15.68409443,1,0.958610651,0,0.012430137,-0.018058842,-0.017038803,0.030340402,0.794879019,-0.287197173,-0.017076286,0.030396353,0.00750429,0.028389041,24.8241995,0.157049608,21.18799122,0.073520479,26.20054727,0.225294133,21.8929155,0.065413603,26.57876283,0.303792464,21.38387563,0.041842559,26.45504079,0.355881042,21.42192538,0.062856861,26.59839822,0.906866892,20.79127697,0.070969582,25.1221019,0.733603562,19.58088135,0.074974246,1017548,7,IN,1
17,302.8716359,-56.72879505,25934.75384,25445.79419,-0.266897529,-0.014526065,0.60174793,0.007807228,5.005104065,1,0.34930333,0,-0.158275435,0.00896928,-0.013002247,0.035247478,-0.158325762,0.009322968,-0.013036344,0.035322987,0.007228277,0.027339503,22.54109731,0.019581175,21.75661413,0.017717689,22.53609845,0.008121385,21.93173219,0.007154393,21.60232708,0.003554528,21.00099371,0.003213354,21.31694979,0.004141129,20.65706946,0.003804975,20.95678514,0.005263054,20.35136016,0.004814972,20.88688397,0.014167964,20.21664709,0.01268709,1017397,7,IN,1
9,302.8946473,-56.74392727,25761.24206,25239.28214,0.044138353,0.168787569,0.598278165,0.000143878,6.40711689,1,0.009925344,0,0.00810876,0.09620249,-0.020660596,0.037698772,0.008045694,0.096084625,-0.02069846,0.037622128,0.007197286,0.03234726,19.52915569,0.004590093,18.7308388,0.004542279,18.19969216,0.002145098,17.21853658,0.002136327,17.41544028,0.001226596,16.40087077,0.001221321,17.08228614,0.002089978,16.01338021,0.00208745,16.78048631,0.001225069,15.7685702,0.001218805,16.70551622,0.00086033,15.66385927,0.000817708,1017377,7,IN,1
7,302.8959766,-56.75309639,25750.83554,25113.80759,-0.801496208,-0.47141552,0.765115917,0.008628472,5.145251751,1,0.000265154,0,-0.604923063,-0.344728556,-0.021366267,0.036431058,-0.605348825,-0.344688654,-0.021391759,0.03642286,0.00440025,0.033279212,23.42900586,0.053227521,22.87098906,0.047462835,23.03063075,0.011472719,22.23628056,0.009411951,22.0345686,0.005114645,21.21352388,0.004191273,21.7915951,0.005461067,20.9200858,0.004555858,21.48386663,0.00791453,20.68060157,0.006580403,21.46527739,0.02414654,20.63967859,0.020079999,1017336,7,IN,1
4,302.9031501,-56.75357442,25696.97986,25107.44475,0.273415089,0.093830824,0.867466629,0.004013374,10.03300858,1,0.039671141,0,0.202621689,0.071905627,-0.019622509,0.037647801,0.207120597,0.077084489,-0.019666541,0.037718035,0.003897672,0.030988818,23.33644471,0.050827744,21.99228992,0.038377445,22.33811165,0.006529551,20.23490673,0.004970777,21.63384223,0.003630202,19.51686568,0.002786028,21.37388993,0.004199747,19.12680373,0.003387274,21.10138813,0.005702546,18.94842895,0.004295664,21.03597424,0.014966281,18.93791327,0.011012879,1017334,7,IN,1
2,302.9053272,-56.7292627,25681.73184,25440.28244,-0.687043548,-0.332408726,0.712208748,0.004495756,4.678617001,1,0.000148322,0,-0.47345983,-0.216809452,-0.016047635,0.032105058,-0.47307831,-0.216888919,-0.016064966,0.032088425,0.006489865,0.027123203,23.12047381,0.033451197,22.64042353,0.030929435,22.31930012,0.00674692,21.60132774,0.005859135,21.29301348,0.002737007,20.53841247,0.002387329,20.92076084,0.003149591,20.09936677,0.002860716,20.56741826,0.003696745,19.81171555,0.003214772,20.53321611,0.010254753,19.738288,0.008607215,1019299,7,IN,1
