,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
27,302.8614348,-56.73051619,26011.26585,25421.94107,-0.221630737,0.423000276,0.3970882,0.020923853,6.967345715,1,0.519990325,0,-0.051033824,0.100103994,-0.016094532,0.030175606,-0.050940908,0.100031644,-0.016089415,0.030181369,0.00487952,0.028633422,23.82019882,0.065643561,23.47322746,0.065001035,22.98520825,0.011812859,22.51873388,0.011498488,22.33554456,0.006857521,21.85004366,0.006635807,22.00391523,0.00687102,21.48220423,0.006677275,21.74070063,0.010426464,21.23474985,0.010084608,21.58661056,0.025997947,21.04497742,0.024730893,1017402,7,IN,0
26,302.8632409,-56.75513422,25996.39354,25085.0176,0.078319758,-0.096004166,0.615496695,0.004176054,5.402444839,1,0.089218085,0,0.034639549,-0.037918615,-0.020421484,0.037151333,0.034571446,-0.037996083,-0.020465804,0.037226312,0.002697796,0.036392238,21.85534931,0.013505091,21.44634393,0.012752618,21.387015,0.003606118,20.78055936,0.003334241,20.90868364,0.00239991,20.27553734,0.002185243,20.69346246,0.002903046,20.00783,0.002740868,20.62822462,0.003921716,19.91412257,0.003571696,20.59795524,0.010427095,19.67190018,0.009299955,1016778,7,IN,0
24,302.8651304,-56.75677544,25982.12751,25062.60717,0.159843668,-0.241620556,0.820650876,0.001060646,8.783885956,1,0.030097716,0,0.105231859,-0.149416158,-0.021551625,0.037003659,0.105147921,-0.148810163,-0.021598438,0.037080549,0.004337296,0.035256621,21.91043936,0.013861684,20.81140458,0.012367455,20.7651225,0.002755462,19.09114578,0.002499014,20.02279859,0.001577289,18.29105973,0.001419035,19.75344312,0.002297114,17.93469708,0.002197276,19.45633447,0.001821778,17.69111533,0.001586423,19.41058279,0.003638521,17.4913622,0.002773469,1016777,7,IN,0
22,302.8664106,-56.75319927,25972.29085,25111.10086,-0.020000553,-0.272828758,0.982743025,0.012824203,40.1444931,1,0.943919454,0,0.00309644,0.075869099,-0.020163038,0.035523111,-0.020329101,-0.24957408,-0.020187318,0.035512902,0.005100927,0.03193975,25.39041488,0.339860365,21.57911538,0.156285143,24.36612332,0.039127631,20.16019263,0.016148061,23.65939735,0.021993487,19.65993746,0.008661725,23.41537877,0.02226324,19.38746971,0.008602132,23.01525629,0.033037359,19.0519696,0.012855887,25.72117716,1.167246884,19.79499432,0.109259173,1016789,7,IN,0
21,302.8690699,-56.75458986,25952.68008,25092.63703,-0.032258607,0.110294178,0.605068207,0.000128751,6.822927475,1,0.004609713,0,-0.02317692,0.071714972,-0.017861443,0.040891218,-0.023235096,0.071775034,-0.017858408,0.040918604,0.005055699,0.033128481,19.66232697,0.00465961,18.82963434,0.004605656,18.16318127,0.00214379,17.13726256,0.002135077,17.24634317,0.001225613,16.19639611,0.001220481,16.87317318,0.002088703,15.75541797,0.002086535,16.53236471,0.001221678,15.46975968,0.001216019,16.4282618,0.000813777,15.33667158,0.00078224,1016775,7,IN,0
20,302.8700842,-56.76036115,25944.76901,25013.66736,0.378306448,0.395106465,0.705938101,0.013426331,5.228600502,1,0.029885128,0,0.248137907,0.269509758,-0.017248135,0.040238385,0.246599078,0.267440706,-0.017243551,0.040266186,0.005952329,0.034494355,23.74439023,0.070598008,23.24793419,0.066749289,23.35442629,0.015147196,22.57828059,0.012892497,22.4414547,0.006887724,21.63626733,0.005865651,22.19113208,0.008015568,21.28871559,0.006715913,21.91366751,0.011598603,21.08241561,0.009830755,21.80254894,0.029573796,20.95437106,0.02514158,1016784,7,IN,0
16,302.8722306,-56.72345795,25930.95083,25519.1199,,,,,37.80387878,1,0.533068082,0,-0.100698568,0.106980127,-0.015338854,0.03338663,0.534897089,0.332126617,-0.015377933,0.033458512,0.008147828,0.026160649,25.67460371,0.341923333,21.84572667,0.112732815,26.63862318,0.344757341,21.57660301,0.048567993,26.39244729,0.24865312,21.15688768,0.031799016,25.55083993,0.163007921,21.06218916,0.045709679,25.70876611,0.403824073,20.59535857,0.057838538,23.83024427,0.214962982,19.29022951,0.053934741,1017544,7,IN,0
15,302.8749756,-56.75758626,25908.20997,25051.78824,0.193920329,-0.590145111,0.735657156,0.003831782,6.266442299,1,0.069438364,0,0.117774347,-0.362938332,-0.020077783,0.041234917,0.117729478,-0.363788605,-0.020078272,0.04126139,0.005714478,0.034483181,24.03670213,0.098038253,23.45339772,0.090650369,22.9497124,0.011797848,21.89182376,0.010329742,21.18849627,0.0027331,19.93943719,0.002382034,20.53188554,0.002835261,19.22666401,0.002646068,20.0059113,0.00256383,18.7234478,0.002287285,19.8548357,0.005357714,18.51372692,0.004653126,1016779,7,IN,0
14,302.8820961,-56.72957852,25856.16586,25435.35932,-0.214379266,-0.147549316,0.877016485,0.031865455,15.6522522,1,0.076297323,0,-0.257149145,-0.117597503,-0.016351739,0.031838278,-0.166530788,-0.111941345,-0.016389119,0.031898219,0.007821387,0.027546505,24.9245684,0.173682055,23.03526821,0.163622641,24.35522034,0.040281165,22.02676178,0.031958416,23.74329859,0.021648899,21.26350491,0.015585813,23.74686293,0.031091132,21.29978214,0.024679674,23.53953121,0.05442904,21.27051635,0.048080993,24.05878577,0.261864844,21.61843959,0.199699625,1019197,7,IN,0
13,302.885335,-56.76155438,25830.28291,24997.75471,0.343941897,-0.511976719,0.433036268,0.0080859,4.376255035,1,0.000435162,0,0.098139709,-0.142663847,-0.020547069,0.036027142,0.098197877,-0.142919734,-0.020573711,0.036020599,0.006130957,0.036892055,24.91753925,0.206767907,24.62586059,0.217830815,23.12776616,0.012762813,22.63782926,0.012238821,21.35915845,0.002885295,20.85046352,0.002768934,20.56542864,0.002749582,20.02235575,0.002690927,20.14900131,0.00274257,19.64119629,0.002656967,20.0528053,0.006440062,19.53437319,0.006239207,1016397,7,IN,0
12,302.8902332,-56.73585136,25794.76202,25349.71232,0.475775003,0.620311797,0.217349216,0.019888412,3.194328308,1,0.064647014,0,0.075385984,0.146589362,-0.017176111,0.032680865,0.075261325,0.146815732,-0.017209155,0.032592334,0.00833699,0.029865118,21.62151599,0.010306221,21.56213356,0.010497371,21.64485933,0.004134473,21.50097218,0.004109134,21.43557178,0.003160436,21.29261929,0.003125674,21.27842295,0.003957616,21.11685394,0.003912618,21.1892416,0.006463561,21.02704349,0.006409977,21.00002177,0.016663104,20.82706033,0.016475978,1017398,7,IN,0
11,302.8916555,-56.73358487,25784.19084,25380.77359,-0.064354599,-0.112962186,0.798163235,0.132566109,15.01172638,1,-0.017573301,0,0.075741401,0.14306518,-0.017119852,0.032689164,-0.03862391,-0.059390564,-0.017145395,0.032600466,0.008074943,0.029177149,26.68974944,0.922349433,23.03407859,0.671489286,27.00322785,0.444972831,22.73075648,0.115712613,25.08669037,0.075888946,21.24515253,0.043379876,23.80445069,0.032472187,20.2208787,0.037910124,23.30220991,0.043010727,19.93565414,0.057787225,23.16942875,0.118000475,20.19338825,0.225164915,1008990,7,IN,0
8,302.8952167,-56.75618911,25756.39357,25071.45433,0.038349032,0.796705186,0.719776869,0.004850514,5.148225784,1,3.82e-09,0,0.02062149,0.547215471,-0.022365005,0.038040259,0.020564867,0.547319293,-0.022413237,0.038118243,0.003976792,0.035522051,22.21032888,0.017641454,21.70477854,0.016354481,21.48790629,0.003820724,20.76396315,0.003427827,21.31237807,0.003038035,20.53675712,0.002617338,21.26558166,0.00376454,20.40101129,0.003294463,21.18873754,0.006014366,20.39995896,0.005111881,21.26318695,0.019381102,20.42424629,0.016011605,1017134,7,IN,0
6,302.8963233,-56.73092736,25749.26704,25417.27065,0.508856893,-0.34594515,0.342987567,0.023076838,3.898288965,1,7.31e-05,0,0.143371624,-0.084187243,-0.017103063,0.031746269,0.143169373,-0.084245585,-0.017140452,0.031807281,0.007636757,0.03017259,23.54274423,0.05000617,23.34156284,0.051035889,23.12589378,0.013234818,22.91179195,0.013044638,22.12086729,0.005288211,21.86639785,0.005148651,21.79274399,0.005321706,21.51494493,0.005177027,21.53257014,0.008594196,21.28232904,0.008366698,21.42486855,0.023974331,21.15330194,0.023407663,1019190,7,IN,0
5,302.9010622,-56.74870423,25712.87106,25174.05694,,,,,33.54319763,1,0.870248037,0,-0.052577529,0.369222701,-0.017906342,0.041484118,0.719198048,-0.328678071,-0.01792963,0.041485786,0.004688869,0.030737617,25.59626585,0.398745725,21.47591935,0.102369851,25.89787684,0.155746331,21.54419016,0.043609135,25.97444157,0.172691225,20.92802772,0.026796261,26.15429369,0.281345196,20.69311667,0.032155362,24.99680137,0.203886128,20.31998815,0.044005279,,58.87489432,19.62432459,0.068671596,1017577,7,IN,0
3,302.9035532,-56.75459883,25693.78836,25093.9593,0.51197803,-0.214248672,0.971544862,0.041147985,34.58561325,1,0.760408863,0,-0.010110877,0.269785938,-0.018747656,0.039864879,0.490177989,-0.192565903,-0.018772895,0.039890643,0.003485085,0.033335834,24.70789504,0.175534135,22.78138728,0.159117011,24.5861026,0.047566288,22.25457036,0.037907278,24.27031836,0.036726235,21.75398931,0.025515233,24.0858578,0.042666423,21.49036104,0.028661145,24.52592141,0.126275749,22.49472915,0.137934777,23.90505254,0.203726502,21.70536645,0.194352977,1017337,7,IN,0
1,302.9055538,-56.75681247,25678.79669,25063.18099,0.854330301,-0.010313592,0.765532911,0.010002652,4.759102345,1,0.0,0,0.62524256,0.001540556,-0.021178185,0.038925507,0.625503242,0.001546475,-0.021223992,0.039003205,0.003324653,0.033419778,24.18747389,0.109196161,23.31669374,0.101348069,23.47645902,0.017597287,22.65500033,0.014495172,22.15839118,0.005917101,21.30390136,0.004838206,21.66346975,0.005271177,20.76732122,0.00448404,21.19048698,0.006030011,20.38566865,0.00522194,21.050651,0.014871605,20.24390942,0.01319505,1008775,7,IN,0
0,302.9084551,-56.73621472,25657.93618,25345.19794,0.327828228,0.374460667,0.871185482,0.29091239,18.9004612,1,0.214412171,0,-0.059726957,-0.046341664,-0.018631983,0.030510899,0.28646782,0.325636834,-0.018644769,0.030427039,0.006655041,0.028032565,29.12603458,9.165018074,22.31686195,0.239649482,26.64826463,0.330760482,22.10179533,0.096434313,25.85397986,0.149925608,21.31801467,0.046495627,25.77134563,0.194761475,21.03044689,0.053875602,26.15492668,0.560302671,20.8762764,0.088072781,,66.35799946,20.75614273,0.2506862,1018233,7,IN,0
