,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
28,303.0646371,-56.79075386,24484.62844,24601.09838,0.054212335,-0.019780895,0.801020682,0.150934771,14.86471176,1,-0.009910589,0,0.066433513,0.019317892,-0.019601158,0.024341726,0.035944033,-0.007376426,-0.019645477,0.024384329,0.005442009,0.037265901,26.23726356,0.769968951,22.45908336,0.288238593,26.4636544,0.262695371,21.988398,0.069964439,25.2112502,0.07851732,21.11256091,0.038612134,24.44911668,0.05174091,19.97964848,0.037452817,24.22230127,0.086055809,20.00342049,0.070883966,24.77907464,0.413994893,20.806748,0.188007253,1008444,1,IN,0
19,303.0684641,-56.80063073,24455.81671,24465.92789,0.222279787,-0.318208903,0.550372124,0.002452026,4.329825401,1,0.288411804,0,0.099710139,-0.138203122,-0.018730223,0.024581584,0.099519797,-0.138889596,-0.018773623,0.024632366,0.006961603,0.040388002,22.81381366,0.033831182,22.17541493,0.031392664,21.73431368,0.004361178,21.23640397,0.004063607,20.31747494,0.001674552,19.80182607,0.001594638,19.71763039,0.002239984,19.10739561,0.00220125,19.15983971,0.001529959,18.60844649,0.001461233,18.8987519,0.002227601,18.28660021,0.001930683,1011424,1,IN,0
33,303.0774767,-56.80225347,24388.25006,24443.77118,0.038997006,-0.169409752,0.370923698,0.000264627,3.614831209,1,0.073544941,0,-0.001125471,-0.033686588,-0.018782474,0.024623838,-0.001108168,-0.03366638,-0.018826023,0.024674768,0.006872946,0.040466741,19.69487081,0.004734821,19.41458239,0.004725867,18.26978371,0.002147536,17.93030614,0.002143266,17.42168803,0.001225727,17.07677228,0.001223375,17.06256122,0.002088736,16.65978571,0.002087646,16.72644117,0.001220784,16.36759543,0.001218364,16.60662387,0.00081658,16.22158505,0.000800926,1011402,1,IN,0
38,303.0835262,-56.80116206,24342.92111,24458.74305,-0.039227456,-0.077922449,0.359261394,0.002631114,3.639505386,1,0.39017347,0,-0.023920925,-0.00773028,-0.018740038,0.024727367,-0.023919484,-0.007767997,-0.018783266,0.024778476,0.006825701,0.040550028,21.40693895,0.010326286,21.14086113,0.010260221,20.51858583,0.002633246,20.24734219,0.002589324,19.85705094,0.001491982,19.58522775,0.001466145,19.59824088,0.002234929,19.26445881,0.002216939,19.29376043,0.001642255,19.01585735,0.001608784,19.09031381,0.002603242,18.78772615,0.002485452,1011417,1,IN,0
13,303.0904667,-56.79936516,24290.91619,24483.37165,-0.446037948,0.85327363,0.430605799,0.000470789,6.679597855,1,0.445378687,0,-0.088866684,0.161391341,-0.018634719,0.024788367,-0.09237916,0.181118637,-0.018677255,0.024838092,0.007041902,0.040757706,19.56608559,0.004660973,19.16021736,0.004649469,18.77030496,0.00218881,18.24451013,0.002177839,18.40782293,0.001266976,17.84868353,0.001257483,18.34771813,0.00211912,17.72749019,0.002112341,18.22783745,0.001329883,17.63833604,0.001308682,18.18321296,0.001461198,17.56650196,0.00136379,1011408,1,IN,0
27,303.0917782,-56.83006398,24280.85525,24063.16517,0.151166841,0.081641093,0.369190723,0.004041778,3.83833313,1,0.492544117,0,0.031805134,0.045087949,-0.017835244,0.028519941,0.031880822,0.045110896,-0.017875429,0.028577859,0.009205133,0.045685194,21.5461289,0.012060894,21.26223953,0.011947124,20.89306711,0.003128408,20.52002322,0.003049493,20.32437903,0.00178307,19.9591553,0.001736322,20.17862452,0.002510146,19.74902639,0.002471343,19.83180676,0.002159221,19.46186365,0.002104142,19.48817005,0.003567016,19.12084642,0.003400367,1011420,1,IN,0
24,303.0929617,-56.8078935,24272.15362,24366.64421,0.203850597,-0.169747025,0.485337198,0.000417723,4.575573921,1,0.175647828,0,0.068830661,-0.049304587,-0.019152751,0.026046245,0.068959832,-0.049420524,-0.019196186,0.026099145,0.006497499,0.039665143,20.33306874,0.005595403,19.83894163,0.00549351,19.07089937,0.002190163,18.44830309,0.002175615,18.26855122,0.001248446,17.65634442,0.001240486,17.95709933,0.00209984,17.27549651,0.002095939,17.61941749,0.001248581,16.9939222,0.001240014,17.45396418,0.000984976,16.78947706,0.00093648,1011409,1,IN,0
52,303.0968306,-56.78237902,24243.32773,24715.90655,0.075909391,-0.274021953,0.656173885,0.016687931,8.206336975,1,0.421204205,0,0.032395161,-0.130243348,-0.018913565,0.027875389,0.033307504,-0.128655195,-0.018954709,0.027928546,0.005541742,0.036699289,24.07817121,0.1047077,23.30734844,0.108428593,23.49869189,0.017420477,22.21368834,0.014987663,22.83065515,0.009131836,21.54613192,0.008073918,22.18003479,0.006864416,20.85929043,0.006326544,21.55221998,0.00743682,20.30205469,0.00684495,21.30221147,0.017553586,19.92580585,0.014598497,1014908,1,IN,0
18,303.0987405,-56.80010942,24228.89712,24473.21552,0.195981339,0.218381926,0.696997404,0.022624096,8.371852875,1,0.760196964,0,0.103195132,0.136691716,-0.018718545,0.024955832,0.103041746,0.136939675,-0.018761631,0.025007352,0.006952614,0.040832565,23.57578579,0.068239581,22.89176202,0.06356388,23.714872,0.022445,22.50750374,0.019718556,23.16528712,0.012802687,21.87860671,0.011068748,23.14558599,0.015806045,21.81042289,0.013496753,22.77522026,0.022918449,21.45598132,0.019807683,22.32014649,0.044066459,20.91662964,0.036105688,1011467,1,IN,0
51,303.1016265,-56.83029652,24207.09878,24060.01737,0.255287886,-0.345249802,0.665223122,0.011366213,9.093849182,1,0.862558456,0,0.118259512,-0.149856823,-0.017817604,0.028640812,0.118971169,-0.149357542,-0.017857581,0.028699018,0.009092441,0.045806339,22.80745679,0.035424486,22.35745279,0.038162998,22.81065481,0.011901197,21.46508653,0.010588827,22.36475971,0.00763207,20.9578795,0.006512953,22.22022592,0.00800995,20.68855915,0.00674209,21.96984073,0.011652761,20.51107048,0.009722938,21.70701368,0.025585297,20.19349438,0.020856425,1011437,1,IN,0
