,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
39,1,1636148068921376768,Gaia DR3 6210089399357360256,6210089399357360256,1664825651,2016.0,234.72131962439045,0.24084298,-28.605552731339188,0.2488103,0.6468694664874793,0.24379672,2.6533148,3.4768786,-3.2545998892918293,0.39456958,-1.223219200175802,0.3898942,-0.60638124,0.2212926,0.37957925,-0.5005734,-0.43927807,-0.5581043,0.71996516,0.08709927,-0.22072138,-0.7555534,202,0,201,1,-1.8444424,169.85124,0.0,0.0,95,False,,1.3703827,0.05213538,-0.33781275,0.33378127,-0.23683718,-0.07377743,0.15233836,23,13,0.750243,29,11,0,0.014045204,130.30421,0,0,0.9064175,0.20196477,0.4571484,0.2507767,0.55135393,-116.244644,32.001675,-22.413206,-36.835003,False,232,673.7015524738144,1.4392751,468.08392,18.616198,23,233.18469657997213,9.927641,23.48843,19.419292,23,649.5486356336779,22.131908,29.348967,17.716366,1.3102735,0.0,1.0,0.0,1.0,0,1.7029266,0.80309486,0.8998318,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.90290880657136,21.32163569403511,239.1233266525015,-8.869252122947897,False,False,0,False,False,False,False,False,True,False,False,2.7228808e-11,1.9029e-12,0.9999861,3915.4788,3905.0354,3927.4097,4.9273,4.8866,5.0087,-1.0555,-1.2688,-0.9491,820.3381,681.7521,890.0405,0.0021,0.0004,0.0064,0.0015,0.0003,0.0047,0.0008,0.0001,0.0025,PHOENIX,0.0267228824795076,IN,2,2
77,7,1636148068921376768,Gaia DR3 6210089850328978688,6210089850328978688,285810009,2016.0,234.7231173216288,0.6320023,-28.595870883675165,0.6328266,0.1891408656837984,0.7475769,0.25300524,9.956864,-5.550793873605274,0.9453747,-8.266064741398138,0.9717357,-0.295201,-0.09205172,0.1697482,-0.23221146,-0.34513167,-0.34015474,0.6013082,-0.16827257,-0.04714043,-0.5647862,209,0,208,1,-1.04098,193.58719,0.0,0.0,95,False,,1.3882729,0.15755147,-0.26195988,0.05725624,-0.15097134,0.038849425,-0.16623008,24,14,1.7043748,29,11,0,0.008516034,24.052778,0,0,0.947038,0.23892382,0.3539765,0.20224075,0.5793908,-127.34301,26.475838,-11.209763,-33.63313,False,238,140.94677775601767,0.87190205,161.65437,20.31473,14,49.83216748075057,9.592702,5.1948,21.094769,24,133.0883897573547,8.839007,15.056938,19.437546,1.2977988,0.0,1.0,0.0,1.0,0,1.6572227,0.78003883,0.8771839,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.910840805317,21.328088069028063,239.12260195538403,-8.859468636535345,False,False,0,False,False,False,False,False,False,False,False,3.6568815e-10,1.7687213e-09,0.9999985,,,,,,,,,,,,,,,,,,,,,,,0.02243882718201,IN,4,2
36,15,1636148068921376768,Gaia DR3 6210089197496641280,6210089197496641280,70722889,2016.0,234.72911483060997,0.11335801,-28.615948847988687,0.11569103,0.3828912411275539,0.11943295,3.2059095,4.750114,0.272745587388653,0.2099694,-4.742277249257531,0.19175504,-0.5229459,0.070915,0.34783313,-0.4476995,-0.37039688,-0.5238424,0.6700287,0.09687155,-0.18435064,-0.7007856,195,0,195,0,1.3772185,226.41643,0.059504814,0.052058253,31,False,1.5055783,,,,,,,,22,12,0.374486,28,10,0,0.01906168,165.20279,0,0,1.0696806,0.1824932,0.4332233,0.24708313,0.60213447,-103.039215,32.856262,-18.852749,-35.831146,False,228,1806.5243560254132,2.0304842,889.70123,17.545258,27,891.4536407492714,14.473178,61.5935,17.963295,26,1301.5451243829002,9.2852,140.17416,16.961748,1.2139326,0.0,0.0,0.0,0.0,0,1.0015469,0.4180374,0.58350945,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9014528402826,21.309263505239144,239.1325094655644,-8.877772284757974,False,False,0,True,False,False,False,False,True,True,False,1.02124574e-13,5.4228177e-13,0.99999017,5098.1763,5069.3467,5282.5444,4.7499,4.7036,4.7754,-1.1865,-1.3556,-0.8329,1548.7207,1485.212,1783.2574,0.023,0.004,0.1702,0.0186,0.0033,0.1387,0.01,0.0017,0.0744,PHOENIX,0.0281132672733793,IN,2,2
34,18,1636148068921376768,Gaia DR3 6210089399357360128,6210089399357360128,258760374,2016.0,234.7308456182788,0.13219284,-28.606784536555693,0.113482796,-0.0663319126511272,0.15563627,-0.4261983,10.606633,2.519111347762822,0.19866918,-10.303142019993697,0.16465837,-0.2559916,-0.12626353,0.048710972,-0.17388943,-0.30686054,-0.19009703,0.42978102,-0.12131982,-0.076987356,-0.42462644,233,0,233,0,-0.87184924,218.13649,0.0,0.0,31,False,1.5153258,,,,,,,,27,14,0.30732545,32,13,0,0.013495388,154.99046,0,0,0.9580094,0.22939225,0.37213564,0.24279729,0.57598484,-122.57474,25.772207,-17.06443,-34.74429,False,265,1080.1791555892853,1.4626529,738.50684,18.103628,32,539.6235224393819,9.661809,55.85119,18.508314,30,764.1599709332704,11.4598,66.68179,17.539934,1.2070067,0.0,0.0,0.0,1.0,0,0.96838,0.40468597,0.563694,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.90898161477986,21.315354352899604,239.13184893769724,-8.868505819499012,False,False,0,False,False,False,False,False,True,True,False,3.5596914e-11,1.0921649e-12,0.99998,5119.3823,5100.7773,5138.5654,4.685,4.6564,4.7086,-0.7392,-0.8866,-0.6269,2277.0034,2176.694,2364.8877,0.0052,0.0011,0.0149,0.0042,0.0009,0.0121,0.0023,0.0005,0.0065,MARCS,0.0203770088024293,IN,2,2
93,38,1636148068921376768,Gaia DR3 6210089987768089088,6210089987768089088,350817787,2016.0,234.74511048938027,0.82176304,-28.57473489446793,0.7919796,0.9277954298527736,0.9806613,0.9460916,5.2685757,-4.268988908184209,1.278366,-3.087656870844188,1.3480749,-0.3102262,-0.116811134,0.19881186,-0.23533069,-0.3645169,-0.26757213,0.4920184,-0.22821043,0.04789245,-0.55593026,190,0,190,0,-0.116587974,193.1923,0.0,0.0,95,False,,1.5426877,0.20783849,-0.283969,0.09373432,-0.15867628,0.054591723,-0.1989952,22,14,2.308693,26,10,0,0.023040537,143.79355,0,0,0.9921212,0.22755988,0.38731354,0.25693652,0.5929044,-114.11048,29.722017,-14.522603,-35.20963,False,213,106.31244485260451,0.86989087,122.21354,20.620907,16,39.66453938170274,5.674072,6.9904895,21.342537,25,94.07776467899475,8.3718605,11.237378,19.814178,1.2580117,0.0,0.0,0.0,0.0,0,1.5283585,0.7216301,0.80672836,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94128061738445,21.33205128084104,239.13663974285575,-8.834422727063687,False,False,0,False,False,False,False,False,False,False,False,4.830666e-09,2.4464429e-08,0.9999972,,,,,,,,,,,,,,,,,,,,,,,0.0191048077577334,IN,5,2
28,43,1636148068921376768,Gaia DR3 6210089605515791488,6210089605515791488,383680984,2016.0,234.74860221463223,0.114496276,-28.602060988998325,0.099654146,0.4003897784776109,0.12618186,3.173117,6.963804,-6.890195979846284,0.17835318,-1.0098339634353437,0.14451487,-0.32706547,-0.108031966,0.1508981,-0.23244001,-0.22233726,-0.2537728,0.49184936,-0.045683708,-0.03768468,-0.43235505,217,0,217,0,-0.021242335,220.26057,0.11813275,0.15591915,31,False,1.4438144,,,,,,,,25,13,0.27652422,28,10,0,0.014096428,171.45695,0,0,0.9973972,0.19440341,0.392626,0.16916202,0.5645935,-135.222,27.403786,-19.663324,-35.596992,False,227,1451.3270983941263,1.9827734,731.9682,17.782953,27,558.3689094078921,16.089563,34.703796,18.47124,25,1189.4208883706424,12.686448,93.75523,17.059557,1.2042701,0.0,0.0,0.0,0.0,0,1.4116821,0.6882858,0.7233963,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92510422059536,21.30905058229749,239.14608363131632,-8.86028850743211,False,False,0,False,False,False,False,False,True,True,False,5.1290073e-11,1.0789888e-12,0.9999932,4372.0977,4346.2334,4439.437,4.6408,4.608,4.6698,-0.449,-0.5706,-0.2589,1307.8224,1232.663,1398.8903,0.0153,0.004,0.0401,0.0116,0.003,0.0305,0.0061,0.0016,0.0161,PHOENIX,0.0084605974774014,IN,2,2
89,50,1636148068921376768,Gaia DR3 6210089575451309184,6210089575451309184,533393599,2016.0,234.751741912466,14.137473,-28.61204763897549,5.897378,,,,,,,,,0.1414179,,,,,,,,,,49,0,49,0,2.910548,76.373344,3.7679095,0.76750916,3,False,,,,,,,,,6,5,4621.1396,7,2,0,0.080787815,30.587225,0,0,,0.35159793,0.29497087,0.09392591,0.7171007,6.6659226,15.823273,28.101223,-32.29252,False,48,69.84945097314018,1.551606,45.017517,21.07696,4,18.520753312508766,7.3698673,2.5130374,22.169395,4,78.38454343067576,7.233076,10.836958,20.01232,1.3873452,0.0,0.0,0.0,0.0,0,2.157076,1.0924358,1.06464,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9205456901616,21.2996010400922,239.15114546948573,-8.869361394413458,False,False,0,False,False,False,False,False,False,False,False,0.00026685063,6.410514e-06,0.99917156,,,,,,,,,,,,,,,,,,,,,,,0.0186597658746057,IN,5,2
53,52,1636148068921376768,Gaia DR3 6210089914753444352,6210089914753444352,332296006,2016.0,234.7526406504599,0.21966238,-28.57133048356833,0.19485041,0.0470644574762249,0.26561457,0.1771908,6.2057934,-3.5113264338356087,0.31347108,-5.116879719670414,0.28945798,-0.23092152,-0.122093335,-0.041944005,-0.18420933,-0.3501914,-0.19625396,0.35230765,-0.12017972,-0.12424604,-0.43710694,234,0,234,0,1.8236387,281.70993,0.6062641,1.2017369,31,False,1.5314468,,,,,,,,27,14,0.5054104,31,14,0,0.030955741,19.654774,0,0,1.084916,0.23444158,0.3633391,0.2507155,0.64745086,-119.41324,30.282024,-13.112348,-34.402733,False,249,529.6643322703595,1.2746698,415.53064,18.877365,28,272.7862273881692,18.659695,14.619008,19.248985,27,368.31793254344745,11.179093,32.94703,18.332338,1.2103971,0.0,1.0,0.0,1.0,0,0.91664696,0.37162018,0.5450268,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9490793006002,21.33045420330784,239.14234855195755,-8.829575025198329,False,False,0,False,False,False,False,False,True,False,False,9.529098e-10,2.1075472e-09,0.9999751,5160.0806,5137.973,5180.176,4.7937,4.7792,4.8071,-1.7629,-1.969,-1.5729,2782.4524,2732.6665,2845.72,0.0019,0.0004,0.0057,0.0015,0.0003,0.0046,0.0008,0.0002,0.0026,MARCS,0.0225590131468876,IN,3,2
26,57,1636148068921376768,Gaia DR3 6210089605517317760,6210089605517317760,835449311,2016.0,234.7536738599416,0.21019813,-28.600218534814225,0.18659987,3.07324017048734,0.22862914,13.442032,15.115228,-2.1529012338741635,0.33620554,14.961120810768977,0.25173944,-0.20553958,-0.15628672,0.37038085,-0.09549975,-0.32708827,-0.04741186,0.54965985,-0.09005066,-0.102335736,-0.20541333,188,0,187,1,0.885105,210.0957,0.38972634,0.6888208,31,False,1.256513,,,,,,,,22,12,0.4845702,27,11,0,0.006138748,157.25475,0,0,1.0448899,0.19409367,0.42823726,0.15656649,0.54954135,-136.32622,30.866697,-28.860031,-36.596405,False,184,826.4368370069755,1.5621384,529.042,18.394342,25,157.57194163920863,13.955269,11.291215,19.844845,24,1156.390975452416,15.260431,75.777084,17.090134,1.5899132,0.0,0.0,0.0,0.0,0,2.7547112,1.4505024,1.3042088,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9300466060071,21.307629233559712,239.15003359362416,-8.857461915301366,False,False,0,False,False,False,False,False,False,False,False,2.5447402e-12,1.5134404e-12,0.9996796,3482.1575,3469.7502,3498.5425,4.3051,4.2803,4.3316,0.1048,0.0778,0.1327,815.3115,796.6206,834.8377,1.3119,1.2511,1.3798,0.8312,0.7925,0.8745,0.5548,0.5317,0.5817,MARCS,0.0080061800189227,IN,2,2
67,65,1636148068921376768,Gaia DR3 6210089914753518336,6210089914753518336,1245471115,2016.0,234.7574885282048,0.43882328,-28.58079795170101,0.3669817,0.1085584146029117,0.5041269,0.21533947,3.785604,-0.7737538802179758,0.599297,-3.705685187180557,0.547414,-0.20839044,0.050950322,0.037831645,-0.0655505,-0.3566819,-0.13268605,0.39190063,-0.054178376,-0.06478195,-0.35534728,212,9,209,3,1.721072,248.91919,1.1355312,1.2170476,95,False,,1.4784361,0.111135416,-0.2560942,0.17050359,-0.13026413,0.003177853,-0.09246772,25,13,0.93474984,28,12,0,0.05347464,179.62897,0,0,1.0849323,,,,,,,,,False,225,242.9179827451725,1.0984703,221.14204,19.723719,24,94.59231752700497,6.310607,14.989417,20.398903,24,199.28505086269104,10.768541,18.506226,18.999208,1.2097802,0.0,0.0,0.0,0.0,0,1.3996944,0.67518425,0.7245102,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94611439832033,21.320447720852886,239.1487648286401,-8.837794515257155,False,False,0,False,False,False,False,False,False,False,False,2.93771e-10,6.632298e-09,0.9999928,,,,,,,,,,,,,,,,,,,,,,,0.0150206254947925,IN,4,2
