,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
14,4,1636148068921376768,Gaia DR3 6210089403655071616,6210089403655071616,1511349219,2016.0,234.72170883532127,0.041877314,-28.614038880103,0.04006594,0.1577959607826626,0.049512614,3.186985,11.962136,-3.071785307273076,0.06513256,-11.561005452640122,0.059169475,-0.3427176,-0.07287361,0.09454812,-0.26683447,-0.38437143,-0.41390938,0.58621776,0.16226198,-0.27881154,-0.5829304,230,0,227,3,-0.7733708,214.44449,0.0,0.0,31,False,1.4964005,,,,,,,,26,13,0.11158862,31,13,0,0.014519739,169.75687,1,0,0.96204025,0.21229604,0.39136466,0.25001404,0.5767118,-114.11258,28.010084,-18.88874,-34.740833,False,260,8232.109651556628,3.5108173,2344.7844,15.898589,27,3903.008230572701,18.4482,211.5658,16.360044,27,6224.712884066491,13.5085335,460.79855,15.262597,1.2302704,0.0,0.0,0.0,0.0,0,1.0974474,0.46145535,0.63599205,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.8973836655836,21.31488003106504,239.125660096865,-8.877426232248714,False,False,0,True,False,False,False,False,True,True,False,1.02159736e-13,5.1030463e-13,0.9999864,5486.206,5421.446,5550.914,3.7287,3.6653,3.7701,-0.6651,-0.7566,-0.5961,2708.348,2542.256,2902.8484,0.5754,0.5337,0.6183,0.4697,0.4349,0.5056,0.2549,0.2365,0.2745,MARCS,0.031188459334888,IN,1,0
12,6,1636148068921376768,Gaia DR3 6210089850331671808,6210089850331671808,588525819,2016.0,234.72293229730843,0.07280611,-28.580869185396995,0.062310725,0.2665997734658095,0.08325852,3.2020721,5.3617353,-4.455436681386557,0.100558795,-2.98283239907192,0.08945528,-0.2796515,-0.121254675,-0.059489917,-0.17774247,-0.24901178,-0.23137549,0.4084855,-0.08887751,-0.07694092,-0.4706476,235,0,235,0,-0.8847238,219.57843,0.0,0.0,31,False,1.5086542,,,,,,,,27,14,0.1618972,32,15,0,0.011988919,156.17319,0,0,0.9576056,0.20228463,0.37395576,0.22254132,0.5845139,-122.17411,26.429604,-18.174664,-34.755653,False,269,2745.929655216445,2.6349738,1042.1089,17.090643,29,1344.358283315894,13.082252,102.76199,17.517254,26,1999.275362934072,16.893644,118.344826,16.495714,1.2176691,0.0,0.0,0.0,0.0,0,1.0215397,0.42661095,0.59492874,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92097574049933,21.33974805474087,239.1189121365313,-8.8449158019951,False,False,0,True,False,False,False,False,True,True,False,1.02159566e-13,6.1095036e-13,0.99998707,5120.121,5086.131,5157.5405,4.6092,4.5931,4.632,-0.2885,-0.3454,-0.2293,1610.4459,1552.0085,1657.1746,0.0453,0.0169,0.0738,0.0366,0.0136,0.0598,0.0195,0.0072,0.0319,MARCS,0.025841558875124,IN,1,0
59,9,1636148068921376768,Gaia DR3 6210089399357436672,6210089399357436672,329992629,2016.0,234.7243771342376,0.34866434,-28.614851373230135,0.36554444,1.0733654982647274,0.41160667,2.6077456,8.117681,1.1107386090886535,0.6323754,-8.041330980989166,0.5959363,-0.4305163,0.053758707,0.26670572,-0.37156257,-0.45429114,-0.44675398,0.64232266,0.026504802,-0.18683012,-0.67357534,222,0,219,3,-0.15418507,220.71016,0.0,0.0,31,False,1.5128585,,,,,,,,25,13,1.1296359,30,12,0,0.01336066,123.407745,1,0,0.9910031,0.22169985,0.428675,0.29279178,0.5610236,-105.47016,30.99443,-20.317497,-35.57916,False,249,301.839280054044,0.9936264,303.77542,19.487928,26,164.17716491923983,7.207177,22.779676,19.80026,27,191.0655632483486,8.055983,23.717226,19.044939,1.1769267,0.0,1.0,0.0,0.0,0,0.7553215,0.31233215,0.44298935,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.89876473237337,21.312760686632487,239.1281571269956,-8.877671818874841,False,False,0,False,False,False,False,False,False,False,False,7.442402e-08,3.4636795e-07,0.9999282,,,,,,,,,,,,,,,,,,,,,,,0.0300283103641444,IN,3,0
99,11,1636148068921376768,Gaia DR3 6210089884688873472,6210089884688873472,782060633,2016.0,234.72529331818453,0.75001913,-28.57583427339784,0.7014644,-0.5398121197724238,0.9084045,-0.594242,8.027398,8.027256304421567,1.0745903,0.0476353731619454,1.0444866,-0.26306242,-0.18240851,0.15547703,-0.2596196,-0.41665265,-0.33196205,0.54387516,-0.12173308,-0.068576805,-0.56868213,196,0,196,0,0.27985063,214.5275,1.1164285,0.46961388,95,False,,1.2399622,0.18144722,-0.2660015,0.08725798,-0.09675753,0.036308426,-0.11356879,23,14,1.8806059,25,8,0,0.04698274,173.08357,0,0,1.0126281,0.305375,0.3758346,0.28414208,0.53993756,-132.49977,22.765528,-16.214247,-34.924076,False,201,123.43104634293296,0.87017065,141.84694,20.458805,15,48.324333004953225,10.500926,4.6019115,21.128128,19,150.07444857503762,8.963684,16.742496,19.307129,1.6073653,0.0,1.0,0.0,1.0,1,1.8209991,0.66932297,1.1516762,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92613744831306,21.34230431791636,239.1197683248141,-8.839536821109332,False,False,0,False,False,False,False,False,False,False,False,1.14198824e-10,3.0690903e-09,0.9999993,,,,,,,,,,,,,,,,,,,,,,,0.0270631597100348,IN,5,0
58,12,1636148068921376768,Gaia DR3 6210089846033963264,6210089846033963264,1381174688,2016.0,234.7271518548721,0.3156213,-28.589272853546195,0.29078093,0.8916663172329649,0.37061855,2.405887,6.9862747,-5.548588987662738,0.45338354,-4.245137755059863,0.42919612,-0.32028648,-0.07261507,0.044779465,-0.2279496,-0.36076376,-0.29545158,0.48688835,-0.10147121,-0.08724457,-0.5495295,241,0,240,1,0.9152187,268.17938,0.640894,0.69349223,95,False,,1.3578365,0.07618203,-0.22906864,0.11153612,-0.15085846,0.041470725,-0.073408976,28,14,0.7738918,33,14,0,0.02404803,116.20174,0,0,1.0411588,0.23682266,0.38066623,0.24410702,0.5967214,-122.36036,29.022678,-16.55174,-34.683224,False,268,340.3393315086321,1.0553778,322.48102,19.357586,22,107.71119770257071,5.561954,19.365711,20.25789,24,344.3880770283022,9.31173,36.984325,18.405275,1.328378,0.0,1.0,0.0,1.0,0,1.8526154,0.9003048,0.95231056,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9182869192348,21.330911903190028,239.12453649318476,-8.852227809142684,False,False,0,False,False,False,False,False,False,False,False,2.204959e-11,1.8744153e-10,0.9999938,,,,,,,,,,,,,,,,,,,,,,,0.0192739836897857,IN,3,0
57,13,1636148068921376768,Gaia DR3 6210089846037563904,6210089846037563904,1311562353,2016.0,234.72815668215355,0.23004156,-28.5897781270277,0.21090525,0.2104910773408569,0.27439815,0.767101,5.698967,-5.687265757617672,0.3400379,-0.3650082023967936,0.3142203,-0.31087175,-0.11402468,0.013453704,-0.22960442,-0.32795608,-0.26261076,0.4612426,-0.13706037,-0.071390145,-0.53585523,245,0,244,1,-1.5961215,214.59438,0.0,1.2999787e-15,31,False,1.5206543,,,,,,,,28,14,0.5697133,33,15,0,0.01891808,138.56644,0,0,0.9265307,0.23919162,0.3877934,0.24746014,0.5959792,-122.53083,29.787397,-15.86208,-34.76348,False,273,465.6510753658133,1.0895753,427.36935,19.017216,30,227.2768874606473,6.2528567,36.347687,19.447153,30,329.623714213742,10.865801,30.335888,18.452848,1.1959611,0.0,0.0,0.0,1.0,0,0.99430466,0.42993736,0.5643673,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9186706503673,21.329960060794427,239.12552385269152,-8.852514128694496,False,False,0,False,False,False,False,False,False,False,False,5.1718896e-10,2.827595e-12,0.9999743,,,,,,,,,,,,,,,,,,,,,,,0.0183030907314781,IN,3,0
17,16,1636148068921376768,Gaia DR3 6210089781612194432,6210089781612194432,1106961611,2016.0,234.7292605041463,0.03819972,-28.597283019964625,0.031483103,0.7851169638634509,0.04330469,18.130068,16.317556,-11.342220236086613,0.050788343,-11.731013878036656,0.04409811,-0.25187495,-0.18957491,-0.10839824,-0.13936435,-0.2206822,-0.20755318,0.36496603,-0.047003947,-0.07316465,-0.44680932,239,0,238,1,-0.93522495,222.16599,0.0,0.0,31,False,1.5289315,,,,,,,,28,14,0.08023745,34,15,0,0.015186141,158.85562,0,0,0.9555814,0.22610171,0.3762203,0.23445527,0.59130454,-123.66971,27.821692,-17.222645,-34.779354,False,270,9095.621903472767,3.8525505,2360.935,15.790286,32,4608.88397840178,10.005337,460.64258,16.179552,31,6406.982545018845,12.9414215,495.07565,15.231261,1.2111175,0.0,0.0,0.0,1.0,0,0.9482908,0.389266,0.5590248,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91433462774023,21.3235609635058,239.12824356182728,-8.859588113215423,False,False,0,True,False,False,False,False,True,True,False,1.0211062e-13,5.100421e-13,0.9999913,5455.5293,5424.1577,5494.0664,4.6464,4.6319,4.6602,-0.7788,-0.8235,-0.7352,906.0176,886.9012,926.9917,0.1815,0.161,0.207,0.1499,0.1328,0.1712,0.0812,0.0718,0.0927,MARCS,0.0173255516690057,IN,1,0
32,20,1636148068921376768,Gaia DR3 6210089193198929024,6210089193198929024,1638637786,2016.0,234.73136173093772,0.16617604,-28.617519740046426,0.1635652,0.5141001208796682,0.18971935,2.7097929,1.7705469,1.7027543876359963,0.28943694,0.4852461928997679,0.2563337,-0.43574095,0.116063885,0.11670099,-0.39054352,-0.37299696,-0.45365775,0.6747326,-0.07605868,-0.2206874,-0.6091821,216,0,215,1,-0.13622065,215.59732,0.0,0.0,31,False,1.4226453,,,,,,,,25,13,0.49393094,30,12,0,0.029815026,102.58786,0,0,0.9917771,0.1869307,0.40047148,0.22276673,0.5542512,-118.77747,26.744854,-21.303968,-35.259644,False,247,941.9627114249048,2.7448096,343.17963,18.252283,23,392.0051908895256,10.590196,37.015858,18.855312,25,803.1177200604095,16.580435,48.437675,17.485947,1.2687582,0.0,1.0,0.0,2.0,0,1.3693657,0.60302925,0.76633644,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9020086926759,21.306795714133266,239.1348207348412,-8.878841604433143,False,False,0,False,False,False,False,False,False,False,False,5.4436383e-10,2.3737027e-07,0.9999978,4785.9575,4779.113,4806.3154,4.9021,4.8913,4.9106,-2.4758,-2.494,-2.4282,1101.3085,1090.304,1122.2444,0.5313,0.5082,0.5569,0.4123,0.3946,0.4322,0.2254,0.2157,0.2363,PHOENIX,0.028277793582947,IN,2,0
98,21,1636148068921376768,Gaia DR3 6210089884688871936,6210089884688871936,1393618339,2016.0,234.73234532294865,1.6683285,-28.58002591985176,2.3258867,,,,,,,,,-0.3745025,,,,,,,,,,87,0,87,0,1.3707086,100.07272,0.0,0.0,3,False,,,,,,,,,10,9,6.8467927,12,2,0,0.04195603,101.13989,0,0,,0.37438163,0.3585835,0.21362975,0.47568968,-143.48547,16.93397,-12.686217,-33.72641,False,93,88.67255003690349,1.1084979,79.99344,20.817894,5,44.93310253400427,11.201168,4.011466,21.207127,11,112.0789965813434,15.070175,7.4371395,19.624084,1.7706957,0.0,0.0,0.0,0.0,0,1.5830421,0.38923264,1.1938095,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9283887677079,21.33512630735155,239.1268500370376,-8.842174076364147,False,False,0,False,False,False,False,False,False,False,False,3.8613238e-05,9.676143e-06,0.99952173,,,,,,,,,,,,,,,,,,,,,,,0.0196607476540101,IN,5,0
97,22,1636148068921376768,Gaia DR3 6210089884688875776,6210089884688875776,7703097,2016.0,234.73429371027035,0.9358319,-28.57046469285507,0.8907459,1.972666661003209,0.9346785,2.1105297,6.0680532,-5.83689674390051,1.5589886,-1.6588880194339992,1.3627788,-0.2773536,-0.0024774102,0.51373607,-0.26828635,-0.30964342,-0.28118196,0.7122678,-0.037471436,-0.04676792,-0.39921126,149,0,147,2,-1.0356495,136.06017,0.0,0.0,31,False,1.5002056,,,,,,,,18,11,2.5082905,20,6,0,0.1093072,95.060585,0,0,0.9368814,0.109492406,0.40933093,0.1336053,0.46212432,-139.36595,18.598623,-32.573746,-35.50395,False,155,114.74307359188876,0.97916806,117.18425,20.538052,15,71.0279984409037,6.742736,10.534003,20.709969,16,80.17231181015241,11.444602,7.0052514,19.987835,1.3177294,0.0,0.0,0.0,0.0,0,0.72213364,0.17191696,0.5502167,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9363504067606,21.34139925264453,239.12628522080723,-8.832477000591908,False,False,0,False,False,False,False,False,False,False,False,6.290746e-06,1.594922e-08,0.9999845,,,,,,,,,,,,,,,,,,,,,,,0.0263024479517187,IN,5,0
