,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
4,11,1636148068921376768,Gaia DR3 6455312691722283520,6455312691722283520,102119511,2016.0,308.51943111819924,0.04295311,-59.58161142727446,0.04148613,0.3387696541875222,0.06476582,5.2306857,3.4231122,0.7657271522918085,0.047195494,-3.3363691199727645,0.052172914,-0.27463973,0.3236138,-0.35168254,0.050696965,-0.16550003,0.11899087,-0.20219603,-0.23924986,-0.06345687,-0.16672759,490,0,486,4,-1.233707,460.7686,0.0,0.0,31,False,1.5501701,,,,,,,,56,25,0.077009365,74,26,0,0.018542483,178.83823,0,0,0.9598049,0.06834957,0.20992848,0.04903389,0.52377415,35.703987,52.59336,-5.600879,26.648142,False,639,2821.2048936747465,1.3921891,2026.4523,17.061281,70,1483.4503157354532,8.385905,176.89806,17.41036,67,1896.561377091676,6.9810896,271.67126,16.552979,1.1980739,0,2,0,1,0,0.8573818,0.34907913,0.5083027,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.29246329227595,-36.03969336183323,294.05270863892497,-39.31756967141178,False,False,0,True,False,False,False,False,True,True,False,1.02266035e-13,5.108578e-13,0.9999759,6262.6816,6239.8633,6282.647,4.4733,4.4571,4.4832,-0.18,-0.2034,-0.1595,2983.4258,2934.5012,3040.0325,0.4118,0.3957,0.4262,0.3483,0.3345,0.3607,0.1871,0.1797,0.1938,PHOENIX,0.0251081944813432,IN,1,1
5,13,1636148068921376768,Gaia DR3 6455312691722282880,6455312691722282880,424763114,2016.0,308.52438523122544,0.019820184,-59.58041618373468,0.019227229,0.8537725009993723,0.029844837,28.607042,1.1162604,-0.1705039563042472,0.021229208,1.1031617203355268,0.022935992,-0.19047599,0.35864037,-0.36849377,-0.03581003,-0.17230627,0.040023997,-0.21229087,-0.2898904,-0.038125996,-0.05626117,476,0,475,1,0.1066812,493.2785,0.0,0.0,31,False,1.5246198,,,,,,,,54,24,0.03276906,70,26,0,0.0056124018,179.8989,0,0,1.0027716,0.12558332,0.17271304,0.053737503,0.5191131,21.331057,54.96251,-3.90571,26.754827,False,610,11806.64335572473,2.7761385,4252.9014,15.5070505,67,5965.08566246191,11.874449,502.3463,15.899501,66,8347.274310905594,11.741639,710.9122,14.944034,1.2122294,0,0,0,2,0,0.9554672,0.39245033,0.5630169,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.2935403879614,-36.042331916384015,294.0562748928148,-39.31724060755963,False,False,0,True,False,False,False,False,True,True,False,1.02361126e-13,5.1129137e-13,0.99996644,5279.2803,5245.218,5307.235,4.3807,4.2689,4.4183,-0.5137,-0.5459,-0.4801,1200.525,1122.979,1453.4937,0.0695,0.0466,0.0875,0.0569,0.0381,0.0718,0.0306,0.0204,0.0386,MARCS,0.0254590343410554,IN,1,1
18,18,1636148068921376768,Gaia DR3 6455265584520976384,6455265584520976384,997957497,2016.0,308.5369793687205,0.2267463,-59.61107899375256,0.23209198,0.6208279362873205,0.3452267,1.7983196,7.5207415,2.697701960070079,0.26489535,-7.020253158153915,0.28918648,-0.13601165,0.2847323,-0.05831412,-0.109633386,-0.09253596,-0.08463761,-0.042012837,-0.29749906,0.028058995,-0.06360491,441,0,437,4,-0.66883796,434.01978,0.0,0.0,31,False,1.4777795,,,,,,,,51,24,0.40538925,68,23,0,0.012744841,32.72464,1,0,0.97656655,0.16971804,0.15932582,0.05721789,0.51781774,21.239208,53.670074,13.633058,26.570555,False,574,227.61000462244277,0.59638226,381.65118,19.794388,59,107.8786152768206,5.6140137,19.215952,20.256205,62,170.788014917634,4.5278187,37.71971,19.166752,1.2243162,0,0,0,0,0,1.0894527,0.4618168,0.62763596,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.25492757619526,-36.04479637222639,294.0513812871036,-39.34832930523019,False,False,0,False,False,False,False,False,False,False,False,3.5594072e-10,6.348851e-13,0.999991,,,,,,,,,,,,,,,,,,,,,,,0.0060906752764135,IN,3,1
30,20,1636148068921376768,Gaia DR3 6455312657361214208,6455312657361214208,1326099066,2016.0,308.5442752334629,3.1398942,-59.58324443000367,3.2599893,,,,,,,,,-0.3246751,,,,,,,,,,45,0,45,0,-1.2102462,29.573877,0.0,0.0,3,False,,,,,,,,,5,5,7.8270097,6,0,0,0.25715652,161.13535,0,0,,0.45894447,0.26366016,0.3216894,0.4921041,-49.80184,53.653824,35.43048,23.846134,False,52,65.84175666162402,1.562078,42.15011,21.141113,6,40.87248192504742,9.971665,4.098862,21.309965,6,52.21185142232861,13.670444,3.8193238,20.453472,1.4137584,0,0,0,0,0,0.856493,0.16885185,0.68764114,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.28850418344445,-36.051966869102266,294.06743527616754,-39.323145641426215,False,False,0,False,False,False,False,False,False,False,False,0.0003449109,1.07643855e-05,0.99888784,,,,,,,,,,,,,,,,,,,,,,,0.0220180268664969,IN,5,1
15,24,1636148068921376768,Gaia DR3 6455265515801496960,6455265515801496960,717225533,2016.0,308.5521542933614,0.23045065,-59.62958515266581,0.22969908,0.7928633228765937,0.36462238,2.1744778,7.4852943,4.855989924927126,0.27459052,-5.696401637742549,0.30453393,-0.17335536,0.27346945,-0.16062842,-0.024563957,-0.13000673,0.015956718,0.07254183,-0.30137208,0.063768625,-0.09924818,451,0,445,6,-0.34131917,450.51825,0.0,0.0,95,False,,1.3699784,0.07325542,-0.04812517,0.024914421,-0.0023063736,0.065822236,0.11277428,52,24,0.43216297,69,22,0,0.039800715,178.81496,0,0,0.9877469,0.11624843,0.13630459,0.0975429,0.49556682,33.49875,53.205517,-1.6871791,26.569126,False,578,213.39177272274048,0.6020792,354.42474,19.864422,63,83.02226766782046,3.8716059,21.443884,20.540556,63,169.29180160417505,5.801932,29.178522,19.176306,1.1823983,0,1,0,0,0,1.3642502,0.6761341,0.6881161,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.2310229503408,-36.05007060326875,294.05311023653,-39.36831897587853,False,False,0,False,False,False,False,False,False,False,False,3.3354874e-10,1.2203756e-10,0.99998385,,,,,,,,,,,,,,,,,,,,,,,0.0256831644772626,IN,3,1
23,30,1636148068921376768,Gaia DR3 6455265408425723776,6455265408425723776,505353848,2016.0,308.57526732131,1.0534543,-59.62321444147355,0.89851534,1.868288303654652,1.793245,1.0418478,6.0650167,0.5026613674957021,1.3780512,-6.0441506272971175,1.9831742,-0.012228049,0.5589491,0.12761852,0.22672708,0.12599975,-0.08105435,0.12114967,-0.212316,0.5325174,0.052194547,155,0,153,2,1.4832883,180.73015,1.9274566,0.59067225,95,False,,1.6341927,0.29737452,0.017813748,0.25851414,0.1630104,0.21398278,0.37248102,18,14,2.8560174,26,8,1,0.012783774,56.97232,0,0,1.0854114,0.26082805,0.11199163,0.24333726,0.58848494,2.6688008,81.519516,16.115671,20.093468,False,213,85.55250545250559,0.7626732,112.17452,20.856785,20,58.775905111285255,8.113575,7.244144,20.915545,24,61.60954048097887,4.847374,12.70988,20.273775,1.4071528,0,0,0,0,0,0.6417694,0.05875969,0.5830097,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.2370073987724,-36.06247060581459,294.07007149377944,-39.366033354696896,False,False,0,False,False,False,False,False,False,False,False,0.0021458264,1.554179e-08,0.99785405,,,,,,,,,,,,,,,,,,,,,,,0.0263979287115707,IN,4,1
21,33,1636148068921376768,Gaia DR3 6455265618880709760,6455265618880709760,46028522,2016.0,308.5780580080146,0.25903827,-59.61890028246113,0.24217932,-0.2538069934205156,0.40252033,-0.63054454,15.978432,8.732720212650287,0.3139326,-13.380951636520187,0.31777975,-0.2691691,0.25950786,0.02593948,-0.10523509,-0.12818125,-0.07546789,0.12527782,-0.3363057,0.10470523,-0.18146642,457,0,455,2,-1.0264791,443.9906,0.0,0.0,31,False,1.4874566,,,,,,,,52,24,0.4858014,67,21,1,0.0023332844,105.9047,0,0,0.96524775,0.102811724,0.24867542,0.080408454,0.4963056,35.395916,40.030495,-0.9104668,25.902788,False,572,194.9309749464112,0.5587498,348.86987,19.962666,59,96.01243788120355,5.4154897,17.729225,20.382723,61,130.51184387365967,4.582238,28.482117,19.45877,1.1620743,0,1,0,0,0,0.9239521,0.4200573,0.5038948,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,337.24207963114577,-36.064417895362176,294.0735906683371,-39.362400024321225,False,False,0,False,False,False,False,False,False,False,False,1.0945373e-08,4.1950162e-08,0.9999864,,,,,,,,,,,,,,,,,,,,,,,0.0247835726843919,IN,4,1
