,SOURCE_ID,ra_now,dec_now,phot_g_mean_mag
395,5.260177705928096e+18,150.14596658345897,-54.78160321024605,18.174461
736,5.260177839058643e+18,150.16968545143334,-54.76502127491497,18.180044
212,5.260177534129468e+18,150.1808498689622,-54.78233892522646,18.201075
579,5.260177740287895e+18,150.15665628190902,-54.77062872840852,18.203754
21,5.260177499769673e+18,150.17178039426926,-54.79244328065372,18.208916
668,5.260177117499593e+18,150.1655832023928,-54.813263683174576,18.211401
966,5.260177293623549e+18,150.13961360683376,-54.816150962519764,18.214842
64,5.260177499769677e+18,150.1748210397691,-54.79372708855861,18.239231
714,5.260177564176691e+18,150.2062071258582,-54.77828607578849,18.25144
686,5.26017739238204e+18,150.12831285671197,-54.786320482245856,18.255674
633,5.260177774647603e+18,150.14526625104344,-54.77231943541945,18.259975
1,5.260177499778947e+18,150.17065083503127,-54.79042945690282,18.27296
510,5.260177740297128e+18,150.16349329758714,-54.77132747486093,18.280449
535,5.260177323658065e+18,150.13504165970718,-54.791250696178004,18.284098
567,5.260177774647589e+18,150.14374786958652,-54.7757029413487,18.294458
374,5.260177117499592e+18,150.1658356702738,-54.80519675964456,18.296534
196,5.260177705928122e+18,150.16041807287905,-54.78183722776172,18.299454
727,5.260177637208731e+18,150.19875952380474,-54.77215260466087,18.30642
728,5.260177117499593e+18,150.16826601525628,-54.81468594429921,18.316525
84,5.260177701619688e+18,150.16593837363496,-54.78469411490776,18.325594
284,5.260177534129471e+18,150.17629357475846,-54.77836545856395,18.337652
321,5.260177461097013e+18,150.19069757201655,-54.79614053529708,18.363642
158,5.260177705928123e+18,150.16203002845904,-54.7822487738426,18.37035
862,5.260177637217925e+18,150.19478533008837,-54.767067021857436,18.371378
219,5.260177534129468e+18,150.17816452996132,-54.78099917463899,18.387598
156,5.26017753412946e+18,150.1774505960175,-54.782722725571894,18.391577
808,5.260177465422256e+18,150.20668653734137,-54.80511582032801,18.398766
246,5.260177705928109e+18,150.15524782833145,-54.782302053125484,18.399012
355,5.260177499769643e+18,150.174584806681,-54.80446723660043,18.402943
70,5.260177499769688e+18,150.17772628751132,-54.7916451099678,18.405537
568,5.260177426737236e+18,150.19071722121467,-54.8062811221414,18.408451
902,5.260177293611128e+18,150.13920485617632,-54.813026122120085,18.430666
939,5.260177289298278e+18,150.12927970707943,-54.809622830889914,18.432514
691,5.260177117504051e+18,150.17178335664389,-54.81389067805004,18.435291
380,5.26017746109702e+18,150.19574627779787,-54.79140771898183,18.437286
491,5.260177740287914e+18,150.16991993523143,-54.77155899245037,18.443167
267,5.260177705928099e+18,150.1518642118787,-54.78380852322311,18.447548
420,5.260177327970909e+18,150.14305416944165,-54.79674292242148,18.451876
410,5.260177705928077e+18,150.14188408216793,-54.78586402992139,18.462292
13,5.260177499769673e+18,150.17127305196865,-54.79186426186513,18.467268
717,5.260177843376349e+18,150.1734643408043,-54.76564702818563,18.479633
71,5.260177529820998e+18,150.1753750157205,-54.78622064228901,18.480288
773,5.260177396690428e+18,150.1281841555724,-54.779900608434495,18.482792
587,5.260177426737236e+18,150.1928551372063,-54.80581475130613,18.492775
244,5.260177499769643e+18,150.16799488809627,-54.80104677147261,18.50158
841,5.26017777033473e+18,150.13857996535617,-54.769560228728665,18.516527
397,5.26017770592812e+18,150.15221632963545,-54.77753696115289,18.520536
132,5.260177705928078e+18,150.15708140782817,-54.79355547371939,18.531662
598,5.260177770343898e+18,150.14207699427294,-54.77563146646364,18.533018
477,5.260177701615204e+18,150.1398210157911,-54.78386703086253,18.53416
462,5.2601777402879e+18,150.16347359998167,-54.77278047575126,18.53903
344,5.260177327970912e+18,150.153563044191,-54.801252743527996,18.541824
725,5.260177770334713e+18,150.13914689770732,-54.772434598627164,18.54431
604,5.260177774647569e+18,150.13769447413665,-54.778439238658585,18.546524
483,5.260177705928088e+18,150.141328732414,-54.78166347700262,18.556538
49,5.260177529820998e+18,150.17534317143136,-54.78784922530347,18.563019
821,5.260177809007373e+18,150.14875991078682,-54.766095052430124,18.570236
359,5.260177701619686e+18,150.14370631424586,-54.787474112167544,18.576233
9,5.260177499769685e+18,150.17115499683052,-54.788813601206996,18.583221
199,5.26017753412946e+18,150.17372294326924,-54.78065919636881,18.585785
328,5.260177701615196e+18,150.14534651626596,-54.78734733226699,18.589634
442,5.260177499769647e+18,150.1796877816966,-54.80575692509612,18.594105
207,5.260177495456753e+18,150.18415006354275,-54.79497647368799,18.595472
540,5.260177327970905e+18,150.1350972973452,-54.79364677822733,18.602188
242,5.260177705928099e+18,150.15256982739575,-54.784495524913986,18.60561
1007,5.260177671568494e+18,150.2107766818371,-54.76695865915082,18.606344
133,5.260177705928079e+18,150.15605171819206,-54.79230755255798,18.60977
381,5.260177117499592e+18,150.16317692637682,-54.80500236934003,18.622631
673,5.260177843367144e+18,150.17486164699,-54.76684700514181,18.626013
458,5.260177327980244e+18,150.14246087893412,-54.798022700785594,18.6331
136,5.260177705928116e+18,150.1607026934312,-54.783621287242156,18.636414
687,5.260177774647558e+18,150.13253567349852,-54.77888780111869,18.639198
66,5.260177534129434e+18,150.17769089537308,-54.78886832951424,18.6414
1000,5.260177602861217e+18,150.21134353980804,-54.7679327602382,18.651787
150,5.260177705928087e+18,150.15464873697664,-54.788989683105974,18.652836
274,5.260177495457212e+18,150.18691712529122,-54.79625354540113,18.659033
342,5.260177327970922e+18,150.14446556431415,-54.791845247959486,18.689499
500,5.260177327970898e+18,150.14437491126054,-54.80199090227988,18.691805
566,5.260177461096993e+18,150.20081132007513,-54.79911483265647,18.697424
909,5.260177770334731e+18,150.13706071307337,-54.76754296068949,18.712772
949,5.260177667255527e+18,150.19412246471637,-54.76285767650857,18.713688
683,5.260177121821813e+18,150.17064032368629,-54.81375164196921,18.715017
846,5.260177809016603e+18,150.14823555558675,-54.765762160684666,18.719522
252,5.260177499769639e+18,150.16633718442887,-54.80112593953775,18.721739
358,5.260177426737247e+18,150.18411947290926,-54.80207455179172,18.7297
197,5.26017770593738e+18,150.16075300972545,-54.78163552809862,18.73288
239,5.260177735979427e+18,150.1686162174657,-54.77902984517738,18.741821
603,5.260177637208719e+18,150.1918817019658,-54.77298825971133,18.74995
496,5.260177637208712e+18,150.193878862948,-54.778125401171,18.752075
365,5.260177735975384e+18,150.1637883053719,-54.77533444788472,18.758268
301,5.260177534129481e+18,150.1867581723141,-54.78176583023799,18.759903
85,5.260177534129435e+18,150.17898858958128,-54.790260074218935,18.780773
92,5.260177705928089e+18,150.15902183248113,-54.79020026304087,18.78185
17,5.26017749976968e+18,150.17260649934576,-54.791480092068426,18.794508
81,5.260177534129448e+18,150.1748958874063,-54.785616310008294,18.795689
297,5.260177534129475e+18,150.1759442776001,-54.77766536486794,18.807964
634,5.260177632895747e+18,150.2003795606812,-54.776604559254885,18.817513
317,5.260177740287874e+18,150.15873529907938,-54.77773385458116,18.821196
343,5.260177735974981e+18,150.16601409930703,-54.77573356442752,18.821653
79,5.260177705928108e+18,150.16230496459798,-54.786215244505776,18.829655
322,5.260177534129482e+18,150.180316713904,-54.77772362638421,18.83482
338,5.260177327970921e+18,150.14496100230366,-54.79278475404391,18.83576
467,5.260177323658064e+18,150.13878469772476,-54.79179268836855,18.836908
2,5.260177499769681e+18,150.1684073040938,-54.78892548150178,18.845348
498,5.260177564176246e+18,150.2003623712171,-54.785291165364974,18.845503
572,5.260177770339162e+18,150.1390500321385,-54.77899089259897,18.850199
61,5.260177705928115e+18,150.16471458312276,-54.785891891906324,18.862507
528,5.260177431050166e+18,150.18142568836504,-54.808247734519604,18.864986
695,5.260177461096997e+18,150.2085609226554,-54.79773076690866,18.879004
518,5.260177735984159e+18,150.16545522352072,-54.77088111119522,18.88062
263,5.260177121821818e+18,150.1659059891732,-54.80140634536071,18.902393
445,5.260177705928112e+18,150.14795678996649,-54.77825094545859,18.904919
300,5.260177705928092e+18,150.14871867493633,-54.78438149122853,18.913002
405,5.26017732365803e+18,150.15105298352566,-54.80244136249984,18.924435
352,5.260177323658055e+18,150.14525548072365,-54.79495831331395,18.93081
517,5.260177705928111e+18,150.14501857541097,-54.77677574076979,18.933823
118,5.26017770592811e+18,150.16025402397125,-54.78490860015414,18.935633
655,5.260177396690393e+18,150.12979327706887,-54.78661091253577,18.941542
111,5.260177534129452e+18,150.17778172488696,-54.78549017436877,18.941996
354,5.260177705928088e+18,150.14596854234648,-54.783703636236034,18.949163
815,5.260177774647559e+18,150.12914873704594,-54.77697239076495,18.949352
854,5.260177774647593e+18,150.1363673402612,-54.77048920035483,18.962776
264,5.260177529825731e+18,150.18927679729532,-54.790379771435,18.96357
101,5.260177705928084e+18,150.15907474258566,-54.79216371864259,18.970676
155,5.260177705937371e+18,150.15682083109456,-54.79487953653104,18.971027
59,5.260177705928105e+18,150.1621575221828,-54.787576970911985,18.976828
638,5.260177461096977e+18,150.20005900322158,-54.8038413173717,18.988792
392,5.260177461101524e+18,150.19586592209654,-54.787059072945006,18.990751
459,5.260177637208707e+18,150.1824909874386,-54.7744323475412,18.991573
281,5.260177534129455e+18,150.19036410038143,-54.79092468391569,18.993187
160,5.260177705928077e+18,150.1543126090074,-54.79208491430335,18.994215
237,5.260177705928105e+18,150.1538235734147,-54.783601391056926,19.02879
255,5.260177499769643e+18,150.16816905303716,-54.801348953728905,19.032057
940,5.260177293623551e+18,150.12585476221287,-54.80711472930455,19.032507
885,5.260177426737224e+18,150.20315611592602,-54.8100999673143,19.033298
65,5.260177499779211e+18,150.17278406491246,-54.79458302138885,19.033363
302,5.260177499769661e+18,150.1810491693533,-54.80116636255498,19.039822
831,5.260177293623552e+18,150.12961826160785,-54.804118696536484,19.043056
804,5.260177289302741e+18,150.14239166993497,-54.81136662376355,19.048258
116,5.260177705928093e+18,150.1570649958404,-54.7886350559741,19.05985
97,5.260177705928122e+18,150.1651688268731,-54.78434158867117,19.061554
208,5.260177499769644e+18,150.16624196634555,-54.79984208799095,19.069193
364,5.260177327970922e+18,150.14334001363872,-54.7915359587095,19.069792
90,5.260177499769672e+18,150.17431835218133,-54.79490985410112,19.075308
508,5.260177705928105e+18,150.14380584550136,-54.778145300330046,19.0914
460,5.260177465409996e+18,150.19926474059088,-54.7908590181625,19.091871
375,5.260177534129483e+18,150.19392415495426,-54.78435856322248,19.103043
833,5.260177632900217e+18,150.20344683316333,-54.771868081950814,19.104189
928,5.260177774648224e+18,150.12595702231013,-54.7735543986237,19.108484
478,5.26017773597497e+18,150.15424250775686,-54.77418194360018,19.11199
18,5.26017749976969e+18,150.17322335596106,-54.789173990127374,19.11206
333,5.260177705928107e+18,150.15123782708665,-54.7804354364668,19.112303
231,5.260177534129469e+18,150.18354441505045,-54.7832924275598,19.132475
581,5.260177117499574e+18,150.15842385020318,-54.80983757005059,19.134491
818,5.260177293611135e+18,150.14412385631778,-54.812321495192045,19.141323
574,5.260177121812471e+18,150.1638058374212,-54.81037413047165,19.145285
835,5.260177431050199e+18,150.20287219741834,-54.80860488180328,19.152443
583,5.26017777464756e+18,150.13681427790013,-54.780672921504824,19.156145
218,5.260177121824864e+18,150.16323092472982,-54.79978685763819,19.163979
191,5.260177740287874e+18,150.16473302858245,-54.78084429130024,19.167797
759,5.260177362330631e+18,150.12623347328005,-54.79576014886545,19.17099
82,5.260177701619687e+18,150.15974342909095,-54.791112412940834,19.173515
287,5.260177701619686e+18,150.15165499474116,-54.78266463558918,19.17602
123,5.26017749977895e+18,150.18126577088668,-54.79291478980674,19.180056
337,5.260177431050198e+18,150.1858589903281,-54.80047405862728,19.183132
610,5.260177568489226e+18,150.20685807250433,-54.78949800815337,19.183504
667,5.26017712181247e+18,150.1673689264279,-54.813288770126,19.18839
544,5.260177327980242e+18,150.14044176237906,-54.80131661198264,19.19178
659,5.260177121824862e+18,150.16631648161012,-54.81302128412736,19.19564
10,5.260177499769685e+18,150.1719981421259,-54.7889779311246,19.19993
718,5.260177053102338e+18,150.1798884160181,-54.81369462536258,19.20274
185,5.260177534129464e+18,150.18007663966097,-54.78298309393884,19.204006
211,5.260177534138697e+18,150.18386258898747,-54.784391322188846,19.212221
285,5.260177121821816e+18,150.1590237132228,-54.800918499811715,19.212772
110,5.260177495456812e+18,150.1800223823481,-54.792389830589535,19.22039
172,5.260177534141733e+18,150.17437264021365,-54.781339843344085,19.2289
167,5.260177499769649e+18,150.168689588806,-54.79909011122572,19.23088
425,5.26017732797095e+18,150.14087054211973,-54.787172212834136,19.246565
257,5.260177740287887e+18,150.16828668404426,-54.77857046257782,19.249239
262,5.26017753412947e+18,150.1779930789297,-54.779650870944025,19.249838
549,5.260177568489226e+18,150.20386494467584,-54.787991689251335,19.255478
933,5.260177431050165e+18,150.19542831244004,-54.81589714443025,19.261883
