,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
507,2,1636148068921376768,Gaia DR3 5332609408790648832,5332609408790648832,964816341,2016.0,176.37072649118568,0.63383156,-64.84888756591293,0.49932757,0.7621800773224504,0.6704372,1.1368403,3.9881465,-3.908625299268006,0.8150182,0.7924401354105393,0.81493396,0.024863213,0.22836074,0.32881555,0.2770972,0.1301571,0.17880304,0.050634194,0.08749278,0.15067597,0.16198105,263,0,262,1,0.49494922,277.9793,0.0,0.0,95,False,,1.3476908,0.15625697,-0.10386708,-0.14587815,-0.07196093,0.0271378,0.057566892,31,20,1.2528931,37,10,0,0.03281323,166.27356,0,0,1.0206422,0.19724655,0.16125643,0.23811533,0.25747925,-123.080864,-8.194486,23.98758,6.472599,False,296,118.23095123767602,0.81371397,145.29793,20.505539,26,34.159281709190914,3.902704,8.752722,21.50477,30,128.79084887057832,5.6936398,22.620127,19.473183,1.3782358,0.0,0.0,0.0,0.0,0,2.0315876,0.99923134,1.0323563,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.994801912441,-2.8692033928165075,218.3335518371364,-57.26674394421936,False,False,0,False,False,False,False,False,False,False,False,1.8687271e-10,3.1571254e-10,0.99999595,,,,,,,,,,,,,,,,,,,,,,,0.0257766615711666,IN,4,4
251,10,1636148068921376768,Gaia DR3 5332609404486154112,5332609404486154112,993970467,2016.0,176.37279787152576,0.13427949,-64.84937675503438,0.12287467,0.2181674097248313,0.15368752,1.419552,6.308474,-6.043290875906779,0.17949323,1.8098292878943425,0.17626105,0.09366161,0.08415423,0.05647044,0.26576686,0.13805363,0.24070883,0.10864322,-0.015677007,0.10929592,0.11929722,347,0,345,2,0.79603297,386.98373,0.28588998,0.4202135,31,False,1.2320293,,,,,,,,41,25,0.26440853,48,16,0,0.017321456,135.35027,0,0,1.0296911,0.15885772,0.12933493,0.17843075,0.28978863,-109.855156,-27.56629,31.08327,7.2174253,False,379,710.380034736555,1.2610412,563.3282,18.55864,46,97.96895867772992,5.9575324,16.444553,20.36082,45,936.080933281508,5.8560348,159.84894,17.319613,1.4556291,0.0,2.0,0.0,1.0,0,3.0412083,1.8021812,1.239027,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9957785794685,-2.86945403631056,218.33532143870693,-57.266429787960895,False,False,0,False,False,False,False,False,True,False,False,1.02607776e-13,5.0962457e-13,0.99999946,4336.94,4316.2617,4378.7656,4.2636,4.2087,4.3264,-1.3682,-1.4688,-1.2705,609.1998,579.3759,646.2904,4.8196,4.7767,4.8751,3.2326,3.2026,3.2765,1.8076,1.7899,1.8345,MARCS,0.0250828909221631,IN,2,4
505,20,1636148068921376768,Gaia DR3 5332600578337872640,5332600578337872640,1752035810,2016.0,176.37434806454382,0.55967164,-64.85962511407688,0.531813,-0.5092999956268676,0.62358993,-0.81672263,6.6623816,-6.34467167018512,0.75954217,2.0328482538951618,0.8243606,-0.10045127,-0.001149235,0.12515877,0.14552405,0.19396847,0.108817905,0.06786064,-0.036119457,0.0016563188,0.0075535174,220,0,217,3,0.6631397,240.10896,0.0,0.0,95,False,,1.4844123,0.17100501,-0.1892674,-0.13039224,-0.08170819,0.056448426,0.035898972,26,19,1.1443279,30,8,0,0.057097565,9.162194,0,0,1.0308579,0.17857718,0.10157048,0.16619967,0.40727168,-108.99123,15.536198,24.849752,6.2689567,False,248,121.27036951709364,0.81215,149.32016,20.47798,22,35.34471462477357,5.019067,7.042089,21.467731,28,117.30445705763202,6.670163,17.586445,19.57461,1.2587508,0.0,0.0,0.0,1.0,0,1.8931217,0.9897518,0.9033699,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9990115328791,-2.879202731122655,218.35006516320652,-57.27290392180043,False,False,0,False,False,False,False,False,False,False,False,1.6223232e-10,5.8340756e-11,0.99999845,,,,,,,,,,,,,,,,,,,,,,,0.0293948906066325,IN,4,4
500,28,1636148068921376768,Gaia DR3 5332606488213526016,5332606488213526016,1397137247,2016.0,176.3765223424915,0.71528023,-64.83769390058303,0.675414,-0.3836463802971657,0.80408233,-0.47712326,13.592719,-11.995167215796736,0.8920355,6.393588451970377,1.196676,0.09454499,0.14024694,0.18632402,0.28597134,0.11217774,0.23302771,0.14087534,-0.0657994,-0.083493546,0.21821056,245,0,245,0,2.4516888,323.15643,3.196854,2.7845044,95,False,,1.0120517,0.20435703,-0.10136811,-0.20022155,-0.079997644,-0.011673542,0.15201527,29,18,1.7199409,33,10,0,0.012902192,142.79219,0,0,1.1127625,0.25311673,0.08923407,0.24033675,0.28839225,-113.20826,-27.114399,25.565573,2.1815467,False,273,112.80264083218472,0.846746,133.21898,20.556568,25,34.72366601328156,4.662203,7.44791,21.486979,28,116.87804214392908,6.0420756,19.34402,19.578564,1.3439553,0.0,0.0,0.0,0.0,0,1.9084148,0.9304104,0.97800446,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9943544661934,-2.857750502447266,218.32145162878385,-57.25733397384777,False,False,0,False,False,False,False,False,False,False,False,5.0597115e-10,1.3352115e-10,0.99999887,,,,,,,,,,,,,,,,,,,,,,,0.0225689258881439,IN,4,4
372,41,1636148068921376768,Gaia DR3 5332600578335636608,5332600578335636608,1276217008,2016.0,176.37938542608185,0.36143863,-64.85892265662149,0.3538739,1.2501372780163615,0.41222066,3.0326896,8.776392,7.289370894924165,0.49302045,-4.887753426024583,0.4706471,0.093605176,0.011375137,0.13589016,0.2888314,0.15157525,0.28273562,0.15142839,-0.047423027,0.14774984,0.09989927,305,0,303,2,0.40608472,344.26852,0.73646,0.45360985,95,False,,1.1393962,0.10581971,-0.21957281,-0.15183498,-0.019041035,-0.057397768,-0.08511022,36,24,0.7206194,42,12,0,0.012122769,155.1426,0,0,1.0155797,0.2316763,0.13850835,0.27470458,0.20974332,-111.60647,-24.654215,29.15977,3.1320026,False,335,183.78220655246767,0.8676042,211.82724,20.026608,7,18.730369527823587,5.072671,3.6924078,22.157177,13,227.19673600200736,10.730139,21.1737,18.85689,1.3381443,0.0,0.0,0.0,0.0,0,3.3002872,2.1305695,1.1697178,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0009068795689,-2.877982016957287,218.3517983274332,-57.270855659965534,False,False,0,False,False,False,False,False,False,False,False,5.853224e-11,5.098411e-13,0.99999535,,,,,,,,,,,,,,,,,,,,,,,0.0272866635930671,IN,3,4
245,49,1636148068921376768,Gaia DR3 5332606586988994688,5332606586988994688,1476997805,2016.0,176.3816133754374,0.22973461,-64.82524423176312,0.2006457,0.101581955529106,0.24699743,0.41126725,5.0886507,-4.940375862360228,0.29468617,1.219448052879247,0.28212327,0.029728223,-0.0748099,0.096283495,0.27692008,0.13802664,0.24154462,0.07119319,-0.086524695,0.109509125,0.115239516,341,0,339,2,-1.579421,356.88077,0.49660212,0.4708394,95,False,,1.0702491,0.0620805,-0.119454704,-0.13146034,-0.087178245,0.0028144273,-0.06412181,39,25,0.4297831,47,16,0,0.0066634994,127.07401,0,0,0.93844706,0.18239573,0.16890652,0.18495916,0.20113142,-109.9363,-18.160393,26.236074,4.38742,False,376,340.7639204341924,0.9007457,378.3131,19.356234,35,48.23154892412513,5.7051187,8.454083,21.130215,41,461.7383790202777,8.511396,54.249428,18.086906,1.496549,0.0,0.0,0.0,0.0,0,3.0433083,1.7739811,1.2693272,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9933007953308,-2.845157863752792,218.30728044229787,-57.24728817843267,False,False,0,False,False,False,False,False,False,False,False,1.0383456e-13,5.096334e-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,,0.0258495488789809,IN,2,4
240,58,1636148068921376768,Gaia DR3 5332600578335637120,5332600578335637120,1152175838,2016.0,176.38308862239995,0.20169088,-64.85955224361317,0.17885278,0.5241356496582573,0.2243794,2.3359349,9.747837,-9.603798104016631,0.25852567,-1.6695492411036792,0.23765196,0.005036002,0.03197678,0.06394366,0.247997,0.2050398,0.23059276,0.024567287,0.013658777,0.16647999,0.062881015,331,0,330,1,-0.3117185,330.57172,0.0,0.0,31,False,1.3636233,,,,,,,,39,25,0.3652094,48,17,0,0.027975557,157.68298,0,0,0.98677707,0.07814775,0.15169445,0.08016143,0.20592465,-135.03886,-13.147644,18.375383,3.2054183,False,366,395.84218884988326,1.0195105,388.2669,19.193562,33,127.47241151726416,6.536122,19.50276,20.075,32,402.9256701954501,10.195248,39.52093,18.234833,1.339923,0.0,0.0,0.0,0.0,0,1.840168,0.8814392,0.9587288,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00259033175485,-2.8781934898275865,218.35462878186323,-57.27012791719323,False,False,0,False,False,False,False,False,False,False,False,3.8496158e-11,1.159559e-10,0.9999979,,,,,,,,,,,,,,,,,,,,,,,0.0265176748548951,IN,2,4
368,65,1636148068921376768,Gaia DR3 5332600578337896320,5332600578337896320,10070703,2016.0,176.38547137534667,0.3562835,-64.85813148253408,0.37886417,-0.1773040740634465,0.43969068,-0.40324727,5.5075364,-5.415661700444604,0.5024937,-1.0017808238953076,0.5375441,-0.024379777,-0.05302753,0.117502466,0.22448593,0.26580283,0.17501664,-0.13024475,-0.042921647,0.029345395,0.10736737,299,0,297,2,-0.7419116,288.4306,0.0,0.0,95,False,,1.3415488,0.110495485,-0.17392014,-0.13420913,-0.06777229,-0.028823027,0.0055726096,36,23,0.76945585,42,13,0,0.03142057,162.84273,0,0,0.9682715,0.21899492,0.08273246,0.23862046,0.1862854,-121.81258,-30.079763,28.667212,4.883801,False,331,171.39003011641375,0.7933959,216.02083,20.102404,34,35.36822302506157,4.5573936,7.7606254,21.467009,34,167.9214712150941,6.19394,27.110605,19.18513,1.1861233,0.0,0.0,0.0,0.0,0,2.2818794,1.364605,0.9172745,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0032115129692,-2.876563016210397,218.35397059775624,-57.26842008486335,False,False,0,False,False,False,False,False,False,False,False,5.067652e-11,5.10014e-13,0.99999887,,,,,,,,,,,,,,,,,,,,,,,0.0248119553887207,IN,3,4
366,73,1636148068921376768,Gaia DR3 5332606591290158720,5332606591290158720,1043386556,2016.0,176.38674332533446,0.43644333,-64.82774145417008,0.35226145,1.10939040921461,0.44161782,2.5121052,6.0623503,-6.048954145268135,0.5772921,0.4027930056869145,0.48965177,0.12891163,-0.027982853,0.16536798,0.32604617,0.1864109,0.31425062,0.13402712,0.076141514,0.140875,0.25428066,312,0,311,1,7.491848,599.54236,2.851603,9.780158,95,False,,1.1803604,0.10332608,-0.10276248,-0.117896914,-0.055947337,-0.011230415,-0.079724275,37,24,0.8629139,44,14,0,0.08857826,132.2814,0,0,1.3169922,0.11770576,0.2440063,0.108993545,0.15782635,-117.98043,-12.332892,25.030952,6.4107776,False,343,254.8778168226524,1.1279753,225.96043,19.671537,39,60.29750319590704,6.22426,9.687498,20.887794,41,356.50266875985795,7.1096244,50.143673,18.367739,1.6352941,0.0,3.0,0.0,5.0,0,2.5200558,1.2162571,1.3037987,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.99604651727543,-2.847022586384881,218.3134076249371,-57.247383590665535,False,False,0,False,False,False,False,False,False,False,False,6.034946e-10,5.364965e-13,0.9999916,,,,,,,,,,,,,,,,,,,,,,,0.0225888590795457,IN,3,4
489,79,1636148068921376768,Gaia DR3 5332600578337887872,5332600578337887872,368336575,2016.0,176.389336573281,0.7225189,-64.86641329153926,0.7053823,1.1558324295786098,0.8429563,1.3711653,7.204627,-6.825514234890391,1.0094551,-2.3062972033487217,1.0704854,0.026603594,-0.08606019,0.12848763,0.31028947,0.21445468,0.20175518,-0.09572616,-0.1722469,-0.11351509,0.22451974,290,0,286,4,14.4377575,879.2236,5.853396,17.7714,95,False,,1.0090376,0.19560826,-0.16209906,-0.14541468,-0.048583135,-0.05982804,-0.056261837,34,22,1.6173207,39,13,0,0.03558377,42.30396,4,0,1.6670632,0.21059003,0.1348128,0.16717912,0.2208401,-98.36089,-30.945618,26.665632,-4.176845,False,314,152.85586822730272,1.2264019,124.63766,20.226662,34,46.41635971705583,5.5197597,8.409127,21.171865,35,239.77319562265416,6.7400084,35.574615,18.798393,1.8722837,0.0,34.0,0.0,35.0,0,2.3734722,0.9452038,1.4282684,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00689740534364,-2.884161224034548,218.36727916378223,-57.2728368841756,False,False,0,False,False,False,False,False,False,False,False,2.2338036e-11,4.3691728e-10,0.9999887,,,,,,,,,,,,,,,,,,,,,,,0.0300238483464832,IN,4,4
