810,812,10,50,0
810,812,110,150,0
810,812,210,250,0
810,812,310,350,0
810,812,410,450,0
810,812,510,550,0
810,812,610,650,0
810,812,710,750,0
810,812,810,850,0
810,812,910,950,0
810,812,1010,1050,0
810,812,1110,1150,0
810,812,1210,1250,0
810,812,1310,1350,0
810,812,1410,1450,0
810,812,1510,1550,0
