410,412,10,50,0
410,412,110,150,0
410,412,210,250,0
410,412,310,350,0
410,412,410,450,0
410,412,510,550,0
410,412,610,650,0
410,412,710,750,0
410,412,810,850,0
410,412,910,950,0
410,412,1010,1050,0
410,412,1110,1150,0
410,412,1210,1250,0
410,412,1310,1350,0
410,412,1410,1450,0
410,412,1510,1550,0
