510,512,10,50,0
510,512,110,150,0
510,512,210,250,0
510,512,310,350,0
510,512,410,450,0
510,512,510,550,0
510,512,610,650,0
510,512,710,750,0
510,512,810,850,0
510,512,910,950,0
510,512,1010,1050,0
510,512,1110,1150,0
510,512,1210,1250,0
510,512,1310,1350,0
510,512,1410,1450,0
510,512,1510,1550,0
