710,712,10,50,0
710,712,110,150,0
710,712,210,250,0
710,712,310,350,0
710,712,410,450,0
710,712,510,550,0
710,712,610,650,0
710,712,710,750,0
710,712,810,850,0
710,712,910,950,0
710,712,1010,1050,0
710,712,1110,1150,0
710,712,1210,1250,0
710,712,1310,1350,0
710,712,1410,1450,0
710,712,1510,1550,0
