210,212,10,50,0
210,212,110,150,0
210,212,210,250,0
210,212,310,350,0
210,212,410,450,0
210,212,510,550,0
210,212,610,650,0
210,212,710,750,0
210,212,810,850,0
210,212,910,950,0
210,212,1010,1050,0
210,212,1110,1150,0
210,212,1210,1250,0
210,212,1310,1350,0
210,212,1410,1450,0
210,212,1510,1550,0
