1010,1012,10,50,0
1010,1012,110,150,0
1010,1012,210,250,0
1010,1012,310,350,0
1010,1012,410,450,0
1010,1012,510,550,0
1010,1012,610,650,0
1010,1012,710,750,0
1010,1012,810,850,0
1010,1012,910,950,0
1010,1012,1010,1050,0
1010,1012,1110,1150,0
1010,1012,1210,1250,0
1010,1012,1310,1350,0
1010,1012,1410,1450,0
1010,1012,1510,1550,0
