,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
85,1,1636148068921376768,Gaia DR3 4657680449585636096,4657680449585636096,780877348,2016.0,84.60672303268866,0.04601067,-69.10119485122378,0.0472562,-0.0041856828156511,0.045576416,-0.091838785,1.8226881,1.684257772559256,0.06745867,0.6967549794708414,0.06486826,0.0937923,-0.07533617,-0.19277896,-0.07253124,0.07763231,-0.041830882,-0.39489672,0.23930864,-0.08549799,0.02342534,288,0,286,2,-1.1178719,310.03473,0.061094455,0.16535553,95,False,,1.6552347,0.013756108,-0.13317412,-0.053718362,-0.13367692,-0.0052893716,0.07426065,33,25,0.09483141,38,12,0,0.015743202,27.429052,0,0,0.95196384,0.12276754,0.040147502,0.04335997,0.11781219,-40.24226,-26.648626,58.727577,2.5828485,False,310,4123.229456475658,3.7747371,1092.3223,16.649273,32,2865.4636640515964,109.66339,26.12963,16.695555,34,2248.236093925696,104.284645,21.55865,16.36829,1.2402171,0.0,19.0,0.0,21.0,0.0,0.3272648,0.046281815,0.28098297,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4688166502349,-31.69663863151874,306.2219194813151,-86.74729722905562,True,False,0,True,False,False,False,False,True,True,False,0.02246967,5.62967e-09,6.514885e-05,17436.809,17263.836,17725.523,4.4974,4.4917,4.4996,-0.6128,-0.6761,-0.5911,11496.546,11324.734,11886.648,1.1727,1.1646,1.1818,1.1246,1.1168,1.1338,0.6085,0.6041,0.6136,A,0.0249451437737458,IN,1,0
67,18,1636148068921376768,Gaia DR3 4657686359461747200,4657686359461747200,1795297396,2016.0,84.60928703471966,0.035938766,-69.08383517224833,0.034044564,0.0196118202008869,0.034231577,0.5729161,1.9291743,1.7595053712270587,0.046516273,0.7911095833970685,0.045300752,0.13340701,-0.07982164,-0.18762185,-0.07810517,0.038301922,-0.046401538,-0.34955382,0.21851918,-0.11069554,-0.023600964,265,0,265,0,-0.042449374,471.28433,0.22505847,6.5506673,95,False,,1.7313164,0.010919851,-0.23896697,-0.09894308,-0.18545997,0.003558882,0.07962595,30,23,0.06523948,36,13,0,0.019910479,39.419014,0,0,0.99684954,0.18860346,0.09822087,0.016776366,0.17201291,-72.26081,-25.520424,27.201399,-0.33956653,False,276,11769.363228293392,10.043478,1171.8413,15.510485,34,9827.43325955796,36.37543,270.16678,15.357442,34,5290.486375090151,22.665445,233.41638,15.439157,1.2845147,0.0,0.0,0.0,0.0,0.0,-0.08171463,-0.1530428,0.07132816,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.44842499935487,-31.697722231414907,306.4121824809486,-86.76094058816271,False,False,0,True,False,False,False,False,False,True,False,1.0315145e-13,5.20175e-13,0.99999785,19988.021,19957.299,19997.285,4.0939,4.085,4.0993,0.793,0.7755,0.7982,23335.146,23149.293,23623.82,0.4774,0.4719,0.4802,0.4773,0.4718,0.4801,0.2583,0.2553,0.2598,A,0.0295023339291512,IN,1,0
164,36,1636148068921376768,Gaia DR3 4657680479615200768,4657680479615200768,262736424,2016.0,84.61072114350218,0.054472905,-69.09211362896609,0.05591881,-0.0039396870546235,0.051324278,-0.07676069,1.8104258,1.7160727076486446,0.07613006,0.5768324947893049,0.078113765,0.0113770235,-0.074192524,-0.295405,-0.019810552,0.011982876,-0.0017842933,-0.47106948,0.16131465,-0.039399948,-0.059556115,283,0,280,3,0.17182875,339.897,0.12120358,0.51465213,95,False,,1.6791606,0.016122254,-0.20040372,-0.067691356,-0.1667754,0.055208858,0.06441281,32,24,0.11314888,36,13,0,0.0146684665,34.84021,0,0,1.0061299,0.1439456,0.05290936,0.057388622,0.065098695,-73.14434,32.032764,43.60318,-1.7731322,False,292,3479.3111406896187,3.1418571,1107.4059,16.833633,35,2059.0121654183504,28.204762,73.00229,17.054396,35,1687.02991028564,25.281954,66.72862,16.680088,1.076662,0.0,1.0,0.0,2.0,0.0,0.37430763,0.22076225,0.15354538,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.458021542168,-31.696264201878066,306.30867242573385,-86.75506458006608,False,False,0,True,False,False,False,False,True,True,False,1.9492314e-12,1.1228503e-11,0.9999874,7493.345,7488.0776,7496.892,4.2635,4.2399,4.2941,-2.1121,-2.1901,-1.9717,5350.8657,5171.5693,5502.062,0.0008,0.0002,0.002,0.0008,0.0001,0.0018,0.0004,0.0001,0.001,MARCS,0.02512345819206,IN,1,0
436,55,1636148068921376768,Gaia DR3 4657686359440994816,4657686359440994816,4888284,2016.0,84.61272623409096,0.21960181,-69.07961724637163,0.21949081,0.0051567343153258,0.2144664,0.024044486,3.6260898,3.1506167271668986,0.31294134,-1.7950325418746174,0.3155806,0.08045659,-0.12171223,-0.14738995,-0.11140261,-0.000568642,-0.15074553,-0.41272476,0.14670588,-0.07975501,0.14992754,268,0,268,0,51.037315,5397.99,2.2929564,217.2407,95,False,,1.699047,0.057666373,-0.16619067,0.016436743,-0.20807137,0.09566932,-0.0060492116,31,23,0.47675171,35,13,0,0.025390694,35.04176,8,0,3.918591,0.16829604,0.056061782,0.049791437,0.097943716,-62.435425,-11.027249,27.706894,-5.9097195,False,265,4198.551685576686,8.955278,468.8354,16.629618,30,3367.946698605832,41.59772,80.96469,16.520128,27,2201.8319836796736,33.41888,65.88587,16.390936,1.3265952,0.0,30.0,0.0,27.0,0.0,0.12919235,-0.10948944,0.2386818,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.44333486349205,-31.696985844248843,306.4452940422412,-86.7649158619445,False,False,0,True,False,False,False,False,False,True,False,0.00018580418,1.7071729e-08,3.9229826e-06,7999.64,7999.0913,7999.904,3.4282,3.4276,3.4289,-1.6584,-1.6598,-1.6547,18405.41,18391.068,18419.764,0.0001,0.0,0.0004,0.0001,0.0,0.0003,0.0001,0.0,0.0002,MARCS,0.0312259627851144,IN,1,0
426,73,1636148068921376768,Gaia DR3 4657680277786948480,4657680277786948480,1084578493,2016.0,84.61481241787706,0.053471405,-69.11136809544696,0.05556375,0.448386454727486,0.052451875,8.548531,6.7635455,-3.981580246220699,0.07803489,5.46740958175337,0.077495284,0.10769234,-0.15986879,-0.26097128,-0.11715597,0.00065424544,-0.103822194,-0.43334937,0.25457305,-0.02962186,0.044900242,294,0,294,0,0.90296555,322.2444,0.04681336,0.073609374,95,False,,1.514292,0.015736317,-0.13710275,-0.06844037,-0.1411208,0.006625768,0.08049698,34,25,0.113560714,39,13,0,0.011900752,57.82641,0,0,1.0366869,0.12098008,0.014852113,0.022219019,0.1082382,-67.14102,-7.5725455,-29.92943,-3.2353163,False,317,3190.557786277447,4.002351,797.17096,16.9277,38,2092.127904758703,45.294247,46.189705,17.037071,35,2888.218127908314,38.656414,74.71511,16.096321,1.5609641,0.0,19.0,0.0,17.0,0.0,0.9407501,0.109371185,0.83137894,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.48030439203194,-31.69260406324729,306.065812699635,-86.74153319290468,False,False,0,True,False,False,False,False,False,True,False,1.017547e-09,1.0670663e-07,0.99999887,,,,,,,,,,,,,,,,,,,,,,,0.0243949023100842,IN,1,0
7,91,1636148068921376768,Gaia DR3 4657680380866163712,4657680380866163712,1753678578,2016.0,84.61662828980332,0.06118954,-69.11033771718363,0.061988264,0.0685580642547842,0.058579005,1.1703521,1.5005718,1.3917138884721505,0.09063052,0.5611133215189995,0.0826019,0.082284965,-0.14723758,-0.27875826,-0.075694315,0.01223208,-0.07668699,-0.44645628,0.21111748,-0.096434936,0.016522095,301,0,301,0,2.2012372,400.67056,0.22651757,1.4380366,95,False,,1.6417513,0.01753889,-0.11774679,-0.07135789,-0.13890411,-0.0059801894,0.08599774,35,25,0.12753078,40,14,0,0.0214478,30.903065,0,0,1.0908154,0.13026428,0.037713923,0.032123372,0.11530973,-54.37854,-1.117112,-15.85219,-1.9869013,False,325,2932.818063203019,3.9330277,745.68964,17.019154,37,2802.5097008519438,36.686565,76.390625,16.719675,36,2314.933656994366,28.652966,80.792114,16.33655,1.7448895,0.0,37.0,0.0,36.0,0.0,0.3831253,-0.29947853,0.68260384,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4790140592004,-31.692079213653447,306.0691297084495,-86.74273542479816,False,False,0,True,False,False,False,False,False,True,False,0.00083405734,0.00029820003,0.99886763,,,,,,,,,,,,,,,,,,,,,,,0.0233785758487785,IN,1,0
374,114,1636148068921376768,Gaia DR3 4657680380866596608,4657680380866596608,665142188,2016.0,84.61836744753334,0.049545977,-69.11135930190365,0.04995002,-0.0427904750744747,0.047050703,-0.9094545,2.0582335,1.921628607030409,0.075887434,0.7373387447412739,0.0673856,0.084299035,-0.13773079,-0.2746185,-0.09001098,0.004916152,-0.07561889,-0.44841242,0.22253002,-0.1079826,-0.035293497,290,0,288,2,4.067135,588.36676,0.3875598,12.359658,95,False,,1.6928203,0.014745009,-0.090349264,-0.111863434,-0.10924436,-0.09007657,0.15975593,33,23,0.10645044,37,14,0,0.017738186,62.561478,0,0,1.1748087,0.18112266,0.062317073,0.020276124,0.1471929,-64.84499,1.9315696,-18.769506,-5.507763,False,312,7194.627502097277,7.0198855,1024.8925,16.044846,34,5417.795048373629,24.042967,225.33804,16.003986,33,3570.6193285646286,22.544008,158.3844,15.866036,1.2493231,0.0,0.0,0.0,0.0,0.0,0.13794994,-0.040859222,0.17880917,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4801230533127,-31.691345903413463,306.0490933460047,-86.74237216415007,False,False,0,True,False,False,False,False,True,True,False,3.8907395e-11,2.0880536e-10,3.7692587e-06,23627.79,23492.396,23765.79,4.2431,4.2406,4.2454,0.0017,0.0003,0.0045,23878.205,23585.49,24178.855,0.9709,0.967,0.9745,0.9556,0.9517,0.9592,0.5189,0.5167,0.5209,OB,0.0232511356957958,IN,1,0
993,152,1636148068921376768,Gaia DR3 4657680410895725696,4657680410895725696,662623379,2016.0,84.6207734393701,0.38525578,-69.09996097621153,0.43876362,0.2414732123375369,0.40389648,0.59785914,3.8379455,-2.6482430008997926,0.55352014,-2.777882934921442,0.5727978,0.08731278,-0.12659872,-0.20089039,-0.12947233,-0.049849093,-0.18502535,-0.4229895,0.2542279,-0.15040171,0.054287724,277,0,277,0,49.90104,7314.6064,4.3325577,273.10107,95,False,,1.1436832,0.10701398,-0.11787867,0.00650895,-0.12332236,0.055771783,-0.043834742,32,23,0.83806807,38,14,0,0.13669008,64.00302,70,5,3.783636,0.09278887,0.046767812,0.07756871,0.073599204,-66.184906,86.80981,45.945477,-0.4958632,False,297,1982.3532540320252,12.387188,160.03255,17.444414,10,3081.3553793447786,323.06573,9.537859,16.616688,11,2903.651345571923,403.13556,7.202667,16.090534,3.0191424,0.0,10.0,0.0,11.0,0.0,0.52615356,-0.82772636,1.3538799,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4667000133083,-31.691801182072496,306.1697254229267,-86.75152634370875,False,False,0,False,False,False,False,False,False,True,False,1.5901217e-07,0.004001999,0.9959976,,,,,,,,,,,,,,,,,,,,,,,0.0199562812787503,IN,2,0
300,174,1636148068921376768,Gaia DR3 4657680415225900928,4657680415225900928,895460530,2016.0,84.62231792290389,0.080815226,-69.09975984295723,0.08102112,0.3057507705562693,0.0784008,3.8998425,2.154483,2.0077608198907244,0.10747444,0.781469156529762,0.10168635,0.12231478,-0.1354727,-0.17779613,-0.122442015,0.11217804,-0.103507794,-0.45078054,0.20434512,-0.18626755,0.012931731,293,0,291,2,21.941933,1643.4531,0.7311635,28.25992,95,False,,1.6659458,0.021954644,-0.13675378,-0.0692374,-0.11979107,0.054108884,0.07199733,33,24,0.15164259,38,14,0,0.01734823,25.894053,13,0,2.0465124,0.118767984,0.07614471,0.033852328,0.15240364,-30.558718,-2.2371428,-5.442897,-3.8711138,False,308,5778.082100322584,12.588025,459.0142,16.282907,32,6908.368754724603,163.5945,42.228615,15.740104,33,5191.994427902263,166.76318,31.133936,15.45956,2.0941832,0.0,32.0,0.0,33.0,0.0,0.28054333,-0.54280376,0.8233471,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4663909626814,-31.691276891150387,306.16473913864564,-86.75204035633521,False,False,0,True,False,False,False,False,False,True,False,1.487186e-06,0.00013073429,0.9998676,,,,,,,,,,,,,,,,,,,,,,,0.0194172576104639,IN,1,0
38,202,1636148068921376768,Gaia DR3 4657680376593846400,4657680376593846400,566644128,2016.0,84.62392564839573,0.057931345,-69.10229994644743,0.06581261,0.0073612513723478,0.06093263,0.12080968,1.6912386,1.5539111557671803,0.08451451,0.6675690383608963,0.084678,0.042841885,-0.119605884,-0.234511,-0.07860582,-0.055925515,-0.096289486,-0.3145818,0.24341162,-0.09108454,-0.01782882,266,0,266,0,-1.672423,256.92615,0.0,0.0,95,False,,1.6397331,0.017940823,-0.15517108,-0.05354772,-0.13932486,0.007728629,0.10352915,30,23,0.11968716,35,11,0,0.015352833,31.664679,0,0,0.9263133,0.1384748,0.11871627,0.013482595,0.055898502,-58.57189,77.60855,34.35487,27.081202,False,275,2931.761149057017,5.9043083,496.54608,17.019545,33,3570.1808673941223,94.76816,37.67279,16.456816,33,3189.9688224503416,82.633545,38.603798,15.988429,2.3058324,0.0,33.0,0.0,33.0,0.0,0.46838665,-0.5627289,1.0311155,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4692792482413,-31.690416016936,306.12763508904715,-86.75050424020053,True,True,0,True,False,False,False,False,False,True,False,0.055136044,0.94486296,6.1779186e-09,,,,,,,,,,,,,,,,,,,,,,,0.0188560323248834,IN,1,0
