,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
997,131,1636148068921376768,Gaia DR3 4657686290742276480,4657686290742276480,1686245958,2016.0,84.61963543130142,0.13002884,-69.08332199940385,0.1172169,0.1097781935092661,0.11633671,0.9436247,2.3592792,2.0084847860583785,0.16818717,1.2378155463109404,0.1511326,0.09355665,-0.11219201,-0.29302844,-0.06419955,0.009419038,-0.04814455,-0.4862664,0.18231393,-0.06614476,0.04726605,265,9,264,1,0.55166364,296.28427,0.29977882,0.6971276,95,False,,1.7139637,0.03678072,-0.2147023,-0.10435748,-0.2557382,0.037360143,0.12145697,30,24,0.23919192,33,14,0,0.010077946,26.29638,3,0,1.0230815,,,,,,,,,False,254,1142.8457239568231,2.1670265,527.37964,18.042398,27,1063.123074327864,27.363085,38.852455,17.772083,27,934.6186945269868,31.274702,29.884176,17.32131,1.7480415,0.0,3.0,0.0,0.0,0.0,0.45077324,-0.27031517,0.7210884,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4473283382651,-31.694110922937977,306.3691054311787,-86.76376782791374,True,False,0,False,False,False,False,False,False,True,False,0.42133594,0.4557331,0.00025629444,,,,,,,,,,,,,,,,,,,,,,,0.0269129157591482,IN,2,4
989,169,1636148068921376768,Gaia DR3 4657686286463459456,4657686286463459456,1100601950,2016.0,84.6221267961387,0.09467915,-69.07748270577635,0.09133793,-0.1073828528572501,0.08741047,-1.2284895,1.9186668,1.5653309236088488,0.13973951,1.109514108072001,0.12066778,0.061875947,-0.10602557,-0.22928,-0.03977704,0.018636597,-0.040071826,-0.47618812,0.1268532,-0.106497124,0.060268115,293,0,293,0,0.78776515,340.85858,0.2775698,0.9982286,95,False,,1.7226769,0.027284665,-0.20161974,-0.07149009,-0.19264813,0.026840873,0.1028844,33,24,0.1962317,38,15,0,0.023603236,40.357876,0,0,1.0318863,0.18430284,0.095773004,0.043126415,0.109229416,-62.34426,0.23196995,9.308119,-0.92899567,False,306,1474.3978945248296,2.0898733,705.4963,17.765831,34,862.4419833743798,66.69746,12.930657,17.999218,34,554.4588798981154,56.375225,9.835152,17.888222,0.96100307,0.0,28.0,0.0,27.0,0.0,0.11099625,0.233387,-0.12239075,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4403910175386,-31.69389543705527,306.4257023576079,-86.76873732722453,False,False,0,False,False,False,False,False,False,True,False,4.4649036e-09,1.5721781e-08,4.993324e-05,,,,,,,,,,,,,,,,,,,,,,,0.0304770768368431,IN,2,4
983,198,1636148068921376768,Gaia DR3 4657680410944543488,4657680410944543488,399918006,2016.0,84.62384753192558,0.5918846,-69.09171576358446,0.8018027,,,,,,,,,-0.15122044,,,,,,,,,,242,0,239,3,66.06071,6540.5674,6.3576736,221.11633,3,False,,,,,,,,,28,22,1.5085001,35,35,2,0.24222723,94.993546,0,38,,0.12881424,0.17261992,0.06503949,0.12860057,-70.26495,57.799194,41.073597,17.79379,False,242,1014.6989484693707,12.588492,80.60528,18.171524,0,,,,,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4569259922838,-31.691656265528493,306.2510739042361,-86.75845328200076,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.02097565184077,IN,2,4
979,218,1636148068921376768,Gaia DR3 4657686286459805056,4657686286459805056,595039523,2016.0,84.62519657294602,0.14846961,-69.07669001186547,0.1420888,-0.0216818403679582,0.13428982,-0.16145559,2.1356196,1.7156080977984085,0.21250665,1.2718334987178883,0.1796618,0.15761796,-0.18774976,-0.22499304,-0.05650644,-0.018138696,-0.038979884,-0.50555795,0.104300044,-0.0731143,0.12195228,253,0,253,0,0.2888292,266.59387,0.0,0.0,95,False,,1.6678367,0.042238474,-0.2364776,-0.13504876,-0.20618895,0.038703628,0.1356391,29,21,0.3025021,35,13,0,0.02217638,38.118843,1,0,1.0116681,0.17668365,0.17730013,0.050908275,0.24699296,-77.27972,-21.458591,33.634483,3.734279,False,275,834.3617655314663,1.6027504,520.58124,18.383982,11,597.7706614345545,52.236427,11.44356,18.397205,10,384.7370729707465,43.459965,8.852678,18.284985,1.177556,0.0,0.0,0.0,2.0,0.0,0.112220764,0.013223648,0.098997116,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4393181692833,-31.69289702456555,306.4204140901944,-86.77005691749785,False,False,0,False,False,False,False,False,False,False,False,1.1281317e-13,5.9368715e-13,0.9999794,,,,,,,,,,,,,,,,,,,,,,,0.0304177320117554,IN,2,4
976,236,1636148068921376768,Gaia DR3 4657686325102015488,4657686325102015488,1733324336,2016.0,84.62707542569645,0.22737919,-69.07659680081163,0.22051579,-0.6429102236027111,0.21224318,-3.0291207,2.2049036,2.1118980202518185,0.33948424,0.6336299189139218,0.2974011,0.17454872,-0.16043893,-0.0995013,-0.08690672,-0.09051355,-0.14125274,-0.49876934,0.12643655,-0.10485986,0.20410764,274,0,273,1,32.576015,2221.858,2.0379908,50.300743,95,False,,1.7663381,0.06071285,-0.15563591,-0.010254818,-0.17866065,0.15201537,0.058717422,31,21,0.49890018,37,15,0,0.035702165,106.75893,4,0,2.6999538,0.15789782,0.15936042,0.11752278,0.2209041,-37.296284,-18.02913,40.51159,-0.8974689,False,297,1419.6462335588983,4.4009576,322.57666,17.806917,13,977.4527956890056,94.987305,10.290352,17.863302,12,769.1237445385837,73.41965,10.475721,17.532906,1.2302899,0.0,13.0,0.0,12.0,0.0,0.33039665,0.05638504,0.2740116,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.43911920009964,-31.69224110395092,306.4125737809603,-86.77057051550646,False,False,0,False,False,False,False,False,False,True,False,1.3349126e-05,8.625234e-10,0.9999211,,,,,,,,,,,,,,,,,,,,,,,0.0300929977769354,IN,2,4
970,309,1636148068921376768,Gaia DR3 4657680410944848000,4657680410944848000,1168791380,2016.0,84.63296095810425,0.12401725,-69.09242522097621,0.12275182,0.1816620218154254,0.11609347,1.564791,1.6346867,1.3876100672055969,0.18280967,0.8641405339801971,0.16478656,0.1173574,-0.070416346,-0.24684931,-0.13261774,-0.0411321,-0.1424609,-0.51227725,0.24778564,-0.05550968,0.07755916,291,0,290,1,5.9761715,502.54904,0.79054415,7.0094366,95,False,,1.6400486,0.034825876,-0.17361961,-0.03932372,-0.19004895,0.022309115,0.048869886,33,24,0.26228863,37,15,0,0.009109594,47.70145,0,0,1.2596914,0.148304,0.11457772,0.093137234,0.17474939,-41.33686,-7.1720443,44.573643,-4.2010236,False,300,1714.3748967411009,4.7688212,359.49658,17.602102,30,4375.177810862889,221.00224,19.796984,16.236053,31,3807.093457249344,320.28436,11.886604,15.7964115,4.772743,0.0,10.0,0.0,14.0,0.0,0.43964195,-1.3660488,1.8056908,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4573168933651,-31.688344159923787,306.1995213644019,-86.7600617895724,False,False,0,True,False,False,False,False,False,True,False,1.5844207e-05,0.1262657,0.8737184,,,,,,,,,,,,,,,,,,,,,,,0.0177607131440854,IN,2,4
966,341,1636148068921376768,Gaia DR3 4657686286459811456,4657686286459811456,1695487350,2016.0,84.636300226192,0.13869473,-69.08612656998758,0.12494601,0.175360044274162,0.12528895,1.399645,1.6360291,1.494627025685438,0.18183264,0.6653430774230918,0.16131909,0.20089078,-0.15309843,-0.2518008,-0.093268394,-0.017456612,-0.08400023,-0.46334538,0.13286184,-0.19464152,0.0784885,251,0,250,1,-0.4068887,262.62787,0.2310321,0.3505444,95,False,,1.6869518,0.039667718,-0.15774845,-0.04320644,-0.24166094,-0.0016866727,0.15994263,29,21,0.25951916,35,14,0,0.01819919,6.836157,3,0,0.9802803,0.18000068,0.20054251,0.07461589,0.24994054,-61.232086,-18.533443,6.2471905,-1.0982637,False,259,1264.8507205826502,5.4293995,232.96327,17.932268,17,4798.430765138366,470.63376,10.195679,16.135794,16,4500.762143846253,276.9934,16.248625,15.61468,7.3520083,0.0,17.0,0.0,16.0,0.0,0.5211134,-1.7964745,2.3175879,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4498031463445,-31.68788009552271,306.25710955456964,-86.76558611589994,False,False,0,False,False,False,False,False,False,True,False,8.623111e-07,0.16769318,0.8323059,,,,,,,,,,,,,,,,,,,,,,,0.0206566799426221,IN,2,4
963,372,1636148068921376768,Gaia DR3 4657680415234418688,4657680415234418688,1080338836,2016.0,84.63890303638024,0.10850383,-69.0968941313605,0.11014547,-0.1880644403837273,0.1071555,-1.7550609,2.3457167,1.251051509661789,0.15319973,1.984252359444644,0.14613254,0.08670087,-0.15029168,-0.20448609,-0.05174964,-0.004789099,-0.0637002,-0.41535217,0.22168474,-0.1846685,-0.032938432,308,0,306,2,4.4777236,442.24564,0.6529856,4.8545356,95,False,,1.5837682,0.031783897,-0.14444008,-0.09281483,-0.118642844,0.031152867,0.07843258,35,24,0.21515532,39,39,0,0.0351993,60.42924,3,0,1.1870868,0.12359093,0.08092463,0.024884218,0.1622621,-71.408066,-7.265413,-15.460906,-0.79244894,False,315,1765.9982243639877,5.79515,304.73727,17.569891,33,6791.201804837943,484.30743,14.022502,15.758676,33,6228.672346862116,364.06638,17.108618,15.261907,7.3725295,0.0,33.0,0.0,33.0,0.0,0.49676895,-1.8112154,2.3079844,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4622493479575,-31.68572681541664,306.1192785031365,-86.75809026151308,False,False,0,True,False,False,False,False,False,True,False,1.4592627e-08,0.19157092,0.80842906,,,,,,,,,,,,,,,,,,,,,,,0.0140601464188471,IN,2,4
958,391,1636148068921376768,Gaia DR3 4657686325102028800,4657686325102028800,1349095986,2016.0,84.64106943412425,0.35779056,-69.07671814284284,0.35436514,-0.5766917761241014,0.36445984,-1.5823191,7.962153,1.5565657957619048,0.49128732,7.808519789464416,0.47545606,0.025699925,-0.008072147,-0.07575556,-0.034002144,0.07014651,-0.047619447,-0.302566,0.1308321,-0.17442513,0.019638045,265,0,263,2,73.51086,9872.912,3.8095691,368.8356,95,False,,1.7229928,0.10196036,-0.2361196,-0.047596846,-0.27115992,0.093772955,0.019192033,30,24,0.6844723,36,14,0,0.059672445,12.9416275,23,0,5.6193438,0.19322202,0.041510202,0.06366983,0.09424631,-104.70644,-4.2378955,43.28847,6.0541553,False,269,2602.2060388168434,8.317559,312.85693,17.149014,24,4077.358503413964,242.5769,16.80852,16.312595,23,2827.785438141091,184.76608,15.304678,16.11928,2.653573,0.0,24.0,0.0,23.0,0.0,0.1933155,-0.83641815,1.0297337,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4385902847677,-31.687262411210547,306.344521153691,-86.7737810102216,False,False,0,True,False,False,False,False,False,True,False,2.0167368e-08,0.00015087209,0.999849,,,,,,,,,,,,,,,,,,,,,,,0.0273476076936758,IN,2,4
954,417,1636148068921376768,Gaia DR3 4657680415225908992,4657680415225908992,1212591362,2016.0,84.64317689871697,0.2162632,-69.09990016368897,0.27255383,0.9547198596566004,0.23013619,4.1484995,2.267692,1.7652630464030652,0.30066967,-1.4234723240233351,0.33268932,0.16700162,-0.1861528,-0.29280093,-0.15926817,-0.0036187216,-0.19614227,-0.41266438,0.2674931,-0.1259718,0.07069273,228,0,228,0,13.378907,764.252,1.6932993,13.886477,95,False,,1.6938522,0.06521507,-0.1769439,-0.0737527,-0.010613913,0.081675686,0.005763123,26,19,0.48851255,30,11,0,0.027684623,167.35544,0,0,1.6962183,0.08132696,0.17102994,0.14798395,0.07952088,-99.00551,-82.12576,53.04857,9.023675,False,234,1182.0577138569856,9.189478,128.63165,18.00577,23,10687.562493001633,621.1528,17.206013,15.266346,23,8389.86712408576,407.90356,20.568262,14.938508,16.13917,0.0,23.0,0.0,23.0,0.0,0.32783794,-2.7394238,3.0672617,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.46555396397696,-31.68386847794882,306.0640456417877,-86.7568249727936,False,True,0,True,False,False,False,False,False,True,False,3.4024932e-08,0.595771,0.404229,,,,,,,,,,,,,,,,,,,,,,,0.0119854078180262,IN,2,4
