,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
208,0,1636148068921376768,Gaia DR3 4657680449585636352,4657680449585636352,767701915,2016.0,84.60663723437673,0.035942275,-69.10256528364656,0.037905887,0.0603951281563855,0.036926325,1.6355574,1.8117832,1.7237931440775247,0.05152361,0.5577595196419503,0.05207402,0.026486386,-0.10583547,-0.1955043,-0.07145993,0.05990765,-0.06598118,-0.3028025,0.2193205,-0.16925704,-0.051182445,285,0,285,0,-0.5958127,409.38687,0.19632165,3.364747,95,False,,1.7016753,0.010735013,-0.1431133,-0.05025023,-0.14060223,0.0073028565,0.092990845,32,25,0.07434519,37,12,0,0.022154458,42.7448,0,0,0.97369915,0.1274966,0.05177795,0.0047875405,0.04624509,-58.566536,72.841095,42.54459,6.9018073,False,297,7780.9053561048,13.4563465,578.2331,15.959791,35,6016.8433301578125,70.13546,85.788895,15.8901205,31,3719.7928351462974,35.952347,103.46453,15.821599,1.25135,0.0,22.0,0.0,19.0,0.0,0.0685215,-0.06967068,0.13819218,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,279.47042079249115,-31.69651156887653,306.2064151652434,-86.74624609788303,False,False,0,True,False,False,True,False,True,True,False,4.4060894e-11,2.748292e-10,3.7692587e-06,24451.83,24374.045,24505.234,4.4851,4.4821,4.4866,-0.9962,-0.9992,-0.9888,16904.787,16795.725,17000.627,0.7734,0.7699,0.777,0.7674,0.7639,0.771,0.4163,0.4143,0.4182,OB,0.0250265729647052,IN,1,1
120,84,1636148068921376768,Gaia DR3 4657680380866283008,4657680380866283008,954135159,2016.0,84.61568450267116,0.04702817,-69.1018643124019,0.049886905,-0.000721535543443,0.047405235,-0.015220588,1.7286525,1.626899562609487,0.068038665,0.5843262933242194,0.06587241,0.039231136,-0.086116254,-0.1955405,-0.07206067,-0.014183255,-0.072829485,-0.37145934,0.22779213,-0.08860606,-0.024208866,285,0,282,3,0.5661103,403.55145,0.28223854,4.3895893,95,False,,1.697038,0.014091808,-0.13778149,-0.0622373,-0.13037701,0.021817515,0.08545361,33,25,0.0952296,38,13,0,0.017149387,40.79422,1,0,1.0229746,0.105534524,0.0354849,0.064568765,0.063283555,-81.56292,64.32127,53.18085,4.3435435,False,307,5273.144405204353,5.2803764,998.63043,16.382193,30,4126.430494549844,85.4398,48.296352,16.299606,32,2839.5185079582243,116.22984,24.430202,16.114784,1.3210237,0.0,30.0,0.0,32.0,0.0,0.18482208,-0.08258629,0.26740837,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4691668655207,-31.693386231635625,306.1717396204888,-86.74889858512489,False,False,0,True,False,False,False,False,False,True,False,1.9062602e-08,6.3747033e-13,0.9997488,7993.7266,7983.434,7998.4194,4.2912,4.2581,4.3263,-4.0506,-4.1311,-3.7794,4533.6787,4357.0146,4697.3594,0.0008,0.0002,0.0019,0.0007,0.0001,0.0018,0.0004,0.0001,0.001,MARCS,0.0217664480565433,IN,1,1
996,137,1636148068921376768,Gaia DR3 4657686290742278272,4657686290742278272,48525665,2016.0,84.61982824799212,0.11249111,-69.08568667775472,0.10759163,0.241152663001185,0.10517589,2.2928512,1.4882703,1.4858439614946428,0.149501,-0.084948613815261,0.13533069,0.12385278,-0.017608738,-0.21583967,-0.07034778,0.0600281,-0.023929317,-0.44073915,0.21154015,-0.12983093,-0.018360393,274,0,274,0,5.8050175,478.78925,0.6810872,6.0776577,95,False,,1.7027166,0.032092057,-0.2662254,-0.09394511,-0.19985242,0.03471685,0.09490992,31,23,0.20932308,36,15,0,0.022987116,24.107658,1,0,1.2595984,0.2299327,0.11691435,0.09710567,0.19059895,-78.45796,-17.917425,-4.4995227,0.7754373,False,281,1673.219700655681,4.1954074,398.82175,17.628485,31,1536.1491308146028,24.432798,62.872417,17.37246,32,1174.5376994953997,20.768982,56.552494,17.073229,1.6200423,0.0,31.0,0.0,32.0,0.0,0.29923058,-0.2560253,0.5552559,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.45007993870445,-31.6937717870365,306.3405303751286,-86.76203785156774,False,False,0,True,False,False,False,False,False,True,False,0.00013486996,4.277977e-05,0.999822,,,,,,,,,,,,,,,,,,,,,,,0.0253720685273062,IN,2,1
992,160,1636148068921376768,Gaia DR3 4657680277787073792,4657680277787073792,1607760078,2016.0,84.6211826377139,0.07783751,-69.11397262736719,0.08515248,-0.0486687435753031,0.07320304,-0.6648459,1.8004453,1.4557491289112632,0.1154638,1.059432822168981,0.11105848,0.2387947,-0.23469645,-0.3570146,-0.22976246,-0.12343349,-0.23982893,-0.5948516,0.3127569,0.06679399,0.20907798,294,0,293,1,-0.50479376,283.24377,0.0,0.0,95,False,,1.5231714,0.021808855,-0.15556027,-0.08445504,-0.114969775,0.007897012,0.10867067,34,24,0.18253213,38,15,0,0.013723634,39.42282,1,0,0.97785145,0.14241111,0.050326295,0.03834401,0.16813783,-53.599747,-25.882402,-5.8798656,-3.4680126,False,314,1918.076467932679,2.3500824,816.17413,17.480202,34,962.5939240560348,36.107136,26.659382,17.879934,34,1962.1095685416813,35.81538,54.783993,16.516087,1.5248107,0.0,26.0,0.0,28.0,0.0,1.3638477,0.3997326,0.96411514,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4830385957969,-31.69004882956448,306.0055958979036,-86.74105885950786,False,False,0,True,False,False,False,False,True,True,False,4.4958606e-09,2.1955868e-06,0.99999726,10032.795,9115.784,10515.919,4.1822,4.1339,4.2615,-1.3972,-1.4816,-1.1589,4556.192,4024.1184,4888.54,3.0129,2.8757,3.0711,2.5917,2.4548,2.6441,1.4143,1.3382,1.4439,A,0.0236882798351787,IN,2,1
26,179,1636148068921376768,Gaia DR3 4657680415225898368,4657680415225898368,735981679,2016.0,84.62264199003899,0.019392528,-69.08922142431886,0.021225573,-0.0020200927619804,0.019778296,-0.10213684,1.7640349,1.6302451189220533,0.026426576,0.6738842991408651,0.026960393,-0.060334858,-0.1612762,-0.26027495,0.044849906,0.2287997,0.05498229,-0.54190266,0.2598324,-0.3190765,-0.11941143,281,0,280,1,-0.9692907,283.37344,0.0,0.0,31,False,1.6874583,,,,,,,,32,24,0.041112293,35,14,0,0.0394675,32.217323,0,0,0.9577603,0.23788641,0.0729737,0.051012043,0.08815206,-45.267754,29.033827,-12.20678,3.7676594,False,278,23807.95675068008,72.908485,326.54575,14.745562,32,15426.393101776484,136.63283,112.904,14.867881,32,13417.822858071866,159.72055,84.00812,14.42869,1.2115368,0.0,14.0,0.0,15.0,0.0,0.43919086,0.12231922,0.31687164,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4540717058586,-31.692369299038543,306.2858878972193,-86.76004496666228,True,False,0,True,True,False,False,False,True,True,False,0.9780156,1.6775347e-08,1.3774595e-05,31832.031,31709.627,31918.826,4.1952,4.1894,4.198,-0.9839,-0.9956,-0.9523,16964.21,16811.111,17123.555,1.6782,1.6754,1.681,1.6272,1.6246,1.6298,0.8913,0.8898,0.8928,OB,0.0225531291967381,IN,1,1
156,214,1636148068921376768,Gaia DR3 4657686290742282112,4657686290742282112,1659277497,2016.0,84.62498549861073,0.020143338,-69.08478018059061,0.019815128,-0.0453887285116155,0.01951161,-2.3262422,1.7230064,1.6088870142967815,0.026968934,0.6166308626544699,0.025353855,0.023490949,-0.102356955,-0.23084736,-0.047381777,0.10216414,-0.036337987,-0.38713098,0.22026221,-0.16465643,-0.041630574,277,0,276,1,-1.9459072,286.73834,0.0,0.0,31,False,1.7485896,,,,,,,,32,24,0.038034942,39,15,0,0.017780198,30.57932,0,0,0.91639656,0.18681477,0.085496604,0.08052045,0.07858283,-43.05188,14.642499,-3.9252493,-9.1341,False,284,22579.70428871017,12.533509,1801.5469,14.803071,31,17034.227254664263,72.04806,236.42868,14.760236,32,11468.326406417556,62.672173,182.98914,14.599145,1.2623086,0.0,0.0,0.0,0.0,0.0,0.16109085,-0.042835236,0.20392609,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4487739098792,-31.692046618553917,306.326640535774,-86.76393415887839,False,False,0,True,True,False,False,False,True,True,False,1.0703498e-13,5.3551087e-13,0.99960643,33167.836,31111.494,33724.094,4.3383,4.3172,4.3474,-0.986,-0.9975,-0.9245,19437.248,17656.354,20128.11,1.1342,1.1138,1.1376,1.1262,1.1043,1.1297,0.6154,0.6028,0.6175,OB,0.0245150149738783,IN,1,1
35,232,1636148068921376768,Gaia DR3 4657680410895727360,4657680410895727360,6702404,2016.0,84.62671689084438,0.054844547,-69.09154006604574,0.052856427,0.0241587731967375,0.051713523,0.4671655,1.8106463,1.7245546398200808,0.07519655,0.5516804939957551,0.07007246,0.090846255,-0.113092385,-0.23139738,-0.060417477,-0.007896211,-0.059102044,-0.40392303,0.1828061,-0.14526422,-0.0050752885,290,0,290,0,-0.15530072,359.46744,0.20404296,1.5295752,95,False,,1.6745931,0.015870925,-0.21830693,-0.06998261,-0.12828232,0.055571705,0.08541455,33,24,0.10529763,36,14,0,0.010760259,138.90385,0,0,0.9923199,0.18379748,0.077989355,0.031383313,0.12854446,-63.643547,-4.3515816,1.0968642,-1.8786361,False,282,4045.4935671615817,13.473175,300.26282,16.669937,32,5593.28580703293,251.34773,22.253178,15.969375,33,3969.615683443967,189.59332,20.937529,15.751024,2.3638406,0.0,28.0,0.0,29.0,0.0,0.21835041,-0.7005625,0.9189129,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,279.456583089666,-31.69065911149475,306.23949943898106,-86.75926025490149,False,False,0,True,False,False,True,False,False,True,False,1.7595907e-05,0.005537177,0.994445,,,,,,,,,,,,,,,,,,,,,,,0.0201426375481289,IN,1,1
125,279,1636148068921376768,Gaia DR3 4657680415225945600,4657680415225945600,392420150,2016.0,84.63022378578458,0.23255354,-69.09915076499843,0.23634398,0.9467740968593336,0.22938214,4.1274967,3.7434988,3.674543148683525,0.3558605,0.7152034933341371,0.32310414,-0.022332126,-0.07836663,-0.2408531,-0.0026950366,0.04559472,0.0072974605,-0.36023942,0.19259223,-0.15569313,-0.13183048,285,0,285,0,74.13568,8817.279,2.591299,352.937,95,False,,1.5442325,0.068312384,-0.012983538,-0.08322439,-0.16183464,-0.11712231,0.09063906,33,24,0.51241064,37,14,0,0.04546599,48.67154,43,0,5.435625,0.13863857,0.052170713,0.08252796,0.076805025,-74.33159,26.83059,54.031067,-4.5898223,False,264,5305.777425060544,19.546106,271.4493,16.375494,30,3884.6215360161777,129.69183,29.952707,16.36517,29,2978.727324085649,141.80312,21.006079,16.062819,1.2935613,0.0,18.0,0.0,17.0,0.0,0.302351,-0.010324478,0.31267548,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.46530018785893,-31.688544834272776,306.13430265586226,-86.75435422444738,False,False,0,True,False,False,False,False,False,True,False,5.0992643e-10,1.6204883e-07,4.993323e-05,,,,,,,,,,,,,,,,,,,,,,,0.0166576201694921,IN,1,1
29,294,1636148068921376768,Gaia DR3 4657680410944647040,4657680410944647040,1659220745,2016.0,84.6318215319178,0.41516516,-69.09693935972211,0.41613182,-0.9326415035657896,0.41395476,-2.2530036,2.3315945,-0.7752684404611199,0.58362305,2.1989295964071403,0.558724,0.03573444,-0.08091075,-0.122876495,-0.063376315,0.046177264,-0.07244513,-0.39691862,0.19277175,-0.2107967,-0.031958908,319,0,319,0,108.82539,31444.43,4.9120946,1202.0765,95,False,,1.7560506,0.10877088,-0.1408077,-0.02871491,-0.14942846,0.09978036,0.02306255,36,25,0.8163855,39,15,0,0.16070178,95.4011,0,0,7.6988664,0.117808364,0.07040239,0.0018693164,0.1360233,-58.99788,1.6732069,29.223793,-1.555474,False,324,4785.393663773664,35.295013,135.58272,16.487574,36,7778.17672281233,274.16257,28.370674,15.611348,36,5813.422238120309,253.5934,22.924187,15.336816,2.840226,0.0,36.0,0.0,36.0,0.0,0.27453232,-0.8762255,1.1507578,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4626417451375,-31.688231660855685,306.15240858786603,-86.756395074961,False,False,0,True,False,False,False,False,False,True,False,5.1005095e-08,4.0413627e-07,0.9999994,,,,,,,,,,,,,,,,,,,,,,,0.0164847027060638,IN,1,1
112,323,1636148068921376768,Gaia DR3 4657686286410990464,4657686286410990464,1386042495,2016.0,84.63462685284604,0.025230274,-69.08995918100067,0.024195123,0.0318902253550879,0.024205206,1.3174944,1.8436179,1.708754266223388,0.03478955,0.6921602676916343,0.032341897,0.038898032,-0.04788428,-0.18179616,-0.06572499,0.037637487,-0.05476408,-0.4170062,0.20740438,-0.20531966,-0.046102088,311,0,309,2,-2.7626338,591.1557,0.19295107,10.413555,95,False,,1.6947889,0.007310511,-0.16146058,-0.047195382,-0.1460132,0.048148546,0.08129445,35,25,0.048833262,41,16,0,0.01882755,32.757553,0,0,0.8888437,0.13774733,0.10805997,0.031842656,0.13122684,-61.42553,5.1196237,43.156696,-4.859573,False,330,26763.3227318762,25.095257,1066.4694,14.618517,35,22712.01595706712,190.55643,119.187874,14.447903,37,14675.58561459553,260.60712,56.313065,14.331407,1.3969716,0.0,1.0,0.0,1.0,0.0,0.116496086,-0.17061424,0.28711033,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,279.4543579243502,-31.68803549091087,306.2203412129148,-86.76230927434852,False,False,0,True,True,False,False,False,False,True,False,8.6959275e-09,1.5910828e-08,0.9998566,19941.77,19928.418,19948.338,3.9979,3.9377,4.0105,0.794,0.7848,0.7985,14417.811,14177.616,15608.8125,0.8935,0.8917,0.8953,0.8786,0.877,0.8804,0.4766,0.4757,0.4777,A,0.0185839185170254,IN,1,1
