,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
0,1,1636148068921376768,Gaia DR3 6709878835032305920,6709878835032305920,226763115,2016.0,279.0738383390349,0.098501965,-44.30531040696963,0.09883347,0.1096467308269881,0.117211685,0.935459,4.598506,-0.9477818980605544,0.11426992,-4.499774076526155,0.10221164,0.3892421,-0.06934574,-0.36366817,-0.16705939,-0.29054418,-0.13431343,-0.6310884,-0.11084049,0.21581188,0.47856733,353,0,352,1,0.08163508,363.022,0.0,0.0,31,False,1.5396111,,,,,,,,41,16,0.19271071,41,27,0,0.05590744,176.85178,1,0,1.002139,0.39547595,0.48201588,0.21602404,0.8101018,172.86803,-32.942253,20.940771,-41.825924,False,348,1282.1018976585422,1.2471299,1028.042,17.91756,36,669.6996408095063,5.766631,116.1336,18.273842,37,893.0055116416629,6.888906,129.62952,17.37076,1.2188619,0.0,0.0,0.0,0.0,0,0.9030819,0.35628128,0.5468006,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9214425300092,-16.048185153718606,276.94739414088525,-21.084617811000065,False,False,0,False,False,False,False,False,True,True,False,6.571788e-11,5.1122496e-13,0.9999892,5424.006,5410.2847,5462.0806,4.7166,4.6943,4.7307,-1.7621,-1.8774,-1.6272,2201.798,2156.5002,2249.9216,0.0112,0.0024,0.0396,0.0093,0.0019,0.0328,0.0051,0.001,0.018,PHOENIX,0.0250331400571865,IN,1,0
33,7,1636148068921376768,Gaia DR3 6709878560162405888,6709878560162405888,331773163,2016.0,279.07505459217776,0.120294765,-44.33284600557162,0.111414894,0.2219841578561826,0.14188847,1.5644975,2.2325249,-2.1591165264694494,0.12812127,-0.5677878333997336,0.109275416,0.30437335,-0.12703405,-0.39377612,-0.10171767,-0.28166583,-0.04932383,-0.6185904,-0.12468337,0.1891534,0.35352322,376,0,374,2,-1.3062245,348.26236,0.0,0.0,31,False,1.5063391,,,,,,,,44,16,0.20480631,44,30,0,0.05753919,179.35635,0,0,0.951416,0.47185925,0.4066972,0.20286359,0.78493035,173.79622,-27.255796,15.925817,-42.227562,False,363,959.1949626754794,1.2020937,797.93695,18.2326,36,481.4800073706297,7.1365733,67.46655,18.632097,34,686.2053587792695,5.5652184,123.302505,17.656761,1.2173598,0.0,1.0,0.0,0.0,0,0.9753361,0.399498,0.5758381,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.8953108178612,-16.059513086396812,276.94634007698346,-21.1121495984928,False,False,0,False,False,False,False,False,True,True,False,8.19333e-11,5.1137377e-13,0.9999757,5147.0723,5133.8906,5159.9053,4.7808,4.7603,4.7936,-1.5396,-1.6565,-1.4165,2074.7412,2038.643,2122.477,0.0033,0.0008,0.009,0.0027,0.0007,0.0073,0.0015,0.0003,0.004,MARCS,0.0327235147816086,IN,1,0
11,14,1636148068921376768,Gaia DR3 6709878560154354304,6709878560154354304,1657551183,2016.0,279.076528638216,0.077365,-44.333241664640354,0.07221207,0.310033052762765,0.093399264,3.319438,4.4356527,-3.13809079289589,0.08819335,-3.134868668420311,0.07504639,0.25911364,-0.1630556,-0.32026306,-0.024414165,-0.34662136,0.015477918,-0.55683833,-0.08982361,0.21841048,0.39203417,381,9,381,0,0.9382914,418.4088,0.0,0.0,31,False,1.4941745,,,,,,,,44,16,0.13851404,44,29,0,0.03990693,176.36118,1,0,1.0335139,,,,,,,,,False,369,1835.5103352562048,1.660609,1105.3236,17.527975,38,860.4423990453777,7.9427605,108.3304,18.001738,37,1414.3396108720758,7.8259163,180.72511,16.871511,1.2393186,0.0,2.0,0.0,1.0,0,1.1302261,0.4737625,0.6564636,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.8953495884563,-16.060638632640952,276.94743922680755,-21.11261527914489,False,False,0,True,False,False,False,False,True,True,False,1.02058166e-13,5.0982786e-13,0.9999964,4889.815,4807.7935,5048.925,4.7871,4.7184,4.8212,-1.3751,-1.5388,-0.9031,1198.2823,1113.5085,1411.7417,0.1533,0.0644,0.2923,0.1225,0.0512,0.2345,0.0664,0.0277,0.1267,MARCS,0.0322499997057007,IN,1,0
112,17,1636148068921376768,Gaia DR3 6709878633176756096,6709878633176756096,1707812260,2016.0,279.0772630243988,0.15686156,-44.31810257528159,0.15407331,0.007219929788645,0.18852526,0.038296886,1.5931404,-1.1344315534508242,0.18080056,1.1185532121143051,0.1585534,0.3689016,-0.047711655,-0.35692176,-0.1425633,-0.27642575,-0.110847585,-0.6051785,-0.116262,0.17195621,0.4556977,359,9,358,1,-0.41535702,356.64462,0.0,0.0,31,False,1.5561837,,,,,,,,42,16,0.29880932,42,27,0,0.069129474,176.58627,0,0,0.9834694,,,,,,,,,False,356,625.657062121281,1.0285922,608.2654,18.696526,38,323.100023161105,9.611633,33.615517,19.065199,39,395.4982761581127,7.4536786,53.060818,18.255033,1.1485498,0.0,1.0,0.0,2.0,0,0.8101654,0.36867332,0.44149208,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91011664849844,-16.05533892566258,276.9490926478473,-21.09754581694295,False,False,0,False,False,False,False,False,True,False,False,6.467934e-10,5.1318905e-13,0.9999758,5670.665,5649.6562,5692.7734,4.7059,4.6918,4.7221,-1.0589,-1.2663,-0.921,3911.0728,3753.7556,4008.849,0.004,0.0011,0.0102,0.0033,0.0009,0.0086,0.0018,0.0005,0.0047,MARCS,0.0234442395374065,IN,2,0
111,21,1636148068921376768,Gaia DR3 6709878835032312320,6709878835032312320,1373417709,2016.0,279.07816620582,0.24500081,-44.30198463918871,0.24132238,0.2617218549159466,0.30266702,0.86471874,9.471825,-5.867071400918473,0.2916641,-7.435921962540102,0.25257877,0.2533075,0.08663257,-0.38467962,-0.038706638,-0.33839583,-0.008184246,-0.62347966,-0.19470568,0.28988472,0.3831601,357,0,353,4,1.8588668,418.6888,0.62244207,1.0072851,31,False,1.5457755,,,,,,,,41,16,0.46309218,41,28,0,0.09494718,1.9339371,1,0,1.0703013,0.40651092,0.48530847,0.21984912,0.80483425,173.46721,-32.000206,23.076784,-41.459366,False,349,372.5116221646668,0.9090907,409.76288,19.259518,36,212.9905587143933,5.503109,38.70368,19.517641,38,235.3490933000357,6.0248876,39.06282,18.818615,1.2035588,0.0,2.0,0.0,0.0,0,0.6990261,0.2581234,0.4409027,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9258722809274,-16.04977594862382,276.9509457596768,-21.081507857255176,False,False,0,False,False,False,False,False,False,False,False,3.7561287e-09,5.313787e-13,0.9999807,,,,,,,,,,,,,,,,,,,,,,,0.0229816024741219,IN,2,0
226,29,1636148068921376768,Gaia DR3 6709878628873846400,6709878628873846400,1296189386,2016.0,279.0791850473548,0.61014795,-44.32248539460648,0.62345725,0.1621300167844259,0.68315065,0.23732689,5.9759736,-2.8989929053393224,0.72963184,-5.225715134033077,0.6679813,0.4786739,0.004064188,-0.40542173,-0.31509462,-0.056478105,-0.31338844,-0.689896,-0.1818733,0.0031707648,0.55799425,308,0,304,4,-0.47870824,306.32004,0.0,0.0,95,False,,1.4827088,0.13129966,0.13185175,0.19121596,0.040924486,-0.07749154,-0.23077138,36,13,1.3011315,36,23,0,0.04753624,177.93066,1,0,0.97934455,0.4444751,0.38535592,0.23266377,0.82126313,172.3207,-27.331562,13.015007,-41.77387,False,301,116.07260717496656,0.7628208,152.16235,20.525543,29,49.63296536674496,6.242082,7.951348,21.099117,31,60.46465666594451,6.7921305,8.9021635,20.294142,0.9485237,0.0,0.0,0.0,0.0,0,0.8049755,0.57357407,0.23140144,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9064488803112,-16.058284538696803,276.95024719749443,-21.102011214465552,False,False,0,False,False,False,False,False,False,False,False,4.9147093e-06,1.804674e-09,0.99998987,,,,,,,,,,,,,,,,,,,,,,,0.0240585382017464,IN,4,0
110,32,1636148068921376768,Gaia DR3 6709878938111541504,6709878938111541504,114249889,2016.0,279.0799841066765,0.17924425,-44.29707057703068,0.17265032,-0.3382855625545592,0.20498398,-1.6503025,8.442992,-4.220022754225993,0.21887004,-7.312695653673398,0.19005184,0.38485494,-0.021299664,-0.3090286,-0.10058888,-0.22203101,-0.10732458,-0.5693566,-0.06679443,0.20196474,0.5393723,362,0,362,0,0.77716845,394.95938,0.32618332,0.5289418,31,False,1.5594944,,,,,,,,42,16,0.36358744,42,28,0,0.058083065,173.14142,0,0,1.0282828,0.4103747,0.48576704,0.22774066,0.80320287,171.35722,-32.298492,21.806559,-41.68086,False,343,552.5131262838331,1.0132096,545.3098,18.83151,33,340.31070762446546,6.5491443,51.962624,19.008854,34,486.0151489145301,8.48375,57.287773,18.031271,1.4955769,0.0,32.0,0.0,33.0,0,0.97758293,0.17734337,0.80023956,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93111485154014,-16.049099938552676,276.95269124849125,-21.076692448745483,False,False,0,False,False,False,False,False,True,False,False,2.7895326e-09,1.2892273e-08,0.999989,5155.177,5141.187,5170.5044,4.7914,4.7799,4.7988,-3.3029,-3.4974,-3.0901,2481.9404,2458.2197,2509.694,0.0113,0.0029,0.026,0.0092,0.0023,0.0212,0.0051,0.0013,0.0117,MARCS,0.0240712586129378,IN,2,0
277,35,1636148068921376768,Gaia DR3 6709878633172892160,6709878633172892160,1124725560,2016.0,279.0807789030745,2.8374956,-44.31942198789382,1.9191631,,,,,,,,,-0.04815446,,,,,,,,,,86,0,86,0,2.5142982,116.54951,5.028016,1.6412014,3,False,,,,,,,,,10,6,9.580801,10,6,0,0.023420792,65.83912,0,0,,0.54207695,0.43579447,0.42659378,0.8556445,157.2896,-25.591331,24.423508,-39.898476,False,83,74.71245210595401,1.4706715,50.80159,21.003885,5,35.50608516298282,10.775248,3.2951527,21.462786,10,77.88867554761957,8.868646,8.782476,20.019209,1.5177492,0.0,0.0,0.0,0.0,0,1.4435768,0.45890045,0.98467636,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.90984818260694,-16.058167697865915,276.9516876215609,-21.09903147677783,False,False,0,False,False,False,False,False,False,False,False,6.624682e-05,1.1518978e-05,0.99950093,,,,,,,,,,,,,,,,,,,,,,,0.0216168732852953,IN,5,0
25,37,1636148068921376768,Gaia DR3 6709878873694925056,6709878873694925056,1172543601,2016.0,279.0820329975521,0.04825362,-44.31190362916947,0.046840973,0.2893709013363129,0.0607075,4.7666416,11.250068,-2.5352383815455024,0.055267844,-10.960683910359922,0.047707263,0.29656082,-0.1057452,-0.30457133,-0.05400995,-0.3829348,0.0021037362,-0.56319773,-0.10523891,0.27286673,0.3858564,371,0,371,0,1.1452005,413.2535,0.0,0.0,31,False,1.5488964,,,,,,,,43,16,0.087380506,43,27,0,0.06059728,176.01967,0,0,1.0417017,0.41003343,0.43530613,0.16178858,0.7805981,176.49707,-30.379824,19.576557,-42.71947,False,368,3898.2858252382994,1.9845691,1964.2983,16.710182,41,2053.235899887381,9.525191,215.5585,17.057446,41,2596.427330347833,7.8069925,332.57715,16.211956,1.1927456,0.0,1.0,0.0,1.0,0,0.8454895,0.34726334,0.49822617,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91743482338416,-16.056123881495132,276.953189486238,-21.09159054429437,False,False,0,True,False,False,False,False,True,True,False,1.0228042e-13,5.1118316e-13,0.9999745,5569.87,5527.4355,5617.9424,4.4724,4.4043,4.5104,-0.7063,-0.7747,-0.6382,2038.7795,1894.6666,2268.1233,0.035,0.0083,0.0646,0.0292,0.0069,0.054,0.0158,0.0037,0.0292,MARCS,0.0187500229271131,IN,1,0
35,40,1636148068921376768,Gaia DR3 6709878938111568768,6709878938111568768,1286901376,2016.0,279.0830367749098,0.13201484,-44.29066093369061,0.12987606,-0.2422871149711569,0.15486574,-1.5644978,2.122996,-0.3500882591015781,0.15355884,-2.0939319582013094,0.13536124,0.37913004,-0.053205933,-0.3532941,-0.14377734,-0.2598132,-0.11980612,-0.61115175,-0.09873384,0.20230442,0.47661534,365,0,364,1,-0.021062236,373.04227,0.0,0.0,31,False,1.5630788,,,,,,,,42,16,0.25574058,42,28,0,0.07425258,175.78236,0,0,0.99828595,0.4029427,0.48173794,0.21805537,0.80359346,172.19255,-32.559216,21.56206,-41.89567,False,361,790.1937676999917,1.130407,699.0347,18.443033,38,432.0614936680971,10.960231,39.420837,18.749678,35,502.1010568113808,7.1601124,70.12475,17.995918,1.1821942,0.0,2.0,0.0,1.0,0,0.7537594,0.30664444,0.44711494,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9381470383619,-16.048669091104813,276.95548973487223,-21.070444348869135,False,False,0,False,False,False,False,False,True,False,False,3.634091e-10,5.146729e-13,0.9999399,5543.4194,5528.364,5560.2925,4.7335,4.718,4.7439,-1.3244,-1.482,-1.1707,3050.4658,2986.577,3136.8745,0.0032,0.0007,0.0089,0.0027,0.0006,0.0074,0.0015,0.0003,0.0041,MARCS,0.0265743743386818,IN,1,0
