,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
31,89.09,1585660794,1,0,201129.83-564258.6,302.874181,-56.716308,36,36,58331.4411,0,0.45,,,,,,,,,,,,,,,,,,,20.2594,0.062,20.4028,0.1322,20.353,0.1057,,,,,,,,,,,,,15.0,
32,95.5,1585661077,5,0,201138.51-564457.6,302.910424,-56.749387,36,45,58320.5352,0,0.52,,,,,,,,,,,,,20.3951,0.1329,20.0689,0.1809,20.4891,0.0581,19.8871,0.0998,19.7792,0.1105,19.8912,0.0488,19.6398,0.1683,19.6075,0.2178,19.5745,0.0952,,,,,,,15.0,
33,96.55,481592258,9,0,201124.65-564252.1,302.852504,-56.714566,63,36,58020.4991,0,0.926,,,,,,,,,,,,,,,,,,,20.0925,0.0445,20.2841,0.1422,20.1255,0.0868,18.4174,0.0161,18.5576,0.095,18.439,0.0299,17.7689,0.0176,17.9184,0.0579,17.7835,0.0325,12.53,481592260.0
34,97.67,1585660189,2,0,201116.69-564505.0,302.819533,-56.751431,36,111,58317.5416,0,0.674,,,,,,,,,,,,,,,,,,,20.4933,0.0425,20.562,0.1868,20.5695,0.1204,19.6662,0.0497,19.7115,0.139,19.6289,0.0995,,,,,,,15.0,
35,100.97,1585660190,7,0,201117.86-564527.4,302.824364,-56.757674,36,43,58321.8191,0,0.916,,,,,,,,,,,,,19.8414,0.0188,19.9495,0.1404,19.8435,0.0296,19.6039,0.0249,19.783,0.0695,19.6069,0.0335,19.4706,0.0484,19.7284,0.1321,19.5845,0.0959,,,,,,,11.49,1585660467.0
36,103.92,481592472,24,0,201134.86-564550.4,302.895248,-56.76408,36,36,57916.5003,0,0.983,,,,,,,,,,,,,18.0065,0.0095,18.0314,0.0231,18.0072,0.011,17.6745,0.0098,17.6846,0.0191,17.6725,0.0108,17.4486,0.0095,17.4697,0.0212,17.4558,0.0122,17.368,0.0118,17.4326,0.049,17.366,0.0194,15.0,
37,104.45,481592256,14,0,201122.46-564250.2,302.843398,-56.713995,55,45,58004.3641,0,0.965,,,,,,,,,,,,,19.8689,0.0537,19.7595,0.1817,19.8402,0.0383,18.9682,0.0153,19.0022,0.0642,18.9692,0.0265,18.0932,0.0253,18.1808,0.0539,18.0876,0.0232,17.702,0.0192,17.845,0.0609,17.724,0.0311,14.19,481592257.0
38,106.16,481592249,10,0,201119.35-564303.8,302.830476,-56.717839,48,36,57995.5181,0,0.931,,,,,,,,,,,,,,,,,,,20.1414,0.0515,20.263,0.1381,20.1859,0.0912,18.2462,0.0188,18.2418,0.0965,18.2573,0.0259,17.5332,0.019,17.5448,0.0453,17.5419,0.027,15.0,
39,107.08,481592262,7,0,201130.92-564241.9,302.878736,-56.711769,36,51,58368.0022,0,0.735,,,,,,,,,,,,,,,,,,,20.2085,0.0452,20.2736,0.1387,20.251,0.0971,18.922,0.0192,19.1382,0.0996,19.0036,0.0424,18.5189,0.0778,18.3768,0.1428,18.4441,0.076,15.0,
40,110.57,2686745828,0,16,201139.54-564335.8,302.914767,-56.726624,36,36,58317.5438,8,0.373,,,,,,,,,,,,,,,,,,,,,,,,,19.6931,,19.8304,,19.8996,,,,,,,,15.0,
41,112.19,1585660467,1,0,201116.99-564536.4,302.820687,-56.76015,36,36,58317.5438,0,0.373,,,,,,,,,,,,,,,,,,,,,,,,,20.207,0.0841,20.1792,0.1673,20.1648,0.1604,,,,,,,11.49,1585660190.0
42,112.79,1585661079,7,0,201136.80-564549.1,302.903303,-56.763684,47,68,58321.8191,0,0.909,,,,,,,,,,,,,19.875,0.0193,19.9176,0.0733,19.8769,0.0303,19.6876,0.0205,19.7694,0.0515,19.7186,0.0368,19.6117,0.0592,19.5952,0.1201,19.6016,0.097,,,,,,,15.0,
43,112.89,481592020,19,0,201118.33-564549.2,302.826374,-56.763728,36,36,57978.5336,0,0.981,,,,,,,,,,,,,19.2882,0.0156,19.4222,0.0391,19.2959,0.0196,18.3969,0.0141,18.4077,0.0218,18.3952,0.0145,17.6311,0.0123,17.7106,0.0225,17.6332,0.0164,17.3301,0.0161,17.3852,0.0364,17.3338,0.0217,15.0,
44,113.13,1585661080,13,0,201139.22-564525.7,302.913401,-56.7572,61,36,58426.1856,0,0.964,,,,,,,,,,,,,20.1325,0.0302,20.265,0.0846,20.1784,0.0527,19.2411,0.0182,19.3532,0.0444,19.2503,0.0253,18.5095,0.0188,18.6367,0.108,18.5499,0.0315,18.1543,0.0303,18.239,0.0666,18.1826,0.0411,15.0,
45,115.08,481592477,16,0,201141.47-564441.2,302.922581,-56.744864,70,46,58359.5635,0,0.568,,,,,,,,,,,,,19.4143,0.0793,19.0623,0.144,19.4656,0.0389,18.8604,0.089,18.637,0.1101,18.9343,0.0203,18.3898,0.064,18.2114,0.0432,18.4413,0.0218,18.1463,0.0642,17.9498,0.098,18.1414,0.0343,15.0,
46,115.39,1585660188,9,0,201114.94-564515.9,302.812214,-56.75448,36,36,58324.0754,0,0.962,,,,,,,,,,,,,19.472,0.0159,19.5333,0.05,19.4726,0.0222,19.2357,0.0205,19.3996,0.0566,19.2532,0.0268,19.1083,0.0809,19.2185,0.1288,19.1336,0.0549,18.9179,0.0752,19.1199,0.1527,19.0039,0.1273,15.0,
47,117.02,1585660777,1,0,201116.27-564314.6,302.817727,-56.720799,36,36,58331.4411,0,0.467,,,,,,,,,,,,,,,,,,,20.1989,0.0609,20.3777,0.1672,20.2079,0.0931,,,,,,,,,,,,,15.0,
48,117.47,481592257,6,0,201122.51-564235.9,302.843521,-56.710053,36,54,58325.553,0,0.945,,,,,,,,,,,,,19.4527,0.0308,19.5337,0.0536,19.466,0.033,19.2594,0.024,19.395,0.0963,19.3175,0.0345,19.0308,0.0218,19.0991,0.1217,19.066,0.0591,,,,,,,14.19,481592256.0
