,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
53,1636148068921376768,Gaia DR3 6709878938111549824,6709878938111549824,1191317619,2016.0,279.0886056665744,0.11236519,-44.29290510992328,0.10697489,0.2807971535140429,0.13421173,2.0921953,5.517819,-2.834962961860527,0.12834057,-4.733847434429055,0.11001312,0.33837497,-0.069471665,-0.33784404,-0.09799397,-0.29351228,-0.058831766,-0.57947695,-0.10843363,0.22355787,0.42529708,363,0,359,4,-0.4998152,354.58023,0.0,0.0,31,False,1.526661,,,,,,,,42,16,0.20657511,42,27,0,0.057087705,178.39192,0,0,0.98033917,0.40670678,0.4614912,0.18305036,0.7827313,173.66469,-31.205511,21.054363,-42.48273,False,359,1009.3545419983184,1.2858727,784.95685,18.177258,34,516.9870189072496,6.74645,76.630974,18.554844,36,678.9557507145578,7.467536,90.92099,17.668291,1.1848589,0,0,0,0,0,0.8865528,0.37758636,0.50896645,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93757439660544,-16.0532103522282,276.95958997543187,-21.07295176739413,False,False,0,False,False,False,False,False,True,True,False,1.0234076e-13,5.113786e-13,0.9999691,5348.2993,5333.6973,5365.974,4.688,4.6598,4.7043,-0.641,-0.752,-0.5383,2702.2202,2611.3257,2821.154,0.0043,0.0011,0.0111,0.0035,0.0009,0.0092,0.0019,0.0005,0.005,MARCS,0.02227175525477614,IN,1
83,1636148068921376768,Gaia DR3 6709878598817012608,6709878598817012608,861481863,2016.0,279.09599685211623,0.11342297,-44.318992960727655,0.1104238,1.1775366342230797,0.1357422,8.674802,0.9752085,-0.9410373083971971,0.12552601,-0.25589157064567614,0.109284185,0.34210107,-0.07703422,-0.37872308,-0.14300157,-0.29019603,-0.08675623,-0.6149584,-0.13621074,0.19398238,0.38194066,378,0,376,2,0.6376546,405.15457,0.0,2.0867876e-15,31,False,1.3439898,,,,,,,,44,16,0.20401281,44,29,0,0.07390284,2.0863914,0,0,1.0225948,0.4117708,0.40159637,0.14999665,0.7926536,179.17685,-29.702147,15.768848,-42.99566,False,373,1003.227491128113,1.1484104,873.5792,18.183868,37,282.7447455623249,7.089501,39.88218,19.210056,36,1082.3959327523237,8.389628,129.01596,17.16193,1.3607489,0,0,0,0,0,2.0481262,1.0261879,1.0219383,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91458945798865,-16.068065671502147,276.9633622931818,-21.099336687181985,False,False,0,False,False,False,False,False,True,True,False,1.2299486e-13,5.647256e-13,0.9996796,3577.3167,3568.1533,3588.5166,4.4153,4.4043,4.4358,-1.1838,-1.1958,-1.1636,614.1733,599.1646,628.5328,0.2337,0.2035,0.2645,0.1614,0.1406,0.1828,0.0922,0.0803,0.1042,MARCS,0.01232567230612905,IN,1
123,1636148068921376768,Gaia DR3 6709877842902763008,6709877842902763008,1381906229,2016.0,279.1033552472723,0.110978,-44.32793088762696,0.1090574,0.005634619223858654,0.13627402,0.041347712,6.788573,-3.9717313872243443,0.122870795,-5.505458520882517,0.106594495,0.31288496,-0.077668525,-0.38791972,-0.122640714,-0.34461027,-0.047243595,-0.6247522,-0.15604392,0.23182721,0.34340873,382,0,382,0,-0.48460415,378.85007,0.0,0.0,31,False,1.4868946,,,,,,,,44,16,0.1968102,44,29,0,0.052597348,176.48163,0,0,0.98152494,0.41981068,0.3973591,0.1431093,0.78600127,179.6123,-28.894266,15.865218,-43.027977,False,378,992.9610438146364,1.1992128,828.01074,18.195036,42,451.56074885823637,7.196134,62.75046,18.701752,39,736.8752857517757,7.1896486,102.49114,17.57941,1.1968607,0,1,0,2,0,1.1223412,0.5067158,0.6156254,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9080853496117,-16.07634442370906,276.9683461236394,-21.108609250213817,False,False,0,False,False,False,False,False,True,True,False,1.0207639e-13,5.102866e-13,0.9999952,4827.473,4815.7686,4842.675,4.7816,4.7544,4.8017,-1.2194,-1.3315,-1.0583,1715.6921,1668.2026,1800.6617,0.0097,0.0025,0.025,0.0077,0.002,0.0199,0.0042,0.001,0.0107,PHOENIX,0.018012237882446262,IN,1
135,1636148068921376768,Gaia DR3 6709878972471301248,6709878972471301248,170695790,2016.0,279.1070371781028,0.116008595,-44.28746130235536,0.11376433,0.02897952364355209,0.15329623,0.18904264,2.6985118,-2.4580933941905387,0.13351266,-1.1134376861358737,0.11416965,0.26834026,-0.04246828,-0.3245075,-0.032380305,-0.41361248,0.05306326,-0.6011051,-0.20459111,0.31708682,0.33558738,358,0,357,1,-0.93302155,340.903,0.0,0.0,31,False,1.5442097,,,,,,,,41,16,0.20669056,41,27,0,0.0717104,174.18877,0,0,0.9641067,0.4393016,0.45337263,0.1940396,0.78425205,174.6005,-29.35581,20.151546,-41.73314,False,355,988.3940520337679,1.2399595,797.11804,18.20004,40,505.04540626750526,7.388869,68.352196,18.580215,40,661.93175630873,9.185397,72.063484,17.695862,1.18068,0,0,0,0,0,0.88435364,0.38017464,0.504179,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.948055096248,-16.063322889220977,276.9740899067575,-21.068409629517983,False,False,0,False,False,False,False,False,True,True,False,5.1244627e-11,5.105914e-13,0.99999166,5429.196,5405.463,5459.493,4.5754,4.5412,4.6088,-0.5445,-0.623,-0.472,3285.351,3103.9622,3470.9028,0.0182,0.0051,0.0415,0.015,0.0042,0.0343,0.0081,0.0022,0.0185,MARCS,0.022798297180967785,IN,1
250,1636148068921376768,Gaia DR3 6709877907319336320,6709877907319336320,993331432,2016.0,279.13357297000243,0.14779928,-44.32840972164179,0.15091768,0.650308621009282,0.172416,3.7717416,16.957111,10.765524196238822,0.16289796,-13.101415825019156,0.15197362,0.39199886,-0.0865397,-0.44824284,-0.2580752,-0.24939916,-0.19717178,-0.7017699,-0.16624331,0.120569855,0.44643512,373,0,373,0,7.051334,614.1142,0.76606065,5.7519116,95,False,,1.4555621,0.029437888,0.14764236,0.08049639,0.081315026,-0.06662329,-0.18971395,43,16,0.2861492,44,29,0,0.06442317,3.861499,9,0,1.2702688,0.41297075,0.41493878,0.17078474,0.797881,177.84012,-30.296791,17.607233,-42.520554,False,354,983.6034794194434,1.4470322,679.73846,18.205317,34,568.0393750748543,15.729166,36.11376,18.452597,34,910.8432083429669,17.49869,52.052082,17.349287,1.5035354,0,34,0,34,0,1.1033096,0.24728012,0.8560295,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91621210846176,-16.096506689680073,276.99142964353575,-21.110547660997312,False,False,0,False,False,False,False,False,False,True,False,2.7789676e-12,1.5072783e-07,0.9999161,,,,,,,,,,,,,,,,,,,,,,,0.025713446755016297,IN,1
7,1636148068921376768,Gaia DR3 6709878560162405888,6709878560162405888,331773163,2016.0,279.07505459217776,0.120294765,-44.33284600557162,0.111414894,0.22198415785618267,0.14188847,1.5644975,2.2325249,-2.1591165264694494,0.12812127,-0.5677878333997336,0.109275416,0.30437335,-0.12703405,-0.39377612,-0.10171767,-0.28166583,-0.04932383,-0.6185904,-0.12468337,0.1891534,0.35352322,376,0,374,2,-1.3062245,348.26236,0.0,0.0,31,False,1.5063391,,,,,,,,44,16,0.20480631,44,30,0,0.05753919,179.35635,0,0,0.951416,0.47185925,0.4066972,0.20286359,0.78493035,173.79622,-27.255796,15.925817,-42.227562,False,363,959.1949626754794,1.2020937,797.93695,18.2326,36,481.4800073706297,7.1365733,67.46655,18.632097,34,686.2053587792695,5.5652184,123.302505,17.656761,1.2173598,0,1,0,0,0,0.9753361,0.399498,0.5758381,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.8953108178612,-16.059513086396812,276.94634007698346,-21.1121495984928,False,False,0,False,False,False,False,False,True,True,False,8.19333e-11,5.1137377e-13,0.9999757,5147.0723,5133.8906,5159.9053,4.7808,4.7603,4.7936,-1.5396,-1.6565,-1.4165,2074.7412,2038.643,2122.477,0.0033,0.0008,0.009,0.0027,0.0007,0.0073,0.0015,0.0003,0.004,MARCS,0.0327235147816086,IN,1
133,1636148068921376768,Gaia DR3 6709878697593324928,6709878697593324928,973598268,2016.0,279.10648623386857,0.11588852,-44.32274604677102,0.114895925,0.04248760235294691,0.14667715,0.2896675,3.9755232,0.34397904891910447,0.13045941,-3.960614135346299,0.11171431,0.24678063,-0.0049705505,-0.4026086,-0.07513395,-0.3849578,0.013260456,-0.6314961,-0.21530008,0.27433428,0.2836193,375,0,375,0,1.3385366,424.12488,0.0,0.0,31,False,1.5227919,,,,,,,,44,16,0.20258898,44,29,0,0.05704003,177.22847,1,0,1.0486915,0.41493902,0.39362502,0.13009627,0.78127325,-178.92133,-28.26688,16.741707,-42.89029,False,372,945.753203498355,1.1572281,817.2574,18.247923,40,460.4317553064426,5.498373,83.73964,18.68063,41,672.5854177548634,7.7500124,86.78508,17.678528,1.1980051,0,0,0,1,0,1.0021019,0.43270683,0.56939507,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9139624286434,-16.07643467529246,276.97111656130454,-21.103587351883107,False,False,0,False,False,False,False,False,True,True,False,1.0217251e-13,5.106749e-13,0.99998546,5213.687,5198.2026,5231.8223,4.7533,4.7297,4.7713,-1.5436,-1.6668,-1.4196,2236.2676,2190.6565,2294.608,0.0097,0.002,0.024,0.0079,0.0016,0.0196,0.0043,0.0009,0.0107,PHOENIX,0.0125554207628012,IN,1
282,1636148068921376768,Gaia DR3 6709877911615015040,6709877911615015040,710777027,2016.0,279.1402091468024,0.12922853,-44.328142470381415,0.12100949,0.23551077219104397,0.15154047,1.5541114,3.8145678,0.13053045703770694,0.1472918,-3.8123337714893015,0.124749064,0.23816659,-0.14542522,-0.3481197,-0.0060033626,-0.271921,0.030830707,-0.57379997,-0.06426036,0.18569234,0.35093004,361,0,360,1,-0.9619356,343.34705,0.0,0.0,31,False,1.5119116,,,,,,,,42,16,0.22847149,43,29,0,0.055253882,177.00284,0,0,0.96318984,0.43995872,0.4229823,0.20103222,0.7828073,174.02985,-29.95712,18.672098,-42.567474,False,346,829.1734710470223,1.1700447,708.6682,18.390753,31,385.66910536272223,11.293518,34.149597,18.873005,29,600.3406834106795,12.215253,49.14681,17.8019,1.1891478,0,0,0,0,0,1.071104,0.48225212,0.5888519,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91835431747535,-16.100792818090984,276.9965260553438,-21.11060244841237,False,False,0,False,False,False,False,False,True,False,False,3.8318387e-11,5.1049166e-13,0.99998945,4975.89,4960.9517,4993.0557,4.721,4.6957,4.7439,-0.7671,-0.9009,-0.6346,2310.502,2217.8152,2412.3792,0.0046,0.0011,0.0117,0.0037,0.0008,0.0094,0.002,0.0004,0.0051,PHOENIX,0.029101871670076038,IN,1
142,1636148068921376768,Gaia DR3 6709878972471292032,6709878972471292032,966163549,2016.0,279.10877141122296,0.13050824,-44.29425004415547,0.12826967,0.31744987938334296,0.16628881,1.9090275,4.7164025,0.7016081587529305,0.14827922,-4.663925362916803,0.1276528,0.23869239,0.016674113,-0.38279814,-0.047650307,-0.38203368,0.018294374,-0.6223772,-0.19092914,0.3033878,0.3052074,368,0,366,2,-1.01906,347.84088,0.0,0.0,31,False,1.5160255,,,,,,,,42,16,0.23054247,42,28,0,0.042924713,177.09996,0,0,0.9614038,0.40357804,0.41369718,0.13099651,0.77752244,-179.28862,-28.759916,20.163307,-42.558,False,364,803.8879101736546,1.0942228,734.66565,18.424377,40,384.62919833697396,6.629488,58.017933,18.875937,37,568.8332175276972,6.2148676,91.52781,17.860434,1.1860639,0,0,0,0,0,1.0155029,0.45155907,0.56394386,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.94201960210654,-16.067063266610475,276.9749262851338,-21.075266663550018,False,False,0,False,False,False,False,False,True,False,False,1.2733956e-10,5.1094686e-13,0.9999926,5074.8906,5061.0796,5092.417,4.7075,4.6921,4.7243,-0.6838,-0.7982,-0.5737,2584.688,2498.552,2670.984,0.0048,0.001,0.013,0.0039,0.0008,0.0105,0.0021,0.0004,0.0056,PHOENIX,0.016002549843188555,IN,1
40,1636148068921376768,Gaia DR3 6709878938111568768,6709878938111568768,1286901376,2016.0,279.0830367749098,0.13201484,-44.29066093369061,0.12987606,-0.24228711497115693,0.15486574,-1.5644978,2.122996,-0.35008825910157815,0.15355884,-2.0939319582013094,0.13536124,0.37913004,-0.053205933,-0.3532941,-0.14377734,-0.2598132,-0.11980612,-0.61115175,-0.09873384,0.20230442,0.47661534,365,0,364,1,-0.021062236,373.04227,0.0,0.0,31,False,1.5630788,,,,,,,,42,16,0.25574058,42,28,0,0.07425258,175.78236,0,0,0.99828595,0.4029427,0.48173794,0.21805537,0.80359346,172.19255,-32.559216,21.56206,-41.89567,False,361,790.1937676999917,1.130407,699.0347,18.443033,38,432.0614936680971,10.960231,39.420837,18.749678,35,502.10105681138083,7.1601124,70.12475,17.995918,1.1821942,0,2,0,1,0,0.7537594,0.30664444,0.44711494,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9381470383619,-16.048669091104813,276.95548973487223,-21.070444348869138,False,False,0,False,False,False,False,False,True,False,False,3.634091e-10,5.146729e-13,0.9999399,5543.4194,5528.364,5560.2925,4.7335,4.718,4.7439,-1.3244,-1.482,-1.1707,3050.4658,2986.577,3136.8745,0.0032,0.0007,0.0089,0.0027,0.0006,0.0074,0.0015,0.0003,0.0041,MARCS,0.02657437433868183,IN,1
44,1636148068921376768,Gaia DR3 6709878938111568640,6709878938111568640,1207830987,2016.0,279.08386715674027,0.14111447,-44.289158511304365,0.14338256,0.12230744887727496,0.15722133,0.77793163,4.0688715,0.6167295199519683,0.16531748,-4.02186011331003,0.14967358,0.4539417,0.0024245374,-0.42965353,-0.2553874,-0.18173793,-0.24411973,-0.67746997,-0.13801217,0.13306364,0.5456067,364,0,363,1,0.062229954,374.26294,0.0,0.0,31,False,1.5504421,,,,,,,,42,16,0.29091635,42,28,0,0.07104096,177.9241,0,0,1.0013949,0.40339968,0.49086908,0.22300702,0.802047,171.43913,-32.66021,22.149223,-41.829308,False,350,779.6041049430895,1.153245,676.0091,18.457682,37,398.2846459331593,7.348238,54.20138,18.838058,35,513.3684342212352,9.488733,54.102947,17.971823,1.1693795,0,1,0,1,0,0.86623573,0.38037682,0.48585892,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9398280906341,-16.048644095854364,276.9562336312478,-21.06898533425263,False,False,0,False,False,False,False,False,True,False,False,6.450139e-11,5.1169724e-13,0.9999651,5444.086,5421.8804,5468.9814,4.7255,4.7012,4.74,-1.1558,-1.3436,-0.9342,2972.5051,2896.6113,3141.5105,0.0083,0.0019,0.021,0.0069,0.0016,0.0174,0.0037,0.0009,0.0095,MARCS,0.027318802260904995,IN,1
152,1636148068921376768,Gaia DR3 6709878766312846720,6709878766312846720,659847838,2016.0,279.111194742153,0.13663805,-44.30105478320727,0.1321003,0.052464886010685045,0.16472597,0.31849796,6.223611,0.314532526457593,0.1604696,-6.215657594646975,0.13652362,0.28151444,-0.0739459,-0.3198993,-0.023465233,-0.33255386,0.029405335,-0.5719968,-0.13106492,0.23618002,0.38934612,371,0,370,1,-1.0149473,351.99265,0.0,0.0,31,False,1.5489833,,,,,,,,44,16,0.2513524,44,29,0,0.064111315,176.83888,0,0,0.9617697,0.4352078,0.4350288,0.17969832,0.7813526,176.53516,-29.889673,19.352913,-42.377155,False,368,771.3584319860782,1.1919366,647.1472,18.469227,37,423.5742028675368,8.869642,47.7555,18.77122,39,553.5236885830788,7.5716057,73.105194,17.890055,1.2667235,0,2,0,1,0,0.88116455,0.30199242,0.57917213,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.93616436005095,-16.071265121267405,276.9762886206576,-21.082172952485436,False,False,0,False,False,False,False,False,True,False,False,9.604799e-10,7.5597106e-10,0.9999754,5547.8887,5532.0737,5567.3604,4.7376,4.7162,4.7538,-1.8849,-2.1101,-1.7024,2974.01,2923.3809,3028.833,0.0042,0.001,0.0106,0.0035,0.0008,0.0088,0.0019,0.0004,0.0049,MARCS,0.00944872164299197,IN,1
120,1636148068921376768,Gaia DR3 6709877838599847168,6709877838599847168,1634089936,2016.0,279.1030769524425,0.14273578,-44.333860948368134,0.1357195,0.1239444022224564,0.16798505,0.7378299,6.104557,-5.452304677959822,0.1600137,-2.7455404325051838,0.13668798,0.34385696,-0.0690971,-0.3131225,-0.07161962,-0.29760748,-0.023062881,-0.5651099,-0.1168423,0.21857433,0.40825233,375,0,375,0,1.9186648,442.10397,0.38340858,1.1237848,31,False,1.5558554,,,,,,,,43,16,0.25475097,43,29,0,0.09527293,177.09843,1,0,1.0704325,0.41721812,0.464223,0.1899405,0.78189754,173.63068,-31.070995,21.493845,-42.344746,False,365,753.2344220835721,1.2400401,607.4275,18.49504,38,418.2769159443626,5.794168,72.1893,18.784882,40,502.1540019673136,7.187786,69.86212,17.995804,1.2219714,0,0,0,0,0,0.78907776,0.2898407,0.49923706,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.90230245344,-16.078424838710237,276.9677043829478,-21.114512371917012,False,False,0,False,False,False,False,False,True,False,False,1.674808e-09,5.1420245e-13,0.9999775,5673.6387,5657.897,5691.564,4.7322,4.7156,4.7444,-2.0297,-2.257,-1.8195,3191.0188,3154.2068,3235.86,0.0046,0.0012,0.0119,0.0038,0.001,0.01,0.0021,0.0005,0.0055,MARCS,0.023890374486663486,IN,1
149,1636148068921376768,Gaia DR3 6709878972471291904,6709878972471291904,1032239764,2016.0,279.1109466241312,0.1499165,-44.2936092442264,0.14184889,0.4277457595908873,0.18650326,2.2935028,7.255272,4.469149440735253,0.16518125,-5.715389463142575,0.14072452,0.19463897,-0.026532287,-0.41143984,-0.00792916,-0.36882225,0.051139645,-0.62630725,-0.1627316,0.2959077,0.27906108,366,0,366,0,1.2199503,410.93668,0.4233978,1.2971387,31,False,1.5503135,,,,,,,,42,16,0.25406396,42,29,0,0.07440447,178.5176,0,0,1.0448066,0.4393593,0.4212981,0.17436844,0.7810094,176.18275,-27.946852,19.014395,-42.088734,False,361,745.1161766686978,1.1470797,649.57666,18.506807,38,390.3344852482363,6.5008783,60.043346,18.85995,39,485.45742708324156,5.930541,81.85719,18.032518,1.1753763,0,0,0,1,0,0.8274307,0.35314178,0.47428894,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.94325473476334,-16.068257423821144,276.9766373844865,-21.074732409241705,False,False,0,False,False,False,False,False,True,False,False,3.6618664e-10,5.122799e-13,0.9999775,5537.458,5520.3726,5557.1035,4.7269,4.7082,4.7412,-1.2232,-1.3973,-1.0542,3174.8523,3082.1562,3280.8596,0.0041,0.0008,0.0112,0.0034,0.0007,0.0093,0.0019,0.0003,0.0051,MARCS,0.01675819070161776,IN,2
201,1636148068921376768,Gaia DR3 6709878697595911296,6709878697595911296,416371863,2016.0,279.1225557442679,0.1444163,-44.309128427465346,0.1395428,0.023619427034798322,0.17431231,0.13550062,2.722904,0.0129072839352955,0.15801254,-2.722873258563369,0.1355526,0.3454104,-0.0784715,-0.37370047,-0.11840483,-0.30514225,-0.044820987,-0.6136871,-0.1503584,0.21104972,0.3648511,383,0,380,3,3.0403981,483.63803,0.38436982,1.083476,31,False,1.5444065,,,,,,,,45,16,0.25323322,45,30,0,0.071243584,179.08757,0,0,1.1121281,0.43119723,0.4298792,0.17551588,0.78435344,176.47232,-29.849087,18.557472,-42.4956,False,379,742.5039959639707,1.1217946,661.88947,18.51062,43,391.9073633137259,5.6165123,69.77771,18.855583,42,496.6468229323728,6.140468,80.880936,18.007776,1.1966995,0,0,0,0,0,0.84780693,0.34496307,0.50284386,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.931629415021,-16.081862129194878,276.9843979647339,-21.09077736164928,False,False,0,False,False,False,False,False,True,False,False,3.3954506e-10,5.1476114e-13,0.9999618,5485.857,5466.538,5509.449,4.7256,4.698,4.7445,-1.209,-1.4202,-0.9287,3083.3494,2985.9294,3272.9119,0.0099,0.0027,0.0228,0.0082,0.0022,0.019,0.0045,0.0012,0.0103,MARCS,0.010380339164673392,IN,2
279,1636148068921376768,Gaia DR3 6709877976038831488,6709877976038831488,858130850,2016.0,279.13936635286484,0.13703926,-44.314362846381016,0.13493967,0.27026121440515066,0.17454903,1.5483398,3.4393559,-2.6883778267744476,0.15462287,-2.145179038305145,0.13156848,0.22569688,-0.002646846,-0.40898305,-0.047613326,-0.39436874,0.04224527,-0.6351841,-0.22070824,0.28816706,0.27197528,383,0,383,0,0.2770464,401.41068,0.0,0.0,31,False,1.5338733,,,,,,,,44,16,0.2378437,44,30,0,0.042871986,174.11774,0,0,1.0092083,0.4204825,0.4069884,0.14224006,0.78312373,-179.92177,-28.43912,18.534077,-42.570015,False,381,733.3670569913478,1.0784739,680.00446,18.524063,43,373.04866203815044,5.2010965,71.725006,18.909128,41,492.0923737761006,8.197023,60.03306,18.017778,1.1796836,0,0,0,0,0,0.8913498,0.38506508,0.5062847,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.931372006306,-16.094978171274654,276.99688157248903,-21.09681362702206,False,False,0,False,False,False,False,False,True,False,False,9.283908e-11,5.109366e-13,0.9999805,5346.247,5328.605,5363.96,4.6974,4.6752,4.7139,-0.7788,-0.8994,-0.648,3119.1375,3012.962,3251.5,0.0042,0.001,0.0114,0.0035,0.0008,0.0094,0.0019,0.0004,0.0051,MARCS,0.022724252743863308,IN,2
237,1636148068921376768,Gaia DR3 6709877976038833664,6709877976038833664,647814436,2016.0,279.1301808134521,0.14492923,-44.315154422684586,0.13377163,0.20447367631935232,0.16671823,1.2264626,5.88713,-0.6930907561150724,0.1523002,-5.846188800533378,0.13000512,0.30351424,-0.125002,-0.3957659,-0.08693023,-0.26098347,-0.038118523,-0.6111205,-0.09309603,0.18356067,0.33891922,366,0,366,0,-0.074495554,373.59018,0.0,0.0,31,False,1.5065136,,,,,,,,43,16,0.24259199,44,30,0,0.07320177,0.23891865,0,0,0.9963065,0.44653982,0.4304915,0.19389394,0.7814438,173.46254,-29.020031,18.31362,-42.375027,False,365,725.7822327555834,1.1417547,635.6726,18.53535,41,346.1770348603579,4.534607,76.34113,18.990297,38,506.83832384409453,6.088905,83.239655,17.985722,1.1753048,0,0,0,0,0,1.0045757,0.45494652,0.5496292,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9280001670679,-16.089205229484342,276.9897957498259,-21.09715852381677,False,False,0,False,False,False,False,False,True,False,False,1.697419e-10,5.1055395e-13,0.99998605,5236.1436,5196.6934,5256.0645,4.623,4.6107,4.6425,-0.0473,-0.1736,0.033,3500.8325,3299.6338,3635.1758,0.0023,0.0005,0.007,0.0018,0.0004,0.0057,0.001,0.0002,0.003,PHOENIX,0.01652143648260565,IN,2
141,1636148068921376768,Gaia DR3 6709877941679073408,6709877941679073408,985153158,2016.0,279.10868330548084,0.14397347,-44.327442027028845,0.13850892,0.13127769965564323,0.17286955,0.7594032,6.5287495,2.63540606420995,0.16753185,-5.97320714868899,0.14270128,0.32019547,-0.07175173,-0.31982693,-0.07262507,-0.30859256,-0.025779132,-0.5699457,-0.1305265,0.21329595,0.41558844,383,0,382,1,1.328855,431.61963,0.0,2.0701153e-15,31,False,1.5046917,,,,,,,,44,16,0.26635092,44,29,0,0.07662361,176.6686,0,0,1.0478841,0.4211454,0.43541065,0.1762671,0.78567266,175.94121,-30.352285,19.322727,-42.502068,False,379,676.2597932636542,1.0917674,619.4174,18.612083,41,330.97849775406866,5.8198624,56.870502,19.039043,38,485.4571810630114,8.049209,60.31117,18.032518,1.2072811,0,1,0,1,0,1.006525,0.42696,0.57956505,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.91007015674904,-16.079680418200816,276.9724577691686,-21.108378704556213,False,False,0,False,False,False,False,False,True,False,False,4.9082426e-11,5.115257e-13,0.9999664,5157.4556,5140.8228,5173.7017,4.7029,4.6908,4.7154,-0.6328,-0.7501,-0.544,2967.6445,2879.5403,3053.1465,0.0035,0.0009,0.0097,0.0029,0.0008,0.0078,0.0015,0.0004,0.0042,PHOENIX,0.017200434904267925,IN,2
