,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
10,28.01,204683537,45,3,183624.57-441900.5,279.102361,-44.316849,36,36,57969.6549,19,0.998,15.28,0.0128,15.2706,0.02,15.2799,0.0144,14.8763,0.0132,14.8801,0.0137,14.8789,0.0145,13.9731,0.0105,13.9776,0.0125,13.9763,0.0127,13.7658,0.0093,13.7674,0.0141,13.7714,0.0108,13.7038,0.0063,13.7123,0.0088,13.7067,0.0085,13.7097,0.0085,13.7152,0.0125,13.7135,0.01,1.9,204683536.0
11,28.45,204683536,11,27,183624.76-441901.4,279.102893,-44.317213,649,247,58508.7662,10,0.985,16.1432,,16.1806,,16.1978,,,,,,,,13.8441,0.0726,13.725,0.0085,14.194,0.0122,13.2982,0.1309,13.4503,0.0098,14.1392,0.0151,13.3007,0.1405,13.2716,0.0107,14.2254,0.0461,13.1252,0.3387,13.2412,0.0228,14.4925,0.0287,1.9,204683537.0
12,31.38,204683542,5,1,183628.72-441847.2,279.119576,-44.313229,313,123,58119.4828,0,0.558,,,,,,,,,,,,,19.6491,0.1663,19.4804,0.0868,19.8241,0.0448,19.4567,0.1632,19.4836,0.102,19.6001,0.056,19.483,0.2354,19.6721,0.1525,19.683,0.1442,,,,,,,6.16,204683566.0
13,32.76,204683539,12,0,183628.19-441859.0,279.117472,-44.316425,36,48,58292.5689,2,0.963,,,,,,,,,,,,,18.957,0.0242,19.0771,0.0761,18.9681,0.0238,18.6959,0.0223,18.8017,0.1012,18.7186,0.0289,18.5557,0.0215,18.5959,0.0551,18.5432,0.0367,18.4117,0.0466,18.5598,0.1034,18.473,0.0738,12.5,204683541.0
14,33.75,204683576,17,3,183626.71-441804.0,279.111274,-44.301152,37,46,58273.355,3,0.966,,,,,,,,,,,,,18.6359,0.0229,18.6798,0.0811,18.6184,0.0188,18.306,0.0245,18.284,0.0982,18.2617,0.0196,18.0855,0.0236,18.0688,0.051,18.0622,0.0225,18.0563,0.0559,18.1233,0.0805,17.9941,0.043,8.7,204683577.0
15,34.08,204683574,24,3,183623.88-441810.9,279.099515,-44.303066,36,49,58190.9152,4,0.979,,,,,,,,,,,,,18.0702,0.0174,18.0845,0.0371,18.0763,0.016,17.7091,0.0172,17.6962,0.0204,17.71,0.0153,17.5747,0.0138,17.5555,0.0636,17.5389,0.0178,17.5066,0.0211,17.62,0.067,17.4989,0.0241,11.58,204682895.0
16,35.37,204683572,1,3,183629.17-441829.0,279.121515,-44.30807,36,36,57975.4305,0,0.662,,,,,,,,,,,,,,,,,,,,,,,,,19.0769,0.1616,19.0453,0.1095,19.2302,0.0975,,,,,,,4.57,204683568.0
17,36.12,204682894,57,3,183622.99-441819.6,279.095777,-44.3055,36,36,58115.8876,14,0.987,17.1837,0.0205,17.2267,0.0436,17.1971,0.0232,16.7891,0.0178,16.7976,0.0274,16.8079,0.0182,15.5799,0.0078,15.5754,0.0093,15.5875,0.0097,15.1738,0.0079,15.1644,0.0075,15.1799,0.009,14.9031,0.0071,14.8929,0.0063,14.913,0.0079,14.8099,0.0082,14.8138,0.008,14.814,0.0094,11.18,204682893.0
18,36.13,204683534,4,1,183624.76-441910.4,279.103149,-44.319634,36,36,57990.6831,0,0.663,,,,,,,,,,,,,,,,,,,19.5336,0.0308,19.4624,0.2072,19.5334,0.0656,19.3254,0.0316,19.3648,0.1501,19.3945,0.0832,,,,,,,8.61,204683535.0
19,36.3,204682863,3,0,183623.33-441859.7,279.097163,-44.316586,36,50,57980.4321,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,19.0256,0.0258,18.9024,0.1432,19.023,0.0607,18.5992,0.0361,18.7125,0.1808,18.6412,0.1141,9.12,204682859.0
20,37.27,204683568,8,3,183629.40-441832.7,279.122506,-44.309123,36,36,58106.8453,0,0.945,,,,,,,,,,,,,18.7649,0.0694,18.3686,0.0595,18.8107,0.0421,18.4755,0.0381,18.0427,0.0476,18.4934,0.0309,18.2645,0.0705,18.0823,0.1839,18.3283,0.0451,18.0724,0.1723,17.7312,0.0782,18.1854,0.0587,4.57,204683572.0
21,38.14,204683567,40,3,183629.49-441840.7,279.122853,-44.311334,36,50,58071.6469,10,0.989,,,,,,,18.8497,0.0456,18.9831,0.1618,18.891,0.1053,16.2804,0.0096,16.2946,0.0222,16.283,0.0119,15.3795,0.008,15.3876,0.0141,15.3804,0.0097,14.6277,0.006,14.6431,0.0078,14.6288,0.0081,14.3386,0.0073,14.3714,0.0073,14.3368,0.0091,8.01,204683568.0
22,39.07,204683573,7,0,183629.40-441823.9,279.122448,-44.306681,78,49,58084.8981,2,0.832,,,,,,,,,,,,,19.415,0.0872,19.2113,0.0542,19.4605,0.0343,19.0815,0.0978,18.973,0.0645,19.1097,0.0348,18.9886,0.084,18.924,0.1773,18.9738,0.0862,18.8008,0.1182,19.1392,0.3094,18.7008,0.1199,5.55,204683572.0
23,39.28,204682886,10,3,183622.31-441840.5,279.092946,-44.311275,36,66,58260.0659,2,0.962,,,,,,,,,,,,,19.2704,0.0427,19.3241,0.0525,19.275,0.0424,19.0132,0.0224,19.1606,0.0959,19.0528,0.0321,18.8862,0.0431,18.9339,0.0784,18.9148,0.0554,18.8281,0.0494,19.0062,0.1539,18.9842,0.1532,7.18,204682885.0
24,40.06,204683577,21,2,183626.25-441756.8,279.109364,-44.299159,36,71,58287.3584,0,0.97,,,,,,,,,,,,,18.3501,0.0271,18.2265,0.0774,18.3603,0.0172,18.019,0.0304,17.8823,0.0719,17.9963,0.0167,17.7927,0.0293,17.6625,0.0659,17.7977,0.0182,17.7689,0.0494,17.6851,0.0544,17.7239,0.0365,8.7,204683576.0
25,41.38,204683579,7,0,183627.68-441759.8,279.115327,-44.299976,43,39,58084.8979,0,0.673,,,,,,,,,,,,,19.8997,0.0243,20.2446,0.1506,19.9444,0.0488,19.6127,0.0196,19.7963,0.0807,19.6711,0.0536,19.4305,0.0255,19.812,0.1253,19.47,0.0884,,,,,,,8.23,204683580.0
26,43.04,204683575,4,0,183624.16-441758.3,279.100798,-44.299507,126,36,58151.746,0,0.516,,,,,,,,,,,,,20.2023,0.0748,19.8724,0.088,20.1728,0.0587,19.5028,0.2454,19.29,0.0949,19.671,0.0785,19.1409,0.2913,19.3447,0.1468,19.2714,0.1007,,,,,,,6.63,204682895.0
27,44.3,204682859,24,0,183623.04-441908.2,279.096001,-44.31898,39,55,58218.9673,3,0.981,,,,,,,,,,,,,19.3785,0.0212,19.5863,0.0527,19.404,0.0286,18.4635,0.0139,18.6723,0.0334,18.4627,0.0204,17.5062,0.0158,17.6141,0.0262,17.5182,0.0193,17.1597,0.014,17.2915,0.0429,17.1647,0.0206,9.09,204682858.0
28,44.84,204682895,3,0,183623.60-441759.8,279.098308,-44.299968,36,36,57980.4321,0,0.846,,,,,,,,,,,,,,,,,,,,,,,,,18.9966,0.0331,19.0709,0.0887,19.1125,0.0652,18.5289,0.0229,18.7498,0.1839,18.5146,0.1025,6.63,204683575.0
29,45.62,204683531,18,2,183625.55-441922.1,279.106423,-44.322866,42,294,58156.8171,1,0.976,,,,,,,,,,,,,18.5485,0.0842,18.3581,0.0396,18.6954,0.0194,18.2322,0.0154,18.2226,0.0477,18.2911,0.0352,18.03,0.0182,18.0347,0.0941,18.032,0.0241,17.9431,0.0275,17.9336,0.0525,17.9586,0.0403,4.39,204683530.0
30,45.98,204682862,36,3,183621.92-441851.8,279.091265,-44.314447,36,36,58128.8942,3,0.983,,,,,,,18.4486,0.2827,18.8892,0.0876,18.6688,0.0893,17.6924,0.0157,17.5652,0.1027,17.7174,0.0293,17.3859,0.0098,17.2174,0.1019,17.423,0.0236,17.2349,0.0196,17.1852,0.0733,17.3132,0.0267,17.2173,0.0171,17.2761,0.0798,17.2641,0.0327,5.02,204682861.0
31,46.34,204682885,10,3,183621.67-441842.5,279.090274,-44.31184,44,36,58260.0659,0,0.95,,,,,,,,,,,,,19.1122,0.0159,19.0787,0.0676,19.1265,0.0241,18.8377,0.0201,18.5612,0.2014,18.8266,0.0307,18.7,0.0363,18.8092,0.1198,18.725,0.0478,18.7239,0.1393,18.9323,0.1005,18.758,0.1259,7.18,204682886.0
32,47.3,204682893,40,3,183622.07-441814.2,279.091993,-44.303978,36,42,58112.8292,5,0.983,,,,,,,18.4215,0.0282,18.679,0.1369,18.4428,0.0484,17.4149,0.0134,17.4291,0.0249,17.418,0.0168,17.0958,0.0083,17.0972,0.0311,17.1012,0.0125,16.9202,0.0111,16.9663,0.0183,16.9354,0.0125,16.9002,0.0117,17.0076,0.0265,16.9087,0.0177,11.18,204682894.0
33,48.35,204683580,34,0,183628.35-441755.9,279.118141,-44.298893,55,63,58249.7578,0,0.987,,,,,,,,,,,,,18.1608,0.0141,18.1168,0.027,18.1737,0.0161,17.5968,0.0156,17.5064,0.0637,17.6187,0.0144,17.3026,0.0108,17.3268,0.0258,17.3161,0.0137,17.1747,0.0143,17.1763,0.0634,17.1906,0.0194,8.23,204683579.0
34,48.62,204683533,3,0,183628.16-441919.3,279.117306,-44.322053,36,36,57980.4321,0,0.805,,,,,,,,,,,,,,,,,,,,,,,,,19.0876,0.0286,19.0892,0.0889,19.0683,0.0628,18.6062,0.0669,18.7782,0.1482,18.785,0.1287,11.89,204683532.0
35,48.89,204683581,16,0,183630.48-441831.3,279.126986,-44.308728,36,37,58008.9123,0,0.979,,,,,,,,,,,,,18.3637,0.0138,18.4351,0.0414,18.3708,0.0201,18.0738,0.0205,18.1762,0.0274,18.0741,0.029,17.9294,0.0125,18.0081,0.0546,17.9305,0.0229,17.8084,0.0155,18.013,0.0613,17.8389,0.037,8.69,204683584.0
36,49.15,204683558,7,0,183630.43-441847.4,279.126754,-44.313206,40,46,58084.8979,4,0.922,,,,,,,,,,,,,19.5562,0.0268,19.7972,0.0688,19.584,0.0374,19.3236,0.0165,19.5556,0.0705,19.3653,0.0421,19.2444,0.0197,19.5417,0.1184,19.3373,0.0788,,,,,,,10.73,204683557.0
37,50.0,204683530,6,3,183625.48-441926.5,279.106116,-44.324065,41,36,57986.8494,1,0.932,,,,,,,,,,,,,,,,,,,19.0386,0.019,19.1164,0.0726,19.0255,0.0439,18.6966,0.0274,18.7686,0.0616,18.6911,0.0674,18.4917,0.1234,18.3671,0.1311,18.5861,0.1088,4.39,204683531.0
38,50.98,204682861,15,3,183621.45-441853.0,279.08937,-44.314774,36,45,57918.2125,0,0.982,,,,,,,,,,,,,18.1152,0.0163,18.0872,0.0204,18.1171,0.0189,17.8068,0.0125,17.7358,0.0433,17.8067,0.0275,17.6546,0.015,17.6837,0.0268,17.6524,0.0227,17.5876,0.024,17.6771,0.1187,17.598,0.0365,5.02,204682862.0
39,51.1,204683540,12,0,183630.16-441900.7,279.125665,-44.316885,36,54,58136.2546,3,0.957,,,,,,,,,,,,,19.7767,0.0336,19.6175,0.2217,19.783,0.0431,18.9396,0.0261,18.9548,0.0473,18.9694,0.032,18.3363,0.017,18.4767,0.0432,18.3804,0.0322,18.0614,0.0244,18.3453,0.0826,18.0606,0.0451,13.11,204683555.0
40,51.44,204685069,20,0,183624.38-441748.1,279.101606,-44.296746,38,44,58161.0552,1,0.978,,,,,,,,,,,,,18.6665,0.024,18.7578,0.0459,18.6714,0.0242,18.1602,0.011,18.2488,0.023,18.1659,0.0177,17.915,0.0209,18.0668,0.0657,17.9426,0.0208,17.7643,0.0185,17.9442,0.0877,17.8246,0.0396,10.16,204683575.0
41,51.62,204683578,20,3,183630.03-441809.4,279.125092,-44.302626,61,83,58225.6487,1,0.52,,,,,,,,,,,,,19.545,0.128,19.0908,0.0834,19.6136,0.0381,18.6172,0.1246,18.4469,0.0789,18.7364,0.0271,17.4358,0.0619,17.2658,0.0483,17.5821,0.0163,16.9676,0.0781,16.8472,0.0615,17.1364,0.0277,9.54,204683590.0
42,53.38,204682858,5,0,183622.48-441915.0,279.093644,-44.32086,36,88,58125.6842,0,0.558,,,,,,,,,,,,,20.0443,0.0747,20.1571,0.1006,20.0113,0.0515,19.6832,0.0692,19.6534,0.0994,19.6608,0.0533,,,,,,,,,,,,,6.14,204682854.0
43,54.22,204682854,4,0,183622.86-441919.6,279.09521,-44.322146,36,137,58147.7457,0,0.698,,,,,,,,,,,,,,,,,,,19.7695,0.0373,19.9289,0.1124,19.8423,0.0682,19.2063,0.038,19.4804,0.1168,19.3208,0.0814,,,,,,,6.14,204682858.0
44,54.53,204685074,8,0,183627.50-441744.8,279.11456,-44.295823,36,52,58201.2196,0,0.72,,,,,,,,,,,,,19.9177,0.0306,20.0588,0.0955,19.8845,0.0467,19.6115,0.0197,19.6761,0.106,19.5983,0.0438,19.3957,0.0351,19.5917,0.1038,19.5251,0.0928,,,,,,,12.42,204685072.0
45,55.25,204685070,41,3,183625.34-441741.9,279.105581,-44.295013,46,40,58152.2999,0,0.983,,,,,,,18.6063,0.0438,18.9306,0.1387,18.654,0.0673,17.406,0.0126,17.4674,0.0215,17.4076,0.0134,17.0861,0.0133,17.1776,0.02,17.0828,0.0124,16.8888,0.0093,16.9779,0.0146,16.8919,0.012,16.8435,0.0106,17.0002,0.0408,16.8529,0.0158,8.7,204685071.0
46,56.34,2300652559,1,0,183622.57-441753.7,279.094083,-44.298256,36,36,57975.4305,0,0.506,,,,,,,,,,,,,,,,,,,,,,,,,19.8246,0.0454,20.2103,0.2831,19.9833,0.1882,,,,,,,12.51,204682895.0
47,56.54,204683584,6,0,183631.13-441826.1,279.129674,-44.307268,36,37,57994.5995,0,0.703,,,,,,,,,,,,,19.9028,0.0324,20.0075,0.1012,19.9083,0.0474,19.5662,0.019,19.715,0.1222,19.562,0.067,19.2987,0.0493,19.5194,0.1211,19.3595,0.1086,,,,,,,8.69,204683581.0
48,56.84,204682860,10,0,183621.31-441904.0,279.088763,-44.317822,43,36,58260.0659,2,0.928,,,,,,,,,,,,,19.4286,0.0284,19.3856,0.0686,19.4469,0.0295,19.0888,0.0201,18.9902,0.0537,19.108,0.0302,18.9302,0.0511,18.9491,0.0776,18.9776,0.0584,18.9593,0.0765,19.3574,0.2254,19.2005,0.1853,11.08,204682861.0
49,57.66,204685071,12,3,183626.11-441739.1,279.10878,-44.294241,36,45,58136.2546,0,0.971,,,,,,,,,,,,,18.8076,0.016,18.7642,0.0349,18.8069,0.0236,18.3876,0.014,18.39,0.0456,18.3932,0.0224,18.2026,0.0183,18.2568,0.0349,18.2257,0.0289,18.1493,0.0393,18.2341,0.0722,18.1921,0.0614,5.92,204685072.0
50,58.47,204683532,10,0,183629.18-441924.0,279.121553,-44.323346,51,43,58260.0659,0,0.915,,,,,,,,,,,,,19.352,0.0205,19.4542,0.06,19.3508,0.0276,19.1179,0.0161,19.2253,0.0498,19.1312,0.0306,18.9655,0.036,19.0901,0.0663,19.0578,0.0623,19.0531,0.0513,19.3891,0.2084,19.2094,0.187,11.89,204683533.0
51,59.09,204683590,30,3,183630.90-441810.9,279.128745,-44.303059,36,54,58111.8836,1,0.98,,,,,,,,,,,,,18.2401,0.0228,18.0778,0.0801,18.2533,0.0193,17.5795,0.0156,17.5134,0.0321,17.586,0.0159,17.2234,0.0149,17.0635,0.0853,17.2389,0.0142,16.9924,0.0308,16.8673,0.0836,17.0366,0.0185,5.53,204683591.0
52,59.34,204683555,12,3,183631.23-441854.4,279.130128,-44.315135,36,69,58136.2546,3,0.969,,,,,,,,,,,,,18.9168,0.0155,18.9469,0.0507,18.9043,0.0248,18.4833,0.0185,18.4375,0.0383,18.4933,0.0236,18.1486,0.0797,18.3325,0.0384,18.3162,0.0493,18.2785,0.0432,18.2165,0.1114,18.2184,0.077,6.33,204683557.0
53,59.52,204683585,22,3,183631.15-441816.0,279.129784,-44.304495,36,54,58038.1742,0,0.98,,,,,,,,,,,,,18.7329,0.016,18.8221,0.0307,18.7329,0.0229,17.9255,0.0132,17.9449,0.0547,17.9186,0.0183,17.3551,0.0112,17.3922,0.03,17.3374,0.0156,17.1118,0.0202,17.1371,0.0317,17.1113,0.0283,5.82,204683590.0
54,59.81,204683557,19,1027,183631.38-441848.1,279.130904,-44.313467,324,104,58103.4043,7,0.982,,,,,,,17.6375,,18.4086,,18.2939,,18.1483,0.0145,18.2029,0.0492,18.1511,0.019,17.869,0.0194,17.9103,0.0248,17.8743,0.0234,17.7037,0.0232,17.8375,0.0446,17.7521,0.0195,17.705,0.0146,18.0029,0.0536,17.7232,0.0304,6.33,204683555.0
55,60.42,204685072,12,3,183626.62-441736.8,279.110888,-44.293586,36,66,57995.8964,0,0.969,,,,,,,,,,,,,18.7733,0.0214,18.6784,0.0298,18.7806,0.0234,18.4794,0.018,18.4161,0.067,18.4666,0.0282,18.335,0.0309,18.2355,0.0935,18.3197,0.05,18.3284,0.0492,18.5698,0.1318,18.3841,0.0893,5.72,204685073.0
56,61.91,204683442,14,0,183626.08-441938.7,279.108666,-44.327445,38,43,58364.7152,0,0.964,,,,,,,,,,,,,18.9733,0.0283,19.0954,0.0711,18.9954,0.0359,18.6189,0.0205,18.7842,0.0686,18.659,0.0269,18.3778,0.0146,18.4773,0.0479,18.3945,0.0304,18.2927,0.0266,18.2776,0.0829,18.2749,0.0537,13.83,204683530.0
57,63.6,2300652561,1,3,183623.51-441738.9,279.097974,-44.294147,36,36,57975.4305,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,19.1797,0.1083,19.3042,0.1266,19.2313,0.0975,,,,,,,1.26,204684321.0
58,64.03,204682851,30,0,183622.83-441931.3,279.095134,-44.325415,38,46,58250.0235,0,0.982,,,,,,,,,,,,,17.9883,0.0232,18.0782,0.0167,17.9866,0.0173,17.6259,0.0103,17.7285,0.0164,17.6357,0.0145,17.4428,0.0138,17.5527,0.0299,17.4592,0.018,17.4051,0.0162,17.5512,0.0366,17.4126,0.0234,9.2,204682852.0
59,64.13,204683448,4,0,183628.07-441936.7,279.116991,-44.326899,36,55,58151.746,0,0.531,,,,,,,,,,,,,20.1753,0.0304,20.2883,0.1024,20.2014,0.0602,20.0816,0.06,20.5505,0.1679,20.1503,0.117,19.7114,0.124,19.967,0.1804,19.8122,0.1611,,,,,,,15.0,
60,64.29,204684321,10,3,183623.61-441737.4,279.098238,-44.293854,36,36,58354.496,0,0.778,,,,,,,,,,,,,19.0919,0.0598,19.0814,0.1438,19.1175,0.024,18.8309,0.0656,18.8503,0.0809,18.836,0.0251,18.9999,0.1559,18.8077,0.1355,18.8198,0.126,,,,,,,1.26,2300652561.0
61,64.55,204685075,1,0,183629.99-441749.1,279.124926,-44.296951,36,36,57975.4305,0,0.496,,,,,,,,,,,,,,,,,,,,,,,,,19.5739,0.2904,19.6098,0.2189,19.5429,0.1276,,,,,,,8.68,204685088.0
62,64.62,204683591,10,3,183631.36-441808.0,279.130616,-44.302304,36,36,58239.3182,0,0.957,,,,,,,,,,,,,19.8546,0.0257,19.9137,0.12,19.8637,0.0653,18.9568,0.0142,18.9584,0.0839,18.9585,0.0313,18.4241,0.0217,18.4039,0.0495,18.4014,0.0331,18.17,0.0263,18.152,0.1358,18.2038,0.0505,5.53,204683590.0
63,64.85,204683441,22,0,183624.80-441940.4,279.103336,-44.327938,36,47,58144.8237,2,0.977,,,,,,,,,,,,,18.6534,0.0148,18.7744,0.0275,18.6657,0.0191,18.188,0.013,18.3228,0.025,18.1988,0.0179,17.9039,0.0125,18.0151,0.0275,17.9287,0.0202,17.7903,0.0264,17.97,0.0705,17.8214,0.0323,9.2,204683440.0
64,65.45,204685073,36,3,183626.40-441731.3,279.110027,-44.292122,36,54,58180.4389,1,0.982,,,,,,,18.662,0.0655,18.4804,0.1557,18.6546,0.088,17.7178,0.0321,17.5176,0.135,17.8149,0.0793,17.4788,0.036,17.1469,0.1337,17.4642,0.052,17.2092,0.0238,17.0454,0.0683,17.2131,0.0331,17.1377,0.0276,17.0767,0.0296,17.0972,0.0193,5.72,204685072.0
65,65.5,204683582,50,0,183632.06-441836.7,279.133552,-44.310243,52,36,58011.7975,6,0.984,17.1395,0.0215,17.1039,0.043,17.1461,0.0253,16.8036,0.0199,16.747,0.0366,16.8322,0.0199,15.3358,0.0239,15.2284,0.0156,15.38,0.0115,14.9555,0.0215,14.8443,0.0122,15.0038,0.0093,14.74,0.0218,14.6237,0.0066,14.8096,0.0082,14.6989,0.0275,14.5613,0.0083,14.7602,0.0099,13.46,204683557.0
66,65.52,204682884,11,3,183619.88-441829.3,279.082852,-44.308201,78,43,58297.8285,3,0.937,,,,,,,,,,,,,18.5557,0.0818,18.4654,0.0684,18.6731,0.0193,18.2773,0.0947,18.2057,0.0856,18.4092,0.0282,18.5868,0.1805,18.4784,0.2761,18.4632,0.2553,18.352,0.2433,18.0487,0.25,18.2798,0.1268,1.59,2300651090.0
67,65.95,204683544,11,0,183631.00-441914.4,279.12915,-44.320707,36,36,58218.1472,3,0.957,,,,,,,,,,,,,19.0312,0.0197,19.0485,0.0582,19.0218,0.0282,18.6902,0.0136,18.7559,0.0428,18.686,0.0263,18.5651,0.0271,18.5579,0.0628,18.5502,0.0455,18.5081,0.0873,18.552,0.0761,18.5454,0.0672,15.0,
68,66.73,2300651090,3,3,183619.78-441828.3,279.082437,-44.307873,36,36,57980.4321,0,0.916,,,,,,,,,,,,,,,,,,,,,,,,,18.687,0.0823,18.2814,0.3678,18.3763,0.2188,18.5559,0.1304,18.289,0.1293,18.5631,0.1065,1.59,204682884.0
69,66.78,204685076,11,0,183624.55-441731.8,279.102331,-44.292171,36,36,58320.0356,0,0.919,,,,,,,,,,,,,19.3745,0.0213,19.5501,0.1694,19.3633,0.0279,19.012,0.0268,19.1168,0.0741,19.017,0.0283,18.8175,0.0876,18.6768,0.1159,18.7325,0.0684,18.392,0.3014,18.3571,0.1558,18.489,0.1004,12.16,204684321.0
70,67.38,204683554,7,0,183631.90-441858.1,279.132918,-44.316221,36,41,58084.8979,0,0.786,,,,,,,,,,,,,19.9042,0.0628,20.11,0.154,19.9851,0.0983,19.4607,0.0289,19.4702,0.0832,19.4579,0.0452,19.2122,0.0546,19.0972,0.2239,19.1592,0.0679,,,,,,,8.18,204683555.0
71,67.44,204682881,46,0,183619.69-441842.7,279.082047,-44.311909,36,39,58091.2499,4,0.983,18.3588,0.0486,18.4031,0.2004,18.4011,0.0678,18.0028,0.0277,17.8887,0.1603,18.0251,0.0334,17.0019,0.0105,17.0359,0.012,17.0028,0.0123,16.7076,0.0139,16.743,0.018,16.705,0.0131,16.5455,0.0093,16.5959,0.0109,16.5488,0.011,16.4945,0.0104,16.5522,0.0169,16.495,0.0145,13.51,204682884.0
72,67.84,204682852,9,1,183621.99-441929.6,279.091625,-44.324941,36,66,58291.6919,0,0.889,,,,,,,,,,,,,19.5649,0.0147,19.6726,0.0658,19.6114,0.0332,19.289,0.0389,19.4591,0.126,19.2979,0.0394,19.083,0.1026,19.274,0.1852,19.1024,0.142,,,,,,,9.2,204682851.0
