,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
23,2,1636148068921376768,Gaia DR3 2686636806837654528,2686636806837654528,1361114658,2016.0,323.78264553337186,15.0356,-1.060630226501034,12.30996,,,,,,,,,0.15660693,,,,,,,,,,41,0,41,0,10.536076,217.6083,45.134914,21.402744,3,False,,,,,,,,,5,4,783028.06,7,2,1,0.45277873,169.63945,0,16,,0.22641535,0.32246083,0.19371259,0.70650244,-73.07466,-22.066515,54.748222,32.06446,True,41,37.09431976384332,2.0606887,18.000933,21.7641,6,78.83690659169547,17.009005,4.6350102,20.596718,6,224.4262211344156,16.171028,13.87829,18.87021,8.17546,0,6,0,6,0,1.7265072,-1.1673813,2.8938885,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,53.41266356795657,-36.25102196136336,325.7431849105095,12.591779246809509,False,False,0,False,False,False,False,False,False,False,False,6.4098625e-05,0.00019016924,0.99899054,,,,,,,,,,,,,,,,,,,,,,,0.0217006592780075,IN,5,1
14,8,1636148068921376768,Gaia DR3 2686638314371974400,2686638314371974400,630863951,2016.0,323.800145132715,0.73661,-1.050067983393033,0.49097878,1.8440166187831275,0.78164375,2.3591523,8.212826,8.188050146387157,1.0402311,-0.6374457738529788,0.51503444,0.1303759,0.5415281,-0.71437794,-0.0752409,0.059245232,-0.00032678872,-0.82592064,-0.64841354,-0.10631955,0.15128723,291,0,291,0,-0.6743205,282.9739,0.0,0.0,95,False,,1.3496135,0.10816273,-0.088672474,0.1440441,-0.12602176,0.08049536,-0.10311343,34,14,1.5918664,39,29,0,0.015552285,144.0485,0,0,0.9707309,0.08845054,0.6236088,0.036670167,0.12941337,-16.345596,-15.714463,-20.630335,3.6974533,False,315,203.9111867439492,1.0409545,195.88867,19.913765,32,90.4017218864644,9.406891,9.61016,20.448101,34,346.1136409904581,21.998253,15.733687,18.399849,2.1407132,0,1,0,0,0,2.048252,0.5343361,1.513916,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,53.435563103057625,-36.25977995781641,325.7636748770155,12.59599990176943,False,False,0,False,False,False,False,False,False,False,False,1.6160888e-08,0.00034264472,0.99965394,,,,,,,,,,,,,,,,,,,,,,,0.0014263267845253,IN,4,1
20,11,1636148068921376768,Gaia DR3 2686636566319139840,2686636566319139840,963125121,2016.0,323.8011571615321,20.085104,-1.0722300052847766,4.26725,,,,,,,,,-0.6512289,,,,,,,,,,61,0,60,1,0.50616324,59.773838,0.0,0.0,3,False,,,,,,,,,7,6,96.48426,10,7,0,0.12094037,96.400955,0,0,,0.6595649,0.6985806,0.40365857,0.0428277,-2.5142689,-13.61444,0.7684135,-22.899256,False,70,81.23166681652849,1.2924116,62.852783,20.913054,5,27.81842650792437,13.247156,2.0999546,21.72771,8,60.17416973265165,8.34929,7.2071004,20.29937,1.0832303,0,0,0,0,0,1.4283409,0.8146572,0.6136837,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,53.41333705025827,-36.27285820750984,325.75718552552644,12.5747380402927,False,False,0,False,False,False,False,False,False,False,False,0.00037557777,3.047583e-05,0.9989901,,,,,,,,,,,,,,,,,,,,,,,0.0233954713181908,IN,5,1
13,18,1636148068921376768,Gaia DR3 2686638348730987648,2686638348730987648,1771828110,2016.0,323.81758024312734,0.6585064,-1.03604888828189,0.42712274,-0.2963266142273731,0.6594911,-0.44932616,7.401247,-3.68159259588646,0.9024424,-6.420617582352769,0.4585011,-0.13667017,0.3868494,-0.6313776,0.228801,-0.10494922,0.2561188,-0.78373194,-0.48723376,0.13154413,-0.12463133,320,0,318,2,1.4407095,364.37158,1.1803501,1.3824869,95,False,,1.4205515,0.10629977,-0.030499373,0.21104926,-0.17313631,0.09904152,-0.13531467,37,15,1.3583411,42,30,0,0.033986248,165.12877,0,0,1.0571369,0.13500403,0.5975974,0.098280236,0.21715662,5.6751337,-9.617463,9.890831,11.128968,False,333,210.48125101739373,0.83557445,251.90005,19.879333,30,60.608766680142736,6.0960827,9.942248,20.882204,30,231.78615741135468,9.749838,23.773335,18.835176,1.3891733,0,0,0,1,0,2.0470276,1.0028706,1.044157,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,53.46199767850258,-36.26657058558281,325.7852685431329,12.603504501705396,False,False,0,False,False,False,False,False,False,False,False,3.07141e-11,8.0674e-11,0.99998486,,,,,,,,,,,,,,,,,,,,,,,0.0210437256596786,IN,4,1
16,21,1636148068921376768,Gaia DR3 2686638043787744640,2686638043787744640,515421366,2016.0,323.82052123204943,4.184045,-1.0571637469482946,2.99087,,,,,,,,,-0.2176142,,,,,,,,,,118,0,115,3,14.898882,510.14716,18.18865,26.489023,3,False,,,,,,,,,15,12,12.610165,18,14,1,0.16427527,77.4056,1,0,,0.21083385,0.46098632,0.15696374,0.44055045,-15.29358,-2.2403145,-5.2868276,20.502481,False,134,78.72467255376212,1.4216104,55.37711,20.94709,12,388.6089526020592,12.261423,31.693626,18.86476,11,968.486512522158,13.172906,73.521095,17.282661,17.238503,0,12,0,11,0,1.582098,-2.0823307,3.6644287,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,53.44217811132245,-36.2806833374668,325.78099615886515,12.582597608448374,False,True,0,False,False,False,False,False,False,False,False,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0213447055002071,IN,5,1
