,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
471,1636148068921376768,Gaia DR3 5332606350796966912,5332606350796966912,1810470112,2016.0,176.45942455219972,0.13603944,-64.83122002246284,0.14349987,-0.10986221120885059,0.17130153,-0.6413382,7.491689,-7.490633094170615,0.17748822,-0.12579200746695446,0.19034415,0.044268563,-0.006602431,-0.085230246,0.1691907,0.20348811,0.15708894,0.07868929,-0.05108538,0.16749373,0.057347454,338,0,336,2,8.743488,636.5608,1.1805688,11.786952,31,False,1.3855805,,,,,,,,40,26,0.26793617,47,16,0,0.025908751,176.90514,8,0,1.3572859,0.24045491,0.10901927,0.21486989,0.30935216,-101.41302,-63.926224,30.473345,7.8897696,False,371,952.2360355014202,1.8695539,509.33862,18.240505,41,333.7106119249994,8.001156,41.7078,19.030117,40,913.5457012800464,12.804262,71.347,17.34607,1.3098184,0,2,0,0,0,1.6840477,0.7896118,0.8944359,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02687518955497,-2.84259473781677,218.35694173571548,-57.227069920761586,False,False,0,False,False,False,False,False,True,True,False,2.734441e-13,2.0262676e-12,0.9999985,4816.924,4777.7935,4904.273,4.8744,4.841,4.9028,-2.0665,-2.4379,-1.913,880.064,836.7041,941.0936,1.4313,1.3805,1.5192,1.0865,1.0462,1.1576,0.597,0.5745,0.6365,MARCS,0.01658999374221008,IN,1
472,1636148068921376768,Gaia DR3 5332606312107516672,5332606312107516672,1402475295,2016.0,176.45951775852484,0.10001759,-64.85234935741815,0.10431659,0.16966782255289242,0.12584282,1.3482519,7.5614996,-7.558316384133239,0.14088331,0.21937653792131853,0.13855986,0.02454533,-0.033387944,0.0096975835,0.19690451,0.16072889,0.2035959,-0.034158364,-0.040641043,0.17132692,0.08742747,345,0,342,3,0.58662075,371.2314,0.20008485,0.32514918,31,False,1.2596697,,,,,,,,41,28,0.20279664,49,17,0,0.011462584,123.14831,0,0,1.0216843,0.18092096,0.11569202,0.16980776,0.22033942,-108.13218,-56.108814,31.044527,6.033094,False,384,936.204973527311,1.2007414,779.6891,18.25894,43,163.45632627033388,4.1311045,39.567223,19.805038,42,1139.2782598047631,7.2906404,156.26587,17.106321,1.3915057,0,1,0,0,0,2.698717,1.5460987,1.1526184,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.032236164314,-2.8630344420101648,218.38563134883728,-57.241400414862326,False,False,0,False,False,False,False,False,True,False,False,1.02235196e-13,5.0973017e-13,0.99999756,4314.2524,4258.407,4385.622,4.3469,4.2829,4.3892,-0.9272,-1.0051,-0.8338,754.1891,720.3071,803.0966,3.6239,3.5458,3.7182,2.4906,2.4301,2.5645,1.3697,1.3348,1.411,PHOENIX,0.01695052103786359,IN,1
554,1636148068921376768,Gaia DR3 5332606724424390784,5332606724424390784,467081578,2016.0,176.47419235812467,0.11490374,-64.82638482396584,0.117837414,-0.025479026380087415,0.13990247,-0.1821199,5.3337913,-5.016273498826874,0.14824742,1.8128238956859546,0.15043017,0.057967376,-0.014162459,-0.11261332,0.21335812,0.20152706,0.20370424,0.029606685,-0.07035013,0.09710054,0.12864925,368,0,366,2,4.695637,523.6369,0.7757852,4.8507733,31,False,1.3767968,,,,,,,,43,27,0.22060922,50,18,0,0.028333303,79.54627,0,0,1.178773,0.24658228,0.13474734,0.20401528,0.25995287,-106.96664,-51.606396,34.483658,8.15442,False,410,927.0721770903223,1.470488,630.4521,18.269583,45,321.1401062856404,5.871462,54.695084,19.071806,44,900.6537110908668,4.5752664,196.85274,17.361502,1.3179058,0,1,0,0,0,1.7103043,0.8022232,0.90808105,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0317444603515,-2.836335357128553,218.35827937143205,-57.21917643854425,False,False,0,False,False,False,False,False,True,False,False,1.123769e-13,6.394487e-11,0.99999756,4906.869,4808.7437,4987.0947,4.8183,4.7784,4.857,-1.7165,-1.9844,-1.5277,937.4037,877.4685,1011.948,1.7098,1.6148,1.79,1.2957,1.2187,1.3601,0.7121,0.669,0.7479,MARCS,0.02451608868104378,IN,1
443,1636148068921376768,Gaia DR3 5332606522595645824,5332606522595645824,1018614457,2016.0,176.45406395480117,0.1296203,-64.84254903496318,0.17078778,0.009956224422864701,0.1887086,0.05275978,8.799045,-8.46930029138193,0.16678946,2.386241109469124,0.20092373,0.12001929,0.07384903,-0.130337,0.1384579,0.44974232,0.025295185,-0.32567176,-0.18043044,-0.019491384,0.13163674,263,0,261,2,1.9959636,331.9347,0.58162695,2.2316833,95,False,,1.3079311,0.03843994,-0.13354719,-0.18528758,-0.0024513733,0.03257829,0.08324986,31,20,0.29001895,38,25,1,0.026066383,145.69019,0,5,1.0883273,0.3115135,0.23682538,0.16730823,0.20496075,-120.2213,-68.97793,42.436184,7.925019,False,261,920.8392049789659,3.4969494,263.32642,18.276907,22,634.7784465359373,79.47221,7.9874263,18.331987,22,1179.407489736726,56.280468,20.955893,17.068735,1.9701442,2,0,0,0,0,1.2632523,0.055080414,1.2081718,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0275207642736,-2.8541327633509037,218.3694333734783,-57.23644172006766,False,False,0,False,False,False,False,False,False,False,False,4.7369697e-10,3.1322787e-07,0.99999917,,,,,,,,,,,,,,,,,,,,,,,0.010773137152289392,IN,1
9,1636148068921376768,Gaia DR3 5332609438845913984,5332609438845913984,1449003895,2016.0,176.3725236619401,0.10849573,-64.83887137489583,0.105594404,0.16024255257447928,0.12856266,1.246416,8.718562,-8.424852814350853,0.14484309,2.243921904046624,0.15194127,0.0516778,-0.033751316,-0.055531763,0.24333867,0.07745189,0.22427303,0.023247859,-0.10040257,0.12404306,0.12566213,369,0,365,4,0.72895086,434.07104,0.4760721,1.879325,95,False,,1.2420903,0.030493448,-0.12064506,-0.07614063,-0.07496167,0.0029092715,-0.08499636,43,26,0.22007805,51,18,0,0.01610048,147.3436,0,0,1.0263904,0.20645596,0.1190499,0.19842494,0.26402798,-93.50191,-44.04887,28.900082,6.130764,False,407,907.5946441431713,1.2160571,746.34216,18.292637,46,162.5333275694789,5.05067,32.180546,19.811186,46,1136.7622670392695,6.3843575,178.05429,17.10872,1.4315814,0,2,0,2,0,2.702465,1.518549,1.1839161,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.99300563745237,-2.8593196101952354,218.32091468834824,-57.259381552458464,False,False,0,False,False,False,False,False,True,False,False,1.02337525e-13,5.096503e-13,0.9999993,4439.1934,4376.9585,4496.6665,4.3424,4.2884,4.3814,-1.2275,-1.3418,-1.0334,737.0197,708.2492,765.5081,3.8587,3.7716,3.9303,2.6647,2.5989,2.7212,1.4764,1.44,1.5087,MARCS,0.024087844825943963,IN,1
530,1636148068921376768,Gaia DR3 5332606316412176896,5332606316412176896,1663539010,2016.0,176.47127762736204,0.108936936,-64.85153924907746,0.10810554,0.19020390780721713,0.131812,1.4429939,6.9112167,-6.8032401682961146,0.15762289,1.2168975064301344,0.14507422,0.022893721,-0.04530503,0.06542459,0.20374754,0.17775425,0.22145551,0.07358998,-0.009987329,0.20081335,0.09250256,341,0,340,1,1.6249466,416.80817,0.46234617,1.751986,95,False,,1.295064,0.032324355,-0.08428986,-0.054364122,0.04960165,0.014574025,-0.0440313,40,26,0.22439027,49,16,0,0.012719085,156.37009,0,34,1.0625068,0.17215084,0.06734325,0.14284001,0.26011002,-113.07913,-49.118954,37.784492,8.281876,False,385,890.727987318967,1.3724728,648.995,18.313004,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.03687502333116,-2.8609934826083863,218.39080819738996,-57.23718339210625,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.020634479829705617,IN,1
630,1636148068921376768,Gaia DR3 5332606346467261056,5332606346467261056,1099684666,2016.0,176.48702093397142,0.10561731,-64.83947826212797,0.10018814,0.025034792016376227,0.123265386,0.20309669,6.300595,-6.198115218818683,0.13871884,1.131752171509587,0.13303389,0.021694724,-0.035300437,-0.06924342,0.22382404,0.17305344,0.21450962,0.0989278,-0.09119452,0.15062709,0.10379852,368,0,367,1,0.037798535,401.7764,0.33425912,0.9362427,95,False,,1.2836592,0.029352568,-0.119590685,0.010609847,-0.038254913,-0.014578984,-0.08959665,43,27,0.19984421,50,17,1,0.010256488,132.91559,0,0,1.0004834,0.22252195,0.075247765,0.18977654,0.32235792,-92.327866,-37.843124,29.501526,6.4963174,False,403,873.1732778337358,1.3163177,663.3454,18.334616,44,166.62501402885442,6.345178,26.2601,19.784191,42,1038.1724845713734,4.9581795,209.38582,17.207222,1.379792,0,1,0,0,0,2.5769691,1.4495754,1.1273937,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0403254998431,-2.847637881042397,218.38286595366282,-57.224077340066636,False,False,0,False,False,False,False,False,True,False,False,1.02137645e-13,5.09677e-13,0.9999985,4362.778,4327.491,4394.122,4.2899,4.2345,4.333,-1.373,-1.4964,-1.2921,845.3026,806.5029,893.5085,3.2638,3.2172,3.3088,2.2744,2.2381,2.3091,1.256,1.2348,1.2759,MARCS,0.024819894860953394,IN,1
12,1636148068921376768,Gaia DR3 5332609404486169728,5332609404486169728,405061718,2016.0,176.37305223933322,0.1202352,-64.84285430592887,0.11021706,-0.2128245714015891,0.13558143,-1.5697178,5.1287923,-5.05470268471545,0.16462652,0.8686142181540651,0.15468106,0.0482113,0.013127562,-0.035115007,0.2613164,0.11692235,0.25865248,0.07438211,-0.030204881,0.08300276,0.14495769,351,0,350,1,0.37162468,424.62677,0.46945432,1.6058341,95,False,,1.2050472,0.03241956,-0.10234435,-0.10400634,-0.08950797,-0.047160327,-0.0664353,41,24,0.23981166,49,17,0,0.014233223,146.77176,0,0,1.013228,0.19329685,0.1006051,0.18107668,0.3021961,-101.45837,-29.953573,29.880066,4.5428553,False,379,860.8141586251114,1.5048233,572.0367,18.350094,44,111.07350970691584,5.666568,19.60155,20.224516,46,1218.5115965695784,7.1004925,171.60945,17.033321,1.544567,0,2,0,2,0,3.1911945,1.8744221,1.3167725,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9942318107065,-2.8631162511297306,218.32660278062528,-57.261921451493755,False,False,0,False,False,False,False,False,False,False,False,1.0305603e-13,5.096243e-13,0.99999946,4925.316,4864.2354,5110.052,3.905,3.8583,4.0163,0.5552,0.5009,0.5884,1013.7779,922.3696,1065.5905,6.3148,6.2436,6.4521,4.2259,4.1725,4.3432,2.3289,2.2964,2.3969,MARCS,0.023752846036077302,IN,1
590,1636148068921376768,Gaia DR3 5332606763113839360,5332606763113839360,351465477,2016.0,176.48050918487138,0.10779396,-64.82200968234696,0.10288655,0.5867101590498381,0.12499931,4.6937075,4.671568,-3.3648742905774247,0.13865082,3.2405503614953317,0.13211614,0.018739503,-0.072633095,-0.1719182,0.20702624,0.20047212,0.22176568,0.029086906,-0.01881967,0.13058843,0.10748929,355,0,353,2,-2.444368,299.2742,0.0,0.0,31,False,1.3955171,,,,,,,,41,27,0.19939898,47,17,0,0.015770437,115.230446,1,0,0.9078647,0.23135844,0.13020378,0.20093586,0.2559714,-109.3747,-45.147194,34.682316,9.31954,False,387,847.0444840145325,1.0839496,781.4427,18.367601,40,303.06821912360357,4.044799,74.92789,19.134691,44,756.2643506798564,3.5026667,215.91103,17.551212,1.2506222,0,2,0,0,0,1.5834789,0.76708984,0.8163891,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0332476430646,-2.8314253003510745,218.35572909382148,-57.21423115194863,False,False,0,False,False,False,False,False,True,False,False,1.023131e-13,5.1247656e-13,0.99999833,4149.24,4080.9446,4227.957,4.9498,4.8382,4.9865,-1.506,-1.6128,-1.4051,764.4946,697.4575,836.9959,0.3499,0.2469,0.4705,0.2588,0.1818,0.3497,0.1394,0.0977,0.1888,PHOENIX,0.029385786218252222,IN,1
63,1636148068921376768,Gaia DR3 5332606449547555328,5332606449547555328,1244181381,2016.0,176.38373118235356,0.11290563,-64.85340757920166,0.1026276,0.40675989451539674,0.12818266,3.1732833,7.8193674,-7.793437364058516,0.15026303,-0.6362719711815752,0.13598274,0.02650892,-0.03923788,-0.088240884,0.20358455,0.1925442,0.21370232,0.024059476,0.018156601,0.13757777,0.08496806,354,0,352,2,0.19297856,366.66687,0.118845284,0.098981656,31,False,1.4020702,,,,,,,,42,27,0.21205202,51,18,0,0.018497335,149.80435,0,0,1.0063715,0.16517952,0.13946068,0.14056346,0.23663618,-103.81482,-28.349876,30.291536,7.515189,False,383,845.645229502096,1.2382492,682.9362,18.369396,43,312.24967050686735,4.791661,65.16523,19.102287,44,750.1000836389709,5.457596,137.44148,17.560097,1.2562594,0,0,0,1,0,1.5421906,0.7328911,0.80929947,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00129990641113,-2.872179304067755,218.34662822290719,-57.26575559043812,False,False,0,False,False,False,False,False,True,False,False,1.0207858e-13,5.100255e-13,0.9999956,4026.324,4008.134,4066.1313,4.5496,4.5014,4.6168,-2.2267,-2.3927,-2.0754,794.1588,759.2343,828.0181,0.0348,0.0098,0.0898,0.0257,0.0072,0.0666,0.0139,0.0039,0.036,PHOENIX,0.022558310582265862,IN,1
568,1636148068921376768,Gaia DR3 5332606763113839616,5332606763113839616,1195195811,2016.0,176.47741644837876,0.1073954,-64.82061008346186,0.10786364,0.06274493650096383,0.1295771,0.48422858,8.470791,-8.038780000824271,0.13897665,2.67063863454706,0.13780794,0.051703595,-0.021786606,-0.106412046,0.22577417,0.22606196,0.22136311,0.03301548,-0.043980494,0.13022028,0.12931915,363,0,362,1,-1.9005678,322.77402,0.0,0.0,31,False,1.2864482,,,,,,,,42,27,0.20476833,49,18,0,0.0122858295,132.44952,0,0,0.92881185,0.24957104,0.1397361,0.21248388,0.25950128,-106.42063,-50.142384,34.470394,8.514186,False,407,832.0603856776657,1.1469795,725.43616,18.38698,26,173.77295342268158,7.0768175,24.55524,19.738586,27,998.7131129891657,7.5328603,132.58086,17.249294,1.4091358,0,0,0,0,0,2.4892921,1.3516064,1.1376858,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.03162038350354,-2.8304012664828666,218.3521816561776,-57.21424413183221,False,False,0,False,False,False,False,False,False,False,False,1.0342942e-13,5.099278e-13,0.99999696,,,,,,,,,,,,,,,,,,,,,,,0.029394612418353887,IN,1
490,1636148068921376768,Gaia DR3 5332606312107514880,5332606312107514880,870033572,2016.0,176.46268671909513,0.109227985,-64.85511289647462,0.113163486,0.3937237078184888,0.13444196,2.9285777,10.551664,-10.323655427641295,0.15189412,2.1816869640619454,0.15102103,0.008726,-0.060859427,-0.0069458736,0.20890035,0.22242396,0.20399715,-0.053241964,-0.023647629,0.076499306,0.08563229,348,0,348,0,1.809496,408.81384,0.3281602,0.78402615,31,False,1.4015996,,,,,,,,41,27,0.2192306,49,16,0,0.00641312,140.89758,0,0,1.0688826,0.17936003,0.115570925,0.16123499,0.23075494,-109.52032,-54.142044,31.518213,6.2139907,False,390,817.780319345845,1.1279124,725.0389,18.405775,43,296.7812921756281,6.204106,47.836273,19.157452,44,765.2001840024803,5.719161,133.79588,17.538458,1.2986146,0,2,0,1,0,1.6189938,0.75167656,0.8673172,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0342371698076,-2.8653703406810487,218.39106963052606,-57.24229003316316,False,False,0,False,False,False,False,False,True,False,False,1.0220128e-13,5.1188047e-13,0.9999964,4348.2046,4269.8545,4429.8354,4.9292,4.9086,4.9547,-1.6256,-1.6921,-1.5553,839.7947,775.3235,881.5456,0.6672,0.5541,0.7741,0.4982,0.4118,0.5807,0.2695,0.2225,0.3147,PHOENIX,0.019792267413114868,IN,1
444,1636148068921376768,Gaia DR3 5332606934887657344,5332606934887657344,1661606190,2016.0,176.45423374703734,0.15784101,-64.82669798725621,0.12652747,0.10237890899741146,0.16546649,0.618729,8.047215,-7.865555475190125,0.19477583,1.7002102807630688,0.16875453,0.12771326,0.03909851,-0.3973391,0.17744307,0.28837523,0.19457853,0.12101608,0.034486555,0.2535918,0.21208912,294,0,294,0,1.4492494,340.68314,0.33728382,0.6964142,95,False,,1.3960721,0.03988387,-0.1424923,-0.056646485,0.081364065,0.021316724,-0.016747992,35,24,0.2883014,43,17,2,0.01716122,138.60432,0,23,1.0598089,0.1542537,0.25672153,0.21338612,0.28777128,-91.64991,-35.932407,38.479168,15.040565,False,306,811.3815455242783,3.414584,237.62238,18.414305,0,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02359655897186,-2.8387737427038413,218.3480425228497,-57.22561517497717,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.018338747203099467,IN,1
357,1636148068921376768,Gaia DR3 5332606522595634816,5332606522595634816,764233040,2016.0,176.43834827618622,0.21360093,-64.84792735640823,0.24327749,0.41855146825173944,0.2818754,1.4848812,9.387405,-9.329711282384041,0.28247002,1.0391669382294488,0.34734252,0.119985595,0.09962411,0.023591569,0.25462994,0.21829225,0.2140746,0.0014312944,0.017423248,0.2362437,0.15528062,328,0,302,26,20.19738,1168.3547,2.1595116,38.556526,95,False,,1.3915175,0.05802031,-0.10628808,0.0027935004,-0.11901575,-0.017738223,-0.11909243,36,24,0.49608096,47,16,0,0.08252024,171.0228,28,0,1.934693,0.21138407,0.17421542,0.23392116,0.23635843,-81.26975,-63.92894,25.491808,8.5428505,False,330,803.4422673458979,1.6444018,488.59244,18.42498,41,441.8724132308125,8.360526,52.852226,18.7253,41,1307.3540088817072,8.549842,152.90973,16.956913,2.177165,0,41,0,41,0,1.7683868,0.30031967,1.4680672,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0224036608234,-2.861019815665845,218.36833757004092,-57.24499739466273,False,False,0,False,False,False,False,False,False,False,False,3.4896326e-09,3.2752912e-05,0.99996,,,,,,,,,,,,,,,,,,,,,,,0.0075761649640623124,IN,1
514,1636148068921376768,Gaia DR3 5332606350796954240,5332606350796954240,466290918,2016.0,176.46839332380037,0.119715065,-64.84526742119303,0.1338683,0.1589175951217473,0.15259227,1.0414524,6.4662237,-6.40468634102401,0.1611925,0.8899663947381606,0.1915261,-0.033116173,0.06441138,0.059115943,0.15974356,0.05264678,0.14455837,0.16028824,-0.074623205,0.18544337,-0.031446267,259,0,257,2,0.3166845,271.67044,0.0,0.0,95,False,,1.3904253,0.03854026,-0.19103393,0.030711021,-0.10704299,-0.00910952,-0.02126131,31,22,0.26772487,45,16,0,0.022062572,152.86981,0,26,1.0128336,0.27312666,0.18551856,0.22079563,0.4221913,-104.52917,-89.36768,37.34652,10.648479,False,287,797.7469931831148,1.4307196,557.5844,18.432703,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0341081112877,-2.8552313807024348,218.38076701730483,-57.2338205801897,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.017227213631927585,IN,1
499,1636148068921376768,Gaia DR3 5332606346467261184,5332606346467261184,1527076545,2016.0,176.46560370504872,0.11211169,-64.83938613324005,0.11496777,0.5299298700834696,0.13627394,3.8887105,12.797583,-12.790048764778833,0.15184388,0.4390541884148482,0.15053885,0.00025854574,-0.017468326,-0.052072205,0.19142467,0.136086,0.18646704,0.00824389,-0.093226545,0.13119419,0.016546559,329,0,327,2,-1.1659738,305.5264,0.0,0.0,31,False,1.3559661,,,,,,,,39,27,0.2121736,47,17,0,0.013237758,158.95116,1,0,0.9533888,0.25208196,0.0933381,0.2205625,0.30719554,-115.74298,-65.25191,33.721558,6.893927,False,372,768.431414963616,1.2794902,600.57623,18.473354,42,234.34719717151503,5.535362,42.336384,19.413893,41,737.3909882538951,6.3453927,116.208885,17.578651,1.2645737,0,0,0,3,0,1.8352413,0.9405384,0.8947029,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0314780404677,-2.8498373322883848,218.37130683508548,-57.23069333716648,False,False,0,False,False,False,False,False,True,False,False,1.187521e-13,7.114303e-11,0.99999774,4011.2927,3968.3867,4130.66,4.8779,4.8102,4.9177,-1.0584,-1.1718,-0.8786,756.4893,694.0657,866.2416,0.6099,0.5215,0.8324,0.4385,0.3741,0.6019,0.2376,0.2033,0.3249,MARCS,0.01577546310257498,IN,1
56,1636148068921376768,Gaia DR3 5332606488212921344,5332606488212921344,886080866,2016.0,176.3826708593845,0.16359937,-64.84251318349531,0.19907583,0.9379729841043106,0.20369849,4.6047125,10.92784,-10.548291459791844,0.2235982,2.8550364705009006,0.2801446,0.2660996,0.09776301,0.16027233,0.32996643,0.122842126,0.29425633,0.031084742,-0.063946165,0.07594519,0.3402488,278,0,276,2,6.420905,472.5221,1.087748,6.11978,95,False,,1.388199,0.046345115,-0.12685919,-0.0560233,-0.08719506,-0.020916602,-0.036410835,33,22,0.41959307,44,15,2,0.036563057,129.2174,0,28,1.2873273,0.24113177,0.32737613,0.25817078,0.19890763,-94.64048,-63.236626,32.151676,-0.44103605,False,311,762.67571492937,2.0900338,364.9107,18.481518,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9981065028485,-2.861752481049417,218.3312742649372,-57.25868838284093,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.019651576734007425,IN,1
77,1636148068921376768,Gaia DR3 5332600578335646464,5332600578335646464,668804821,2016.0,176.38783299407132,0.11309116,-64.85966748741896,0.111240864,0.2310921769612134,0.13535158,1.7073474,11.966855,-8.189053831141225,0.15759617,-8.726111721750978,0.14676362,-0.008043662,-0.04974704,-0.06593258,0.22760661,0.18392797,0.24481636,0.017524542,-0.0133722015,0.13668235,0.07246136,361,9,359,2,-1.0023452,341.4048,0.0,0.0,31,False,1.4005779,,,,,,,,43,27,0.22283788,52,18,0,0.020643406,124.49524,0,0,0.9616375,,,,,,,,,False,387,752.5630236654035,1.0891333,690.97424,18.49601,49,260.5816352849213,5.0885572,51.209335,19.298683,48,679.0370154202704,4.53005,149.89615,17.668161,1.248558,0,0,0,1,0,1.6305218,0.80267334,0.82784843,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.004572123987,-2.8777956501436663,218.3573161241069,-57.26872626924801,False,False,0,False,False,False,False,False,True,False,False,2.007232e-11,5.166531e-13,0.9999951,3953.0835,3930.8801,4053.205,4.8497,4.7405,4.9143,-0.8761,-1.1269,-0.4641,909.0627,813.0886,1190.115,0.0307,0.0068,0.1135,0.0223,0.0049,0.0831,0.012,0.0026,0.0446,PHOENIX,0.02515983461709103,IN,1
219,1636148068921376768,Gaia DR3 5332606483908397440,5332606483908397440,1022645716,2016.0,176.4155908153334,0.13214101,-64.84743044605788,0.12849383,0.11750038620942668,0.15954578,0.7364682,5.791656,-5.676901462944795,0.1689396,1.1472000179411237,0.16203034,0.110301934,0.093022935,0.022483442,0.24190359,0.29255298,0.21145017,0.088154376,-0.010432341,0.17233595,0.09659064,339,0,337,2,0.445177,398.1586,0.529979,1.614438,95,False,,1.2210991,0.035765972,-0.09594648,-0.078350194,-0.031618394,-0.014884683,-0.07681747,40,25,0.24421015,48,17,0,0.03340678,136.05588,0,0,1.0163394,0.16185835,0.12711838,0.19627626,0.24838047,-101.335365,-37.15818,30.555273,8.21423,False,379,742.1313750642373,1.239852,598.5645,18.511166,45,122.11086700619646,5.055571,24.153723,20.121656,47,988.9215183428362,5.8169622,170.00652,17.25999,1.4970832,0,25,0,25,0,2.8616657,1.6104908,1.2511749,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01290639596414,-2.8629771940976663,218.3555178369825,-57.25175786691455,False,False,0,False,False,False,False,False,False,False,False,1.0230147e-13,5.0964376e-13,0.9999991,,,,,,,,,,,,,,,,,,,,,,,0.008163667245356295,IN,1
