,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
10,44.94,119271802,27,0,153857.77-283459.2,234.740779,-28.58314,88,36,57406.3372,0,0.982,19.1103,0.2087,19.3206,0.1931,19.1621,0.1435,19.0757,0.0261,19.2794,0.0986,19.1563,0.0622,18.1838,0.0135,18.2443,0.017,18.1934,0.0135,17.9042,0.0103,17.975,0.0147,17.9145,0.0122,17.741,0.0111,17.784,0.0205,17.7521,0.0138,17.6913,0.0115,17.7864,0.0322,17.6973,0.0197,11.07,119271411.0
11,45.85,119271785,45,0,153900.64-283620.8,234.75267,-28.60581,36,36,57576.4576,4,0.985,18.2249,0.0265,18.2296,0.0723,18.2534,0.0368,17.9248,0.025,18.0007,0.0526,17.9325,0.0324,16.5507,0.009,16.5715,0.027,16.5437,0.0087,16.1567,0.0078,16.1871,0.0078,16.1589,0.0088,15.9326,0.0063,15.9753,0.0089,15.9308,0.0076,15.8517,0.0082,15.9217,0.0135,15.8542,0.009,14.49,119271784.0
12,45.99,119271410,7,0,153856.44-283518.8,234.735152,-28.588585,36,36,57110.466,0,0.724,,,,,,,,,,,,,20.1917,0.0419,20.0793,0.0808,20.1528,0.0513,19.9186,0.0521,19.8678,0.0664,19.896,0.0485,19.5364,0.0807,19.5865,0.1537,19.5943,0.0907,,,,,,,13.44,119271409.0
13,46.17,119271797,1,0,153902.22-283608.1,234.75926,-28.602308,36,36,57479.7491,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6415,0.0519,20.189,0.4824,19.782,0.2261,15.0,
14,46.72,119271807,1,0,153901.43-283456.4,234.755968,-28.582388,36,36,57479.7421,0,0.511,,,,,,,,,,,,,21.1998,0.0302,21.4564,0.2842,21.292,0.2001,,,,,,,,,,,,,,,,,,,7.56,119271817.0
15,50.89,119271393,29,0,153857.18-283616.1,234.738257,-28.604487,44,50,57499.7388,0,0.98,,,,,,,19.1222,0.0606,19.1158,0.0969,19.1287,0.0604,18.222,0.0164,18.2839,0.0174,18.2281,0.0171,17.9025,0.0127,17.9436,0.0235,17.9045,0.012,17.6728,0.0129,17.712,0.0239,17.6844,0.0131,17.6201,0.0113,17.6893,0.026,17.6307,0.0188,15.0,
16,51.98,119271808,42,0,153900.83-283447.3,234.753477,-28.579834,36,36,57558.7942,4,0.984,18.8292,0.0376,19.1153,0.1597,18.948,0.1455,18.6522,0.0332,18.6047,0.0758,18.6418,0.0362,16.7585,0.0101,16.7814,0.0106,16.7605,0.009,16.2331,0.0075,16.2548,0.0116,16.2291,0.0081,15.8894,0.0062,15.9099,0.0086,15.8943,0.0075,15.7429,0.007,15.7816,0.0087,15.7455,0.0085,12.11,119271807.0
17,52.01,119271411,2,0,153856.95-283458.9,234.737279,-28.583066,74,36,57479.7428,0,0.472,,,,,,,,,,,,,20.89,0.0851,20.8026,0.1833,20.8434,0.1339,20.5375,0.0484,20.7664,0.1917,20.6507,0.1519,,,,,,,,,,,,,11.07,119271802.0
18,53.86,119271806,15,0,153859.90-283443.1,234.749568,-28.57867,71,36,57374.8865,0,0.957,,,,,,,,,,,,,19.51,0.0214,19.5097,0.0498,19.5356,0.031,18.9463,0.0148,18.9565,0.0327,18.9524,0.0225,18.5569,0.0157,18.4343,0.1103,18.5539,0.0241,18.3318,0.0393,18.4122,0.0667,18.3543,0.0515,13.05,119271808.0
19,54.18,119271817,8,0,153901.80-283450.7,234.757496,-28.580774,36,36,57156.6264,0,0.884,,,,,,,,,,,,,20.2682,0.0396,20.2111,0.1359,20.2471,0.0639,19.7048,0.0189,19.824,0.0605,19.7315,0.0421,19.3614,0.0297,19.7171,0.1273,19.4331,0.0787,19.3389,0.0223,19.6212,0.2364,19.4322,0.165,7.56,119271807.0
20,54.92,119271783,45,0,153859.69-283631.8,234.748717,-28.608859,36,36,57622.6183,5,0.999,14.8825,0.0145,14.894,0.0145,14.8854,0.0149,14.5383,0.0107,14.5505,0.0109,14.5394,0.0113,13.4615,0.0081,13.4642,0.008,13.4628,0.0089,13.172,0.0105,13.1771,0.01,13.1715,0.0119,13.001,0.0054,13.0112,0.0053,12.9989,0.0065,12.9468,0.0064,12.9664,0.0063,12.947,0.0073,14.95,119271782.0
21,57.81,119271784,8,0,153901.55-283629.0,234.756463,-28.608073,36,36,57036.0592,0,0.914,,,,,,,,,,,,,19.7196,0.0399,19.9655,0.1192,19.7578,0.0522,19.4023,0.02,19.4667,0.0495,19.3637,0.0309,19.1994,0.0221,19.5971,0.1389,19.298,0.0733,19.1011,0.0374,19.2685,0.1685,19.1588,0.1299,9.32,119271793.0
22,59.02,119271409,20,0,153855.42-283517.2,234.730931,-28.588131,45,52,57405.0302,0,0.981,,,,,,,,,,,,,19.2616,0.0142,19.3922,0.0432,19.2837,0.0335,18.5174,0.0107,18.5831,0.0229,18.5243,0.0168,17.9369,0.0093,18.0207,0.0259,17.9377,0.017,17.6627,0.0121,17.8153,0.0267,17.6999,0.0197,9.47,119271407.0
23,60.6,119271818,1,0,153902.71-283451.6,234.76127,-28.581023,36,36,57479.7491,0,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7053,0.0391,20.0821,0.332,19.8646,0.2433,11.96,119271817.0
24,60.83,119271399,22,19,153855.03-283541.0,234.729331,-28.594726,60,36,57363.0839,0,0.98,,,,,,,19.7399,,19.7306,,19.7236,,18.5213,0.0148,18.5619,0.0378,18.5359,0.0174,18.1034,0.0117,18.0906,0.0418,18.1068,0.0133,17.8187,0.0124,17.8252,0.0231,17.8233,0.0158,17.6892,0.0146,17.7185,0.0408,17.7156,0.0214,9.16,119271394.0
25,61.21,119271793,35,3,153902.25-283627.6,234.759379,-28.60769,36,37,57556.2259,0,0.983,,,,,,,19.4013,0.0723,19.8562,0.1261,19.5167,0.1589,17.8116,0.0101,17.8168,0.0143,17.8147,0.0118,17.3077,0.0078,17.3402,0.0145,17.3105,0.0098,16.9676,0.0082,16.9979,0.0185,16.9731,0.0096,16.8286,0.0089,16.8985,0.0254,16.8284,0.0117,7.97,119271794.0
26,62.34,119271394,46,2,153855.02-283550.1,234.729257,-28.597271,36,36,57549.2253,3,0.987,17.5697,0.021,17.5427,0.0417,17.5758,0.0251,17.2937,0.0152,17.3115,0.0257,17.2982,0.0186,16.1363,0.0136,16.1629,0.0179,16.1433,0.011,15.7909,0.0068,15.8179,0.0074,15.7894,0.0077,15.5705,0.0061,15.5979,0.0093,15.5698,0.0077,15.4911,0.0074,15.5347,0.0117,15.4936,0.0087,9.16,119271399.0
27,62.98,119271794,23,3,153902.80-283624.3,234.761667,-28.606761,36,36,57499.3233,0,0.981,,,,,,,,,,,,,18.7257,0.0104,18.7386,0.0259,18.7264,0.0177,18.0474,0.0105,18.0636,0.0178,18.0527,0.0129,17.6497,0.0141,17.7052,0.024,17.6629,0.0131,17.4577,0.0119,17.4863,0.0252,17.4626,0.0168,7.97,119271793.0
28,63.27,119271819,15,0,153904.27-283519.6,234.767786,-28.588797,36,36,57411.3915,0,0.931,,,,,,,,,,,,,20.2429,0.3367,20.5891,0.1156,20.5765,0.1055,19.5758,0.04,19.6372,0.0747,19.6037,0.0378,18.7139,0.0135,18.6771,0.0472,18.712,0.0299,18.3815,0.0198,18.505,0.0549,18.4247,0.0358,15.0,
29,65.92,119271397,10,3,153854.75-283523.0,234.728151,-28.589729,81,47,57227.5413,0,0.934,,,,,,,,,,,,,19.2901,0.0536,19.2255,0.1077,19.2721,0.0389,18.9995,0.0778,18.6392,0.1937,18.8431,0.0787,18.7182,0.0408,18.7613,0.1123,18.7264,0.043,18.6493,0.0441,18.6409,0.0985,18.6017,0.0743,3.39,119271398.0
30,67.06,119271815,2,0,153904.74-283537.6,234.769747,-28.593836,53,36,57479.7428,0,0.684,,,,,,,,,,,,,20.9413,0.0878,20.9254,0.1768,20.9962,0.1537,20.3378,0.0947,20.0641,0.187,20.2593,0.1068,,,,,,,,,,,,,13.97,119271816.0
31,67.16,119271782,1,0,153900.42-283643.2,234.751754,-28.612043,36,36,57479.7491,0,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.518,0.04,19.804,0.1565,19.5718,0.1872,10.09,119270986.0
32,67.55,119271407,4,0,153854.95-283510.2,234.728899,-28.586197,76,70,57316.2135,0,0.804,,,,,,,,,,,,,,,,,,,20.6251,0.1175,20.845,0.1546,20.7148,0.1605,19.53,0.0699,19.2785,0.1542,19.4555,0.0973,19.0724,0.188,19.0095,0.1372,19.1343,0.1268,9.47,119271409.0
33,68.89,119271863,2,0,153858.82-283428.8,234.745115,-28.574705,177,91,57479.7463,0,0.541,,,,,,,,,,,,,,,,,,,20.7576,0.0637,21.3222,0.2289,21.2164,0.2532,,,,,,,19.6592,0.2012,20.1787,0.1566,19.6658,0.2023,14.58,119271865.0
34,69.18,119271398,12,3,153854.53-283521.3,234.727211,-28.589275,36,36,57425.8764,0,0.957,,,,,,,,,,,,,20.2058,0.1593,20.1133,0.0818,20.191,0.0754,19.4323,0.0458,19.3946,0.0882,19.3814,0.0507,18.6053,0.0706,18.2249,0.1505,18.4177,0.0748,18.366,0.0183,18.1777,0.1299,18.3376,0.0357,3.39,119271397.0
35,70.67,119271810,4,0,153904.83-283555.4,234.770114,-28.598735,36,36,57320.1609,0,0.626,,,,,,,,,,,,,,,,,,,20.5551,0.0231,20.9939,0.1796,20.7021,0.1204,19.7749,0.0674,20.0947,0.1106,19.869,0.1639,19.7055,0.0337,19.9489,0.1827,19.8561,0.2422,5.76,119271813.0
36,70.68,2192662492,1,0,153855.76-283448.1,234.732363,-28.580044,36,36,57479.7491,0,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7966,0.1592,19.8718,0.2274,19.7516,0.2194,15.0,
37,72.57,119271418,33,2,153857.22-283431.8,234.738395,-28.575518,47,48,57536.4077,5,0.982,,,,,,,19.5699,0.0717,19.4528,0.2111,19.5508,0.1038,17.7525,0.0128,17.7693,0.0201,17.7514,0.0116,17.2416,0.0137,17.2699,0.017,17.25,0.0119,16.9065,0.0093,16.8391,0.0454,16.9499,0.0215,16.7634,0.0087,16.7925,0.0238,16.768,0.0124,6.51,119271417.0
38,73.23,119270572,23,0,153855.40-283624.4,234.730868,-28.606765,36,36,57483.3646,0,0.981,,,,,,,19.6326,0.0661,20.0633,0.2854,19.8624,0.1809,18.4539,0.0111,18.4593,0.0223,18.4597,0.0154,18.0727,0.0115,18.0767,0.0176,18.0731,0.013,17.8278,0.0164,17.8045,0.0232,17.8245,0.0157,17.7722,0.0243,17.8106,0.0684,17.7643,0.0245,15.0,
39,73.88,119271395,1,0,153854.04-283540.6,234.725191,-28.594634,36,36,57479.7435,0,0.279,,,,,,,,,,,,,,,,,,,20.6971,0.0181,20.708,0.2262,20.7284,0.1624,,,,,,,,,,,,,7.94,119271392.0
40,74.12,119271867,14,0,153901.69-283427.8,234.757042,-28.574418,37,73,57397.7523,0,0.979,,,,,,,,,,,,,19.9373,0.0365,19.9065,0.0915,19.9436,0.0432,19.258,0.025,19.1766,0.045,19.2557,0.0284,18.8267,0.0185,18.8263,0.0697,18.8618,0.0307,18.6506,0.0348,18.8125,0.0887,18.6893,0.055,12.51,119271873.0
41,75.45,119271820,6,0,153904.71-283501.8,234.769659,-28.583852,36,54,57266.9646,0,0.91,,,,,,,,,,,,,20.1825,0.0367,20.2631,0.1186,20.1835,0.094,19.7913,0.0314,19.8159,0.0842,19.8217,0.0523,19.5926,0.0704,19.9626,0.1461,19.7922,0.153,19.3994,0.0725,19.8648,0.226,19.7331,0.216,8.05,119271876.0
42,75.65,119270986,16,0,153900.95-283650.6,234.753957,-28.614072,36,42,57404.381,0,0.974,,,,,,,,,,,,,19.3608,0.0143,19.4812,0.071,19.3592,0.027,18.8178,0.0133,18.9095,0.0513,18.8399,0.0349,18.4976,0.0242,18.6919,0.0444,18.5048,0.0232,18.3613,0.0141,18.6762,0.0629,18.4039,0.035,10.09,119271782.0
43,75.99,119271417,15,3,153856.72-283431.4,234.736339,-28.575414,45,46,57217.7057,0,0.976,,,,,,,,,,,,,19.043,0.0247,18.9669,0.0341,19.0518,0.0217,18.5964,0.018,18.559,0.076,18.5911,0.0275,18.3353,0.0424,18.2943,0.0774,18.3747,0.0338,18.2447,0.0337,18.3168,0.0811,18.3041,0.0347,5.79,119271416.0
44,76.25,119271813,1,0,153905.26-283555.3,234.771937,-28.598734,36,36,57479.7491,0,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2068,0.3105,19.5223,0.1986,19.4561,0.1686,4.67,119271811.0
45,77.03,119271811,8,0,153905.22-283600.0,234.77178,-28.600024,43,36,57525.9643,0,0.914,,,,,,,,,,,,,20.8026,0.1624,20.9122,0.1939,21.0506,0.1618,19.8579,0.0751,19.6358,0.147,19.9274,0.0575,19.0598,0.0443,19.0828,0.0628,19.1177,0.048,18.8398,0.0271,19.0727,0.105,18.9456,0.0868,4.67,119271813.0
46,77.04,119271876,5,0,153904.51-283454.2,234.768818,-28.581741,36,45,57538.158,0,0.905,,,,,,,,,,,,,,,,,,,20.665,0.1816,20.9349,0.2832,20.6259,0.1479,19.3039,0.037,19.4432,0.111,19.3391,0.0758,18.8449,0.0588,18.9395,0.0911,18.8523,0.0803,8.05,119271820.0
47,77.19,119271416,1,0,153856.31-283433.4,234.734625,-28.575981,36,36,57479.7491,0,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4717,0.058,19.5453,0.1988,19.3965,0.1594,5.79,119271417.0
48,77.51,119271791,3,1,153902.20-283646.7,234.75922,-28.612982,94,117,57120.0425,0,0.842,,,,,,,,,,,,,,,,,,,,,,,,,19.0046,0.0995,18.8876,0.152,19.0734,0.0894,18.8118,0.1214,18.9079,0.1403,18.9059,0.0814,7.21,119271792.0
49,77.74,119271873,18,0,153902.63-283429.8,234.760951,-28.574966,50,52,57341.9422,0,0.978,,,,,,,,,,,,,18.8247,0.0163,18.8794,0.0637,18.8213,0.0188,18.4264,0.0109,18.4711,0.0299,18.4263,0.0157,18.153,0.0142,18.2411,0.0292,18.1705,0.0181,18.0571,0.0131,18.2148,0.0408,18.0953,0.0274,9.37,119271874.0
50,79.01,119271816,2,0,153905.61-283545.7,234.773371,-28.596059,36,36,57479.7428,0,0.687,,,,,,,,,,,,,20.8381,0.0938,21.1903,0.2503,20.9153,0.1423,20.4914,0.0882,20.5308,0.1627,20.49,0.1311,,,,,,,,,,,,,3.93,119271814.0
51,79.67,119271814,13,0,153905.62-283549.6,234.773412,-28.59715,50,44,57586.2019,0,0.973,,,,,,,,,,,,,20.9695,0.1181,21.2644,0.1864,21.1152,0.171,20.0638,0.0325,20.217,0.1516,20.0904,0.0663,18.4308,0.0207,18.4597,0.0395,18.419,0.0244,17.687,0.0197,17.8159,0.0402,17.7093,0.0224,3.93,119271816.0
52,80.45,119271798,16,0,153904.79-283620.3,234.76997,-28.605651,36,36,57637.8468,0,0.978,,,,,,,,,,,,,18.8328,0.0138,18.8468,0.0279,18.8309,0.0189,18.3142,0.0156,18.3654,0.0246,18.3236,0.0239,18.0182,0.0134,18.1076,0.0266,18.0219,0.0184,17.8644,0.0197,17.9591,0.0467,17.8723,0.0326,9.96,119271799.0
53,80.71,119271392,6,0,153853.55-283545.0,234.723133,-28.595898,36,40,57155.3112,0,0.696,,,,,,,,,,,,,,,,,,,20.2833,0.0415,20.5393,0.0951,20.3651,0.0734,19.7194,0.067,19.7596,0.1177,19.6717,0.0969,19.2417,0.2088,19.3908,0.1672,19.5333,0.1805,7.94,119271395.0
54,80.97,119270983,32,3,153900.37-283657.3,234.75154,-28.615939,36,42,57477.5315,0,0.983,,,,,,,19.3764,0.0571,19.3957,0.2176,19.2793,0.1542,17.5461,0.0228,17.4909,0.0323,17.5593,0.0111,17.0723,0.0129,17.0296,0.0114,17.0782,0.0094,16.7747,0.0149,16.677,0.0182,16.7922,0.0093,16.6998,0.0147,16.5996,0.049,16.6979,0.0113,3.8,119270982.0
55,81.25,119271866,15,0,153900.62-283416.6,234.752565,-28.571313,65,59,57374.8865,0,0.957,,,,,,,,,,,,,19.1792,0.0232,19.1659,0.0965,19.1586,0.0315,18.8737,0.0177,18.8593,0.0538,18.8645,0.0211,18.6852,0.0248,18.777,0.0449,18.6742,0.0302,18.5268,0.0351,18.6618,0.0772,18.6334,0.0458,15.0,
56,82.28,119271865,41,0,153859.13-283414.9,234.746434,-28.570823,36,36,57532.5964,5,0.983,18.7227,0.0462,18.7152,0.1285,18.7112,0.0885,18.4195,0.0231,18.4676,0.0538,18.4297,0.0311,17.358,0.0092,17.386,0.0195,17.3602,0.0103,17.0136,0.0119,17.0441,0.0175,17.0128,0.0094,16.7813,0.0102,16.8393,0.0179,16.7913,0.0116,16.7068,0.0108,16.7997,0.0146,16.7111,0.0111,12.25,119271862.0
57,82.48,119271862,5,1027,153858.21-283416.6,234.742595,-28.571293,36,308,57218.0939,0,0.417,,,,,,,,,,,,,20.1774,,21.351,,20.1222,,19.3913,0.2827,19.6213,0.133,19.5272,0.0569,18.9775,0.1453,18.8953,0.116,18.9567,0.0521,18.731,0.1541,18.4873,0.0926,18.7083,0.103,6.47,119271861.0
58,82.56,119270982,1,3,153900.12-283659.2,234.750502,-28.616473,36,36,57479.7491,0,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5061,0.1014,18.403,0.0834,18.4398,0.0708,3.8,119270983.0
59,84.44,119271812,12,0,153905.83-283559.2,234.774294,-28.599811,36,36,57512.2049,0,0.979,,,,,,,,,,,,,19.2423,0.0205,19.256,0.0408,19.2712,0.0254,18.8151,0.0159,18.867,0.0349,18.8217,0.0238,18.57,0.0156,18.6429,0.0523,18.579,0.0275,18.4718,0.0598,18.5867,0.0615,18.4873,0.0535,7.98,119271811.0
60,84.71,119271792,46,0,153902.48-283653.0,234.76034,-28.614728,36,36,57536.5707,2,0.984,17.4042,0.0177,17.4608,0.0568,17.4067,0.0208,17.0123,0.0126,17.0414,0.0329,17.0093,0.0149,15.6793,0.0076,15.6877,0.0127,15.6802,0.008,15.3039,0.0082,15.3148,0.0083,15.3035,0.0089,15.081,0.0056,15.0952,0.0089,15.0792,0.0071,14.9999,0.0069,15.0381,0.0105,14.9994,0.008,7.21,119271791.0
61,85.9,119271391,25,0,153853.48-283604.9,234.722836,-28.601369,36,50,57464.6639,0,0.981,,,,,,,,,,,,,18.6991,0.0128,18.7314,0.0516,18.6926,0.0173,17.9958,0.0109,18.0512,0.016,18.0101,0.0128,17.4866,0.0113,17.5262,0.0242,17.4871,0.0141,17.2607,0.0099,17.3604,0.0219,17.2555,0.0158,15.0,
62,85.98,119270984,40,3,153900.72-283701.7,234.753014,-28.61716,36,38,57452.68,0,0.982,18.2277,0.0322,18.2056,0.0981,18.2194,0.0397,17.8724,0.018,17.8085,0.0851,17.8667,0.022,17.0799,0.018,17.0544,0.0226,17.08,0.0198,16.8252,0.0129,16.8117,0.0172,16.8201,0.0149,16.6611,0.011,16.6006,0.0219,16.6543,0.0089,16.6158,0.0096,16.617,0.0334,16.6125,0.012,6.4,119270983.0
63,86.3,119271874,15,3,153903.21-283424.5,234.763392,-28.573492,63,52,57374.8865,0,0.973,,,,,,,,,,,,,19.5546,0.0353,19.3757,0.2797,19.4677,0.0873,18.9408,0.0224,18.8202,0.1076,18.9091,0.0609,18.5801,0.0307,18.3828,0.0928,18.5242,0.0379,18.4091,0.0378,18.4557,0.1012,18.4773,0.0401,3.61,119271875.0
64,87.1,119271415,1,0,153855.75-283426.4,234.732315,-28.574043,36,36,57479.7491,0,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.805,0.0652,20.0289,0.3298,19.7153,0.2115,10.1,119271416.0
65,87.84,119271861,38,2,153857.85-283412.3,234.74106,-28.570104,36,36,57546.6463,6,0.988,18.9926,0.0606,19.1807,0.1981,19.0795,0.1179,18.4963,0.0338,18.3689,0.1688,18.4774,0.0412,17.1537,0.0117,17.1601,0.0278,17.1631,0.01,16.7416,0.0101,16.7241,0.019,16.739,0.0105,16.4424,0.0075,16.42,0.0184,16.4473,0.0084,16.3258,0.0077,16.3849,0.0227,16.332,0.0098,6.47,119271862.0
66,88.64,119271396,9,0,153853.20-283511.6,234.721652,-28.586595,36,36,57145.3083,0,0.838,,,,,,,,,,,,,19.999,0.0344,19.9731,0.074,19.9965,0.0451,19.6558,0.0211,19.7587,0.0625,19.6504,0.0393,19.4337,0.0427,19.5643,0.094,19.4326,0.0661,19.3119,0.0517,19.414,0.1794,19.2204,0.1362,15.0,
67,89.03,2192662036,1,0,153858.15-283703.7,234.742293,-28.617721,36,36,56841.4021,2,0.935,,,,,,,,,,,,,18.6905,0.0503,18.9741,0.0336,18.7278,0.0254,,,,,,,,,,,,,,,,,,,3.63,119270981.0
68,89.67,119271844,19,0,153906.19-283512.2,234.775803,-28.586747,44,36,57789.2318,0,0.981,,,,,,,,,,,,,18.9865,0.0153,18.9995,0.0328,18.9947,0.021,18.272,0.013,18.3494,0.0352,18.2811,0.0194,17.779,0.0107,17.8314,0.034,17.7863,0.0158,17.5538,0.0126,17.5967,0.0271,17.5509,0.0195,8.94,119271903.0
69,89.8,119271799,1,0,153905.24-283628.3,234.771824,-28.607888,36,36,57479.7491,0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3075,0.041,19.2644,0.1746,19.2857,0.1449,5.79,119271800.0
70,89.9,119271875,6,3,153903.38-283421.6,234.76411,-28.572711,36,36,57261.701,0,0.877,,,,,,,,,,,,,19.8514,0.0233,19.8887,0.0858,19.8811,0.0578,19.4242,0.0368,19.5052,0.0663,19.4031,0.0399,19.134,0.0392,19.3065,0.1095,19.29,0.0696,19.2703,0.0401,19.3872,0.174,19.3928,0.1593,3.61,119271874.0
71,91.51,119270981,1,0,153858.31-283706.7,234.742951,-28.618547,36,36,57479.7491,0,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7168,0.1298,19.965,0.1977,19.6947,0.2079,3.63,2192662036.0
72,92.63,119270985,46,2,153901.70-283705.5,234.757079,-28.618215,36,36,57551.5042,9,0.987,16.6254,0.0151,16.6409,0.0216,16.6301,0.0166,16.2751,0.0117,16.3073,0.0193,16.2728,0.0125,15.23,0.0074,15.2347,0.0089,15.2302,0.0077,14.9036,0.0071,14.9132,0.0069,14.9034,0.0075,14.7026,0.0063,14.6996,0.0107,14.7042,0.0076,14.6288,0.0075,14.6435,0.009,14.6292,0.0084,13.4,119270984.0
