,MainID,ra_now,dec_now,Gmag
377,4146600609997796864,274.6885577327986,-13.789012629651706,13.769483
701,4146599166883964928,274.6508198746172,-13.794208969115756,13.812048
296,4146600575638067072,274.67605262966583,-13.791805189382154,13.88393
759,4146612704625753600,274.6500575681801,-13.753662496168307,13.8843155
622,4146612498467320064,274.6568255080243,-13.753685356491053,13.953449
290,4146612391096772224,274.6578626562896,-13.774853837745004,14.097256
527,4146610913628010368,274.64978613426496,-13.778329156104116,14.408794
404,4146599162597512192,274.6657966448173,-13.793122335055662,14.459448
211,4146600609998381824,274.68881564519484,-13.777856461464514,14.719584
524,4146600571346802688,274.67623444719055,-13.799608507678883,14.913455
139,4146612429747828608,274.6677858686537,-13.766392585530076,14.972974
352,4146600713077019904,274.6939089622216,-13.776310015148958,14.978644
168,4146600644357549440,274.6751529913887,-13.78721243479058,15.104253
384,4146600571346792832,274.67070161674815,-13.793881110594723,15.130929
268,4146600644357558016,274.66405480767355,-13.78661756356684,15.173341
18,4146612425456535424,274.6742066677705,-13.770898370548785,15.193133
207,4146612391096778880,274.66202947838894,-13.770152056417755,15.394111
456,4146612498467315584,274.6583216708029,-13.760054447406507,15.443844
479,4146612528535768960,274.6844426670396,-13.754026497860973,15.477072
599,4146612494175980288,274.6524487721198,-13.759012225273997,15.502854
394,4146600609997795584,274.6881005165305,-13.78990478970965,15.543597
435,4146600781798761088,274.693150412938,-13.763316416808173,15.645617
554,4146600575633155712,274.68578860582846,-13.798272662797324,15.71563
668,4146600811858666624,274.69496819945886,-13.753502280496459,15.740968
275,4146612395388084736,274.66027226933045,-13.782191908536078,15.775054
492,4146612459816239232,274.65096907044733,-13.771998650151401,15.837547
429,4146599166883937280,274.6658305525233,-13.793998712847815,15.841563
218,4146600640066260480,274.66456543307817,-13.78452042697808,15.848508
634,4146600365188397568,274.69151155211495,-13.79797426370258,15.858809
526,4146600575638052736,274.686894266884,-13.796785825004187,15.875985
323,4146600777505253760,274.68825951094186,-13.763144920633646,15.901413
501,4146612391096761728,274.6503525228702,-13.776741964529323,15.928414
697,4146600816158643328,274.700375498655,-13.757592663547412,15.966575
140,4146600605706552960,274.68265587170333,-13.783334015876092,16.042051
301,4146600609997801856,274.6911100043002,-13.781637668889948,16.056028
141,4146600781797334144,274.68233718747285,-13.766365823073063,16.070002
466,4146599166888799488,274.6659907693498,-13.795619483209876,16.070602
234,4146600575638069376,274.6757521834293,-13.789586104895573,16.094765
410,4146612395388086144,274.6556064603897,-13.782842425324445,16.306728
696,4146600811858666240,274.6972182570671,-13.753918617447892,16.385063
198,4146612429747830144,274.66325412391524,-13.768048378005558,16.397638
102,4146600640066263424,274.6670330048617,-13.78130289182155,16.489046
113,4146600644358120704,274.6771399788899,-13.785001649736353,16.56397
357,4146612395383260800,274.6559362443878,-13.7760938142209,16.636566
243,4146612395388089984,274.6596880906007,-13.774052553541548,16.689106
224,4146600781791653632,274.6877662697767,-13.76798968479843,16.69245
118,4146600640066267392,274.6690390739109,-13.783514860281665,16.698221
133,4146600640066272512,274.6726206617944,-13.785654618098514,16.7028
439,4146612498468293248,274.667832099269,-13.754961061767276,16.718063
417,4146599162597506560,274.661718026861,-13.790937398124079,16.743378
366,4146600571346801920,274.67590243349844,-13.79374670853282,16.769335
174,4146600609997805696,274.68287350787693,-13.784972111488344,16.801056
491,4146600605706574336,274.6979698074875,-13.782458542282557,16.802242
35,4146600644357556352,274.67280020275376,-13.78068301327808,16.82294
106,4146612391096783104,274.66513211321467,-13.778137978838554,16.824675
170,4146600609992933376,274.6861675524913,-13.780860723065572,16.842976
465,4146599166883933312,274.66574457906506,-13.795479527360873,16.900126
38,4146600644355014912,274.6750391192155,-13.781221864264722,16.902956
58,4146612395383245312,274.6671353536727,-13.775408553915643,16.958601
398,4146600609998381056,274.6945186324402,-13.781120809971174,16.965559
269,4146600605706562816,274.6892194241277,-13.782608255991788,17.007082
265,4146600781796501888,274.69113085157653,-13.774013630997162,17.056112
238,4146600644357547648,274.6744191682532,-13.789753298036738,17.057287
444,4146599166888809600,274.6586408858133,-13.789332481332044,17.131474
69,4146600644357561216,274.6673636580164,-13.77829384076835,17.133774
387,4146612391096769920,274.6559457129037,-13.768906963283685,17.144522
109,4146600644357551360,274.6748233574628,-13.785154913768034,17.14801
318,4146600640066255616,274.6613476179721,-13.786228740228918,17.170238
329,4146600777505254272,274.6890340432978,-13.763683520251082,17.18079
239,4146600640066266624,274.6686513648542,-13.788426058373807,17.21208
538,4146599162597497216,274.65515238996824,-13.790835152901636,17.216965
602,4146599162597503360,274.6595799150176,-13.79765511479615,17.226875
98,4146600678717288448,274.68499480918,-13.776750814073376,17.231955
489,4146612464107576960,274.65299079600874,-13.765387039893062,17.239656
92,4146600678717860224,274.68484801306937,-13.774694063895568,17.263363
351,4146600644357550976,274.6677554473466,-13.79196419236325,17.26526
1,4146600674426014848,274.67469226670397,-13.775426061596715,17.265661
136,4146612429747827968,274.6703694482019,-13.764922943103084,17.280575
237,4146612391096775936,274.6601616753206,-13.77791221635588,17.290033
204,4146600571346803712,274.6771127931508,-13.788304449735179,17.294718
612,4146599166886989952,274.65240350514404,-13.791591185937657,17.306873
286,4146600575638065792,274.67844491574755,-13.791121156806012,17.332449
488,4146600605706566656,274.6918135347708,-13.791755054456164,17.404158
209,4146612391096776448,274.6609034633626,-13.774970228942585,17.410927
300,4146600571346805376,274.6779416174124,-13.791743214694712,17.416014
451,4146600575638066304,274.67182358152786,-13.79661275957012,17.417162
425,4146600571346793728,274.6711856461887,-13.795460270188899,17.447659
177,4146600640066259200,274.66388265475086,-13.78180583729728,17.451145
222,4146612429743002752,274.66556142773646,-13.764371089929005,17.467085
26,4146600640066269184,274.6703385727075,-13.776658179941135,17.489267
518,4146612498467317760,274.6578892569457,-13.75693877908443,17.508274
