,r_cntr,object_id,ngood,flags,smss_j,RA,DEC,e_raj2000,e_dej2000,mean_epoch,nimaflags,class_star,u_psf,e_u_psf,u_petro,e_u_petro,u_apc05,e_u_apc05,v_psf,e_v_psf,v_petro,e_v_petro,v_apc05,e_v_apc05,g_band,e_g_psf,g_petro,e_g_petro,g_apc05,e_g_apc05,r_band,e_r_psf,r_petro,e_r_petro,r_apc05,e_r_apc05,i_band,e_i_psf,i_petro,e_i_petro,i_apc05,e_i_apc05,z_band,e_z_psf,z_petro,e_z_petro,z_apc05,e_z_apc05,self_dist1,self_id1
87,48.15,266608112,20,3,181839.17-134604.9,274.66324,-13.76804,36,53,57225.813,0,0.987,,,,,,,,,,,,,17.9011,0.0395,18.2711,0.0803,17.9374,0.0627,16.7877,0.0258,16.9723,0.0612,16.8142,0.0294,15.7137,0.0269,15.7872,0.043,15.7223,0.0291,15.0956,0.0245,15.2419,0.0325,15.1022,0.0238,6.66,2374957637.0
88,48.2,2374957637,3,3,181838.96-134610.8,274.66235,-13.769677,157,88,58798.5561,0,0.98,,,,,,,,,,,,,16.5849,0.2114,16.238,0.0208,16.9595,0.0211,15.1515,0.2942,14.987,0.0201,16.133,0.0307,,,,,,,14.1529,0.148,13.7806,0.0712,14.4596,0.0709,2.02,266608087.0
89,48.34,266605684,0,1025,181841.34-134717.3,274.672331,-13.788176,45,105,58358.6705,0,0.856,,,,,,,,,,,,,,,,,,,,,,,,,19.106,,19.4022,,19.2352,,18.2083,,,,18.246,,5.48,266605681.0
90,48.36,266605686,11,3,181840.33-134711.8,274.668056,-13.786617,42,38,57397.0053,0,0.982,,,,,,,,,,,,,,,,,,,,,,,,,17.563,0.0547,17.557,0.0518,17.5383,0.0429,16.9722,0.1137,17.0052,0.1382,16.9632,0.1164,5.19,266605690.0
91,48.49,266608022,30,2051,181838.81-134644.2,274.661744,-13.778957,36,36,57506.8032,3,1.0,12.0986,0.0183,12.0975,0.0178,12.0958,0.019,12.1125,0.0103,12.1151,0.0102,12.1112,0.0111,11.3003,0.0109,11.3037,0.0094,11.2939,0.011,10.6903,0.0118,10.6973,0.0105,10.6818,0.0125,10.1303,0.0195,10.1305,0.0193,10.1247,0.0209,9.8785,0.05,9.874,0.05,9.8767,0.0528,12.13,266608076.0
92,48.5,266608087,23,3,181838.88-134612.5,274.662056,-13.770159,36,41,57268.3933,0,0.987,,,,,,,18.5871,0.349,18.2792,0.1061,19.0581,0.1014,16.6963,0.0288,16.6291,0.041,16.7057,0.0216,15.6778,0.02,15.627,0.0426,15.6782,0.0159,14.6964,0.0125,14.6755,0.0313,14.7063,0.0124,14.1369,0.0217,14.1735,0.0336,14.1345,0.023,2.02,2374957637.0
93,48.52,1309065031,2,0,181842.90-134717.0,274.678933,-13.787926,677,827,57788.4833,0,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1237,0.2105,17.559,0.4368,17.3832,0.366,1.27,266605704.0
94,49.36,266608024,1,0,181838.62-134629.8,274.660884,-13.774981,36,36,57498.7533,3,0.676,,,,,,,,,,,,,,,,,,,17.6164,0.0688,17.6244,0.1181,17.579,0.0942,,,,,,,,,,,,,7.29,266608036.0
95,49.42,1309068174,2,3,181845.31-134640.1,274.688832,-13.777829,36,62,58741.3755,0,0.985,,,,,,,,,,,,,,,,,,,,,,,,,14.0594,0.0574,14.0364,0.0222,14.0803,0.0272,13.622,0.0567,13.6118,0.0378,13.6231,0.0461,11.64,1309068173.0
96,49.57,266608116,3,1,181840.45-134545.8,274.668523,-13.762752,36,36,57306.6225,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,18.4446,0.143,18.3015,0.0482,18.4801,0.0504,17.344,0.1156,17.3292,0.0931,17.3957,0.0602,5.52,266608126.0
97,49.58,266605690,2,3,181840.60-134715.0,274.669181,-13.787558,119,36,58120.0651,0,0.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9057,0.0452,16.9221,0.0808,16.8693,0.0471,3.31,266605676.0
98,49.95,1309065015,3,2051,181839.49-134704.3,274.66462,-13.784534,84,81,57719.1708,0,0.889,18.5312,0.0876,18.3704,0.2042,18.5178,0.1059,,,,,,,16.5901,0.064,16.6909,0.0898,16.609,0.0444,15.9107,0.0298,16.0097,0.0556,15.9148,0.0339,,,,,,,,,,,,,7.6,1309065013.0
99,50.61,266608115,8,0,181839.73-134551.7,274.665556,-13.764346,36,46,56960.7302,0,0.978,,,,,,,,,,,,,,,,,,,,,,,,,16.6616,0.0329,16.9973,0.0521,16.6883,0.0336,15.7681,0.0336,15.9125,0.0956,15.7753,0.0381,7.34,2374957677.0
