,MainID,ra_now,dec_now,Gmag
1412,5940200633801161600,251.7705657852343,-45.82776825086133,17.541351
625,5940106655630574080,251.74270735239784,-45.84608463756602,17.543175
142,5940106007092349056,251.76547041069054,-45.85601036192977,17.546211
1113,5940106625576004352,251.74852393175274,-45.87106095166338,17.550018
424,5940106797366406528,251.76595513475067,-45.84234307982652,17.559746
642,5940105904013098624,251.76266102111128,-45.86542972872079,17.59099
403,5940106659927355520,251.75862595339214,-45.86209973414905,17.593683
51,5940106007092359552,251.76360103712892,-45.85399531381189,17.599566
1683,5940106728655255552,251.72467304008532,-45.83546014188351,17.612738
634,5940106655630574720,251.74471194693749,-45.86024756639267,17.613619
908,5940106041452166528,251.77709480398258,-45.838698319507365,17.620611
1357,5940105934069463168,251.79073709804453,-45.863936172774636,17.622936
1254,5940106621264270336,251.74433159133525,-45.87214357084062,17.624083
1459,5940106831734470912,251.7337861244053,-45.83335803813021,17.624096
475,5940105904021503104,251.76716488028984,-45.86205916874514,17.630316
646,5940106041452136064,251.77768735860877,-45.845936874843005,17.642645
27,5940106763006638208,251.7605755303558,-45.84937239520728,17.64722
23,5940106763006630016,251.76274599196762,-45.85038361903348,17.647964
411,5940106659927355648,251.75891027230497,-45.86222084266286,17.650097
469,5940106041452141440,251.77281014187582,-45.84510977526717,17.654793
201,5940106007092367744,251.769848190778,-45.85174754272303,17.659096
297,5940106659927424768,251.74743605175115,-45.85200001366527,17.679665
526,5940106797366417792,251.76123081972383,-45.840042219793325,17.680002
698,5940106797366430464,251.75517744346297,-45.83781937761618,17.680878
211,5940106007092376704,251.76964870028766,-45.84998883412942,17.681942
747,5940106625567617792,251.74782724042245,-45.864722395072945,17.68397
156,5940106007092373888,251.76812191976583,-45.85068269574432,17.684282
32,5940106763006601600,251.76103700350026,-45.85457349351302,17.689127
749,5940106041460470656,251.78050073970354,-45.84626987679288,17.689894
1347,5940105968429206400,251.79471306675921,-45.84967314174117,17.698622
1351,5940106694287150080,251.72619498594312,-45.85847958631819,17.708067
1865,5940199912246646656,251.79459226372046,-45.82944848547775,17.713085
706,5940106041452083968,251.78089167539164,-45.85320001120194,17.71484
1213,5940105972732581888,251.7908187141592,-45.857330477753756,17.72689
1270,5940199877886896384,251.7898304809356,-45.841567096743624,17.73195
198,5940106763006657536,251.75312155248542,-45.84725206105901,17.733225
502,5940106797366413056,251.76506779659087,-45.8407287845453,17.73437
745,5940105904023387264,251.76313235667365,-45.867057748934386,17.734646
1381,5940105869653324800,251.76109523792186,-45.87675948689338,17.748852
1283,5940106797374732800,251.753356910028,-45.82902860360332,17.751774
404,5940106659935750784,251.75451412287828,-45.86141347058687,17.76247
309,5940106659927361536,251.7571718894768,-45.86065385541346,17.787708
313,5940106041452114048,251.77225909415233,-45.84924549785812,17.789019
173,5940106659935752320,251.75884190506468,-45.8580805037085,17.791775
1383,5940106689983764992,251.72444971817177,-45.8535389471155,17.793056
586,5940106041452142080,251.7750207142017,-45.84481497527306,17.808321
1028,5940106007092295552,251.77708052614793,-45.86742096928251,17.812553
342,5940106763015161088,251.754070825071,-45.843517088260484,17.815054
1360,5940106625567600512,251.73886439703128,-45.871585885756446,17.818209
501,5940106659927425536,251.7432311731419,-45.85316509460147,17.820948
253,5940106659927379072,251.75301604456934,-45.85832804281261,17.824568
985,5940106763006700288,251.74834945867826,-45.834704760691096,17.828167
515,5940106002788990464,251.76972848203084,-45.861658392284035,17.838764
0,5940106763006622208,251.76000657521342,-45.85190901839313,17.838879
521,5940106007092324992,251.77254589950599,-45.86000339377997,17.86264
1168,5940199877886908672,251.77532579029753,-45.83320720302153,17.86333
1275,5940199877886912128,251.77323774892238,-45.83057824622349,17.867853
971,5940106002788990848,251.78345653927707,-45.86133328142907,17.869205
1175,5940199877886896640,251.78729989452862,-45.84155699844631,17.87769
981,5940105904013078144,251.76625145147992,-45.87046831048428,17.877804
1050,5940106793062997248,251.76954759367015,-45.83330453771056,17.879107
713,5940106041452100352,251.78092323263613,-45.85005609879826,17.888573
1268,5940106694287151488,251.72779084502767,-45.85793152068211,17.906862
1142,5940106625576005632,251.74455790276008,-45.87010798507864,17.90996
1161,5940199877886905344,251.77987413084088,-45.83554044028834,17.913506
196,5940106659935752960,251.75786904477002,-45.85846451541731,17.915497
1250,5940106793062999168,251.75903073511762,-45.8290623207845,17.918053
998,5940106007092296576,251.77642381246608,-45.86736174508811,17.929817
78,5940106763014979712,251.7604017939817,-45.84782085461204,17.934143
955,5940106758703186816,251.74711418401296,-45.83571318007916,17.951777
261,5940106797376589696,251.76585972453844,-45.84483672735825,17.953133
1212,5940199877886910336,251.77361187743494,-45.831981408845266,17.954596
1238,5940106728655244672,251.7274930158424,-45.85099495669865,17.95478
197,5940106007092360192,251.769588198221,-45.8526113589552,17.958996
377,5940106763006674176,251.75841302108176,-45.842159258068754,17.962307
1371,5940199873591740416,251.79077916260076,-45.83981416562267,17.968174
150,5940106763006643712,251.76339114516827,-45.846809786876435,17.97069
189,5940106763006656256,251.76230332608566,-45.84557817168982,17.982632
1430,5940106625567590656,251.7404837032575,-45.87368296224248,17.992928
1887,5940105934069500160,251.79454407313304,-45.874890505258605,18.00195
86,5940106763006649344,251.76052591525436,-45.84769736215019,18.003313
1850,5940106312033184128,251.72602893594345,-45.874551245539145,18.007456
991,5940106797366437888,251.75987807177415,-45.83281173165811,18.013922
1737,5940105938381232000,251.79522008317227,-45.87063877327984,18.015432
505,5940106041452129024,251.77481302168985,-45.846276298474784,18.01596
533,5940106797374724736,251.76501371693593,-45.8404522993236,18.018126
110,5940106659927379584,251.7590775158186,-45.85670078927199,18.019167
