,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
31,1,1636148068921376768,Gaia DR3 4418927924838739712,4418927924838739712,1314785988,2016.0,229.0549762734911,3.0173998,0.085887336405573,2.7038002,,,,,,,,,-0.21053454,,,,,,,,,,142,0,138,4,16.677353,630.673,18.27545,333.66513,3,False,,,,,,,,,17,12,5.5625753,17,4,1,0.068759754,7.8689723,0,0,,0.41630283,0.18724786,0.40318546,0.81030613,-114.87147,28.108027,-12.258066,-30.790693,False,140,93.89537327160016,1.3986386,67.1334,20.755756,13,227.70610734446944,12.549154,18.145136,19.445105,14,563.0277408836644,19.306818,29.162119,17.87157,8.421435,0.0,0.0,0.0,0.0,0,1.573534,-1.3106518,2.8841858,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.0971609310505248,45.96448701193558,226.5759267894215,17.56763580331629,False,True,0,False,False,False,False,False,False,False,False,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0237333301637401,IN,4,1
42,2,1636148068921376768,Gaia DR3 4418927130269537792,4418927130269537792,1042933337,2016.0,229.05642924521752,14.665806,0.0675369547649177,19.177135,,,,,,,,,-0.7593375,,,,,,,,,,75,0,75,0,22.879644,836.17413,44.5091,42.65616,3,False,,,,,,,,,10,8,83.54607,10,1,1,0.07117902,132.58888,0,0,,0.15515098,0.2660444,0.108578004,0.814038,-139.6791,32.9087,-17.979296,-27.521786,False,74,48.32771704376091,1.1874188,40.699806,21.476875,7,116.37414287600288,16.228542,7.1709547,20.1739,9,287.818425978178,46.120846,6.240528,18.6001,8.363577,0.0,0.0,0.0,0.0,1,1.573801,-1.3029747,2.8767757,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.078572388053239,45.95137760316648,226.58265511156625,17.550381887387395,False,False,0,False,False,False,False,False,False,False,False,5.218474e-05,0.000108352644,0.9996116,,,,,,,,,,,,,,,,,,,,,,,0.0325242990348284,IN,5,1
7,8,1636148068921376768,Gaia DR3 4418928027917955200,4418928027917955200,952334705,2016.0,229.0618344611902,0.034850728,0.0959026173517951,0.035181772,0.3824566389821473,0.04243403,9.01297,0.7130717,-0.6072497141293748,0.04285573,-0.3737901193334433,0.040719133,-0.22814356,-0.11038921,0.06732875,-0.1837695,-0.2775729,-0.13262503,0.24803038,-0.17837667,-0.0027324676,-0.29382923,205,0,205,0,0.9771739,229.71591,0.10018968,1.0163214,31,False,1.5754031,,,,,,,,24,14,0.066893816,25,8,0,0.030589214,35.811016,0,0,1.0475613,0.32860658,0.22036608,0.38677412,0.82872456,-98.87019,39.245144,-14.548933,-30.128454,False,204,9648.524600988028,4.2862244,2251.0544,15.726214,25,5356.059824814799,17.915985,298.95425,16.016428,21,6159.604407233812,12.982899,474.43985,15.2740135,1.1935155,0.0,13.0,0.0,10.0,0,0.7424145,0.29021358,0.4522009,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.114512649930588,45.96585459788334,226.5799741543848,17.579144609356064,False,False,0,True,False,False,False,False,True,True,False,1.0278251e-13,5.1317105e-13,0.9999293,6046.707,6024.1006,6075.486,4.2915,4.2483,4.338,-0.6437,-0.6759,-0.61,1803.3417,1696.531,1905.9053,0.1159,0.1003,0.1328,0.099,0.0857,0.1135,0.0537,0.0465,0.0616,MARCS,0.0165676846730037,IN,1,1
28,12,1636148068921376768,Gaia DR3 4418927168924772992,4418927168924772992,1039968686,2016.0,229.06511420842224,6.706018,0.0914069222259309,8.174379,,,,,,,,,-0.44760093,,,,,,,,,,104,0,101,3,15.756057,519.58716,22.382328,26.788626,3,False,,,,,,,,,13,9,26.048344,13,13,0,0.07695299,24.771015,0,0,,0.25399372,0.19055551,0.32006812,0.81344527,-79.86461,11.311537,-15.884759,-26.484297,False,103,83.3223761035842,1.3664618,60.976738,20.885462,11,422.5828459438389,23.072464,18.315462,18.773762,11,992.873250013257,63.76031,15.571963,17.255661,16.987707,0.0,0.0,0.0,0.0,0,1.5181007,-2.1117,3.6298008,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1127087153341906,45.960432827842894,226.5845727646239,17.575716867993634,False,True,0,False,False,False,False,False,False,False,False,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0128201736560019,IN,4,1
27,18,1636148068921376768,Gaia DR3 4418927095910937856,4418927095910937856,1693962461,2016.0,229.0721206965109,3.0525904,0.0711460768742388,3.4393795,,,,,,,,,-0.9106552,,,,,,,,,,78,0,78,0,-1.2616627,58.216644,0.0,0.0,3,False,,,,,,,,,9,8,13.430409,9,2,0,0.10042539,15.837389,0,0,,0.19376121,0.40006396,0.2750297,0.782365,-105.97649,45.073147,-16.492258,-29.358831,False,77,86.85160722600128,1.2415078,69.95655,20.840422,6,53.83442534347554,12.740204,4.2255545,21.010893,9,83.7921603551302,14.124868,5.932244,19.939886,1.5846176,0.0,0.0,0.0,0.0,0,1.0710068,0.17047119,0.9005356,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.097267396858728,45.94187661740784,226.5974513547571,17.558142926782867,False,False,0,False,False,False,False,False,False,False,False,0.00011653439,1.454777e-05,0.999328,,,,,,,,,,,,,,,,,,,,,,,0.0215949957791091,IN,4,1
37,21,1636148068921376768,Gaia DR3 4418927272003127296,4418927272003127296,1621799968,2016.0,229.0753172530468,7.166571,0.089986792932916,8.230462,,,,,,,,,-0.6917438,,,,,,,,,,76,0,76,0,11.422884,310.85013,22.750748,16.588179,3,False,,,,,,,,,9,7,25.929228,9,2,0,0.22741085,105.3558,0,0,,0.18233292,0.1974896,0.31316718,0.78097576,-60.016407,33.55155,-25.734575,-28.103403,False,76,48.87123504119048,1.2784985,38.225494,21.464733,6,95.6619149581558,20.79432,4.600387,20.386694,6,257.91827356696723,33.68232,7.6573787,18.71919,7.234935,0.0,0.0,0.0,0.0,0,1.6675034,-1.0780392,2.7455425,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1207658834823635,45.9517874389361,226.59527502492008,17.57713991657866,False,False,0,False,False,False,False,False,False,False,False,8.0975704e-05,0.0016656676,0.99774075,,,,,,,,,,,,,,,,,,,,,,,0.0032607169349159,IN,5,1
18,30,1636148068921376768,Gaia DR3 4418927272003967488,4418927272003967488,1645595335,2016.0,229.08404635025963,2.8775568,0.0927017097179121,3.255134,,,,,,,,,-0.60824287,,,,,,,,,,172,0,167,5,18.860977,791.9559,16.204838,32.991554,3,False,,,,,,,,,21,13,8.447137,21,21,0,0.14151503,101.50223,3,0,,0.26823127,0.22772916,0.3407886,0.7939059,-99.22696,33.00852,-16.480246,-29.628126,False,168,112.71976017923896,1.4779989,76.265114,20.557367,18,206.0481600434205,8.905929,23.136066,19.553621,19,491.19576661738216,20.028429,24.524927,18.019758,6.185641,0.0,0.0,0.0,0.0,0,1.5338631,-1.003746,2.537609,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1319319718004257,45.94696120727244,226.6033047413353,17.58213722436169,False,True,0,False,False,False,False,False,False,False,False,0.00019347502,0.005504571,0.9932913,,,,,,,,,,,,,,,,,,,,,,,0.0061696619392144,IN,3,1
10,36,1636148068921376768,Gaia DR3 4418926992831743744,4418926992831743744,1347093273,2016.0,229.09611568110864,0.66420996,0.0685578006713504,0.54893607,-0.9899660611958394,0.69000834,-1.4347161,19.100668,-18.690877020475316,0.9060507,3.935308309722432,0.7235347,0.025785597,0.07487625,0.008716108,0.028159576,-0.03948074,0.030662099,0.20087984,0.0005352853,0.027609406,0.044555184,157,0,156,1,0.072357655,169.72556,1.6687211,0.9243338,95,False,,1.1453898,0.19301221,0.054958947,0.17766501,0.06142263,-0.02801295,-0.089990705,19,14,1.2546002,19,5,0,0.080324195,114.77172,0,0,1.001956,0.26528203,0.17811938,0.28272554,0.8174583,-116.21963,20.261482,-8.965105,-28.811863,False,157,134.13515444859362,1.0416187,128.77568,20.368511,16,59.43361087693561,7.1653695,8.294563,20.903461,17,131.34538103119098,9.3161335,14.0987015,19.451859,1.4222893,0.0,0.0,0.0,0.0,0,1.4516029,0.53495026,0.9166527,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.117028180745433,45.92203817537461,226.62240309636152,17.562209968172503,False,False,0,False,False,False,False,False,False,False,False,3.1939709e-09,3.006746e-07,0.9999948,,,,,,,,,,,,,,,,,,,,,,,0.0296314922665444,IN,2,1
24,38,1636148068921376768,Gaia DR3 4418927237644249216,4418927237644249216,1550982682,2016.0,229.09786256402612,8.270118,0.1025234839667238,5.6693764,,,,,,,,,0.42153963,,,,,,,,,,116,0,112,4,19.683464,728.0717,32.02907,37.0694,3,False,,,,,,,,,15,10,18.765692,18,18,0,0.07239475,170.90367,0,6,,0.20513768,0.25428623,0.2067647,0.82033813,-138.51448,-3.9874282,-3.0047727,-27.124304,False,101,82.51420199384545,2.0763566,39.7399,20.896046,12,412.9179931424094,21.626732,19.092945,18.798883,12,1042.031375092707,34.635212,30.085896,17.203194,17.632715,0.0,0.0,0.0,0.0,0,1.5956898,-2.0971622,3.692852,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1556120472021578,45.94293282481765,226.61443131794607,17.595360633048575,False,True,0,False,False,False,False,False,False,False,False,0.0,0.039644975,0.96035504,,,,,,,,,,,,,,,,,,,,,,,0.0225709339014149,IN,4,1
9,40,1636148068921376768,Gaia DR3 4419021142807849344,4419021142807849344,577768168,2016.0,229.0985751891368,0.465793,0.1054761489797772,0.3744033,-0.3188642251343765,0.4963075,-0.64247316,7.8418226,-7.04554943500851,0.58229375,-3.443024268908897,0.473335,-0.052135393,-0.061246444,-0.22383991,-0.016564904,-0.0040436266,-0.018537998,-0.035118908,-0.24823569,0.03422775,-0.029749595,190,0,190,0,-0.102872536,191.66298,0.0,0.0,95,False,,1.3654141,0.13291833,8.485618e-05,0.0072769993,0.050811063,-0.15404893,-0.32822108,23,14,0.82027096,23,8,1,0.03262668,121.832184,0,0,0.9928344,0.26974568,0.19242975,0.26230365,0.8164192,-128.48845,32.920303,-7.017785,-29.43943,False,190,169.40750538318892,1.0251734,165.24765,20.115036,16,53.61823588961616,10.480879,5.1158147,21.01526,15,108.92503467722705,12.908756,8.438073,19.655077,0.95948094,0.0,0.0,0.0,0.0,0,1.3601837,0.9002247,0.45995903,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1594948481596128,45.94432431410655,226.6143040984402,17.598395654956274,False,False,0,False,False,False,False,False,False,False,False,2.2435594e-07,7.994064e-06,0.99998957,,,,,,,,,,,,,,,,,,,,,,,0.0246890598048379,IN,2,1
