,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight,mask
30,7,1636148068921376768,Gaia DR3 4418927924837807360,4418927924837807360,1108981392,2016.0,229.0618074010494,3.34053,0.0954088635293542,2.1495426,,,,,,,,,0.7607176,,,,,,,,,,61,0,59,2,0.76327604,61.596252,0.0,0.0,3,False,,,,,,,,,7,5,10.648435,7,1,0,0.16179281,20.92059,0,0,,0.28960976,0.23592092,0.29148373,0.82178986,-162.3839,31.393995,5.8739986,-27.06552,False,60,83.20977903776713,1.2453573,66.81599,20.88693,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1139499785915057,45.96555200783003,226.5800884597542,17.578662270093986,False,False,0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.0164832394465521,IN,4,2
41,13,1636148068921376768,Gaia DR3 4418927164630404736,4418927164630404736,901380309,2016.0,229.0654826722344,8.837053,0.0906356267662446,9.383515,,,,,,,,,-0.5473322,,,,,,,,,,90,0,87,3,13.216173,392.5028,19.59485,64.505745,3,False,,,,,,,,,11,7,36.2156,12,7,0,0.39143923,12.7820215,0,8,,0.1550545,0.21843575,0.25231373,0.7955494,-53.48068,8.139619,-22.208412,-25.789291,True,90,71.90512053275805,1.9389962,37.083683,21.045467,3,149.70327551439755,19.387901,7.721479,19.900463,3,241.08779051598663,94.71217,2.5454783,18.792458,5.4348154,0.0,3.0,0.0,3.0,1,1.1080055,-1.1450043,2.2530098,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1122164598903996,45.95964952479712,226.58516573077404,17.57507568718824,False,False,0,False,False,False,False,False,False,False,False,0.00024023237,0.0,0.99929565,,,,,,,,,,,,,,,,,,,,,,,0.0125092542341327,IN,5,2
25,29,1636148068921376768,Gaia DR3 4418927198989026176,4418927198989026176,1766742996,2016.0,229.08381301039557,3.2579515,0.0777908186492256,4.328848,,,,,,,,,-0.9362197,,,,,,,,,,70,0,70,0,-1.0858686,52.806065,0.0,0.0,3,False,,,,,,,,,9,8,13.898289,9,2,0,0.036840938,88.028496,0,0,,0.3806641,0.40692186,0.43779308,0.75408566,-112.112045,41.71102,-10.534853,-30.290907,False,70,93.84347106526312,1.2195077,76.951935,20.756357,6,54.2837826722773,19.133347,2.8371296,21.001867,6,48.363431112274334,9.0999,5.314721,20.536602,1.0938131,0.0,0.0,0.0,0.0,0,0.46526527,0.2455101,0.21975517,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1154947611097854,45.93738309442046,226.6073436737445,17.567730160504823,False,False,0,False,False,False,False,False,False,False,False,0.003102187,6.89024e-05,0.9964428,,,,,,,,,,,,,,,,,,,,,,,0.0153325932622583,IN,4,2
32,39,1636148068921376768,Gaia DR3 4418927233348792704,4418927233348792704,1402978474,2016.0,229.098359806635,9.967751,0.0995170483614761,8.693717,,,,,,,,,-0.15821615,,,,,,,,,,102,0,100,2,15.643587,512.8716,31.361134,88.91241,3,False,,,,,,,,,13,8,24.342627,14,1,1,0.3571022,111.37617,10,7,,0.13240227,0.22176439,0.16021317,0.8085376,-138.82112,15.9960985,-7.2222886,-25.886984,False,101,54.67212463775993,1.2918148,42.321953,21.342953,9,183.6869796561768,18.388136,9.989429,19.678347,8,521.1994206211969,28.580652,18.236094,17.955385,12.892976,0.0,0.0,0.0,0.0,0,1.7229614,-1.6646061,3.3875675,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,1.1528086462711258,45.94059070378624,226.61579487658696,17.59260445992076,False,False,0,False,False,False,False,False,False,False,False,0.0008266026,0.01881418,0.9699971,,,,,,,,,,,,,,,,,,,,,,,0.0217937440865203,IN,5,2
