540,550,1024,1028,0
540,540,1024,1024,0
540,600,1024,1024,0
450,600,1024,1024,0
540,540,1024,1024,0
540,540,1024,1024,0
540,544,1024,1024,0
540,545,1024,1024,0
540,540,1024,1024,0
