,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
43,302.7355317,-56.75650202,26954.63105,25061.67834,-0.653576016,-0.274880797,0.949523866,0.023231665,19.67626762,1,0.848067169,0,-0.568634713,-0.182249209,-0.014011403,0.034408407,-0.587682724,-0.26379776,-0.0140507,0.034367003,0.010936189,0.03059054,24.40351775,0.112129593,21.77875837,0.076933869,24.97014614,0.073067326,22.63824859,0.082745243,23.95177221,0.029425771,21.05225776,0.016552569,23.74009564,0.030678029,20.72558109,0.014724591,24.66163526,0.146153143,21.98841494,0.128648537,24.38167387,0.323352394,21.27758537,0.195076018,1015227,3,IN,1
41,302.7365785,-56.78498427,26944.53826,24671.85546,-0.007060623,-0.090374023,0.411099076,0.013222302,4.311741352,1,0.000450468,0,-0.011908253,-0.007804812,-0.015380942,0.03071536,-0.01145622,-0.007624606,-0.015375075,0.030730816,0.011121896,0.02716378,24.54084311,0.110917038,24.36283653,0.110846033,23.45579251,0.016954109,23.1070509,0.01656206,21.86583515,0.00399002,21.44349076,0.003847148,21.23170577,0.003501259,20.75177113,0.00340344,20.80126141,0.00395262,20.36926345,0.003840244,20.66526695,0.009902106,20.20160105,0.009541779,1014633,3,IN,1
35,302.7459699,-56.74759218,26876.98767,25184.08168,1.003090501,-0.439293653,0.510945916,0.132470489,9.306266785,1,0.0,0,0.165108318,0.206185202,-0.01254217,0.039909348,0.250716686,-0.071961194,-0.012510614,0.039933234,0.011145159,0.029590894,25.78087171,0.400721506,22.8590731,0.31967635,24.77265143,0.055494963,21.86351666,0.058234547,24.5872691,0.049194975,21.40867526,0.034534044,24.56883448,0.06098858,21.34227053,0.036015838,24.51518443,0.11818806,21.40632959,0.065778271,24.1878334,0.254450862,21.03737151,0.132193609,1008856,3,IN,1
33,302.7471186,-56.7799187,26865.89442,24741.6407,0.114114858,0.179810345,0.989137948,0.128092289,66.94010162,1,0.667524523,0,-0.119601366,-0.172834978,-0.016771393,0.029161179,0.113186345,0.17746152,-0.016813325,0.029230796,0.011234649,0.026131236,25.8278263,0.365076308,21.32465584,0.09272719,24.60829265,0.048656923,20.61224092,0.02645408,25.5441733,0.102224333,19.84983329,0.012196935,25.58986561,0.152601479,19.51886658,0.014322752,24.13353339,0.082386747,19.33263842,0.022316517,24.08684401,0.230017745,19.21289395,0.059861794,1015292,3,IN,1
31,302.7484292,-56.7435279,26858.83915,25239.81691,-0.258803785,-0.752161801,0.680378616,0.003148829,5.325163841,1,3.9e-05,0,-0.155550338,-0.419738424,-0.013121837,0.03788654,-0.158588916,-0.427489966,-0.013154061,0.037969097,0.011787295,0.02809098,22.14340903,0.015284487,21.49721105,0.014474457,21.22906216,0.003207446,20.23687353,0.00300002,20.92385008,0.002183513,19.83004012,0.001977779,20.83747994,0.002992573,19.66237421,0.00277087,20.70453898,0.004142119,19.59444778,0.003645774,20.73370324,0.010918173,19.56650632,0.009317324,1017831,3,IN,1
29,302.750881,-56.78378158,26837.38729,24688.92194,-0.0185457,0.025471294,0.855825722,0.000992393,9.626631737,1,0.033475906,0,-0.017102474,0.029249727,-0.016941988,0.029155125,-0.016977414,0.029391339,-0.016983682,0.029222935,0.010552039,0.026064861,22.02863518,0.012094533,20.41145599,0.01011091,20.95294096,0.002879651,19.08757163,0.002538711,20.22918602,0.001557693,18.37405961,0.001386063,20.01571447,0.002325144,18.02574256,0.002196672,19.69886874,0.001961275,17.83890082,0.001631144,19.67277284,0.004118478,17.75043712,0.002956392,1014586,3,IN,1
27,302.7521279,-56.76545705,26829.41999,24939.8018,0.004007325,0.004288225,0.805907011,4.88e-05,9.950670242,1,0.041928388,0,-0.002656502,0.013098361,-0.014576019,0.033208471,-0.002590816,0.013046202,-0.014567229,0.033229355,0.011486819,0.03000432,19.05204552,0.004382161,17.45150804,0.004349599,17.65636745,0.002133317,15.79263945,0.002124827,16.80110287,0.0012191,14.91016616,0.001214438,16.49609277,0.002086853,14.50403781,0.002084404,16.11282941,0.001215622,14.18483287,0.001210613,16.05038772,0.000769951,14.06884691,0.000738982,1015177,3,IN,1
25,302.7534657,-56.78399782,26817.98979,24686.0688,-0.18305847,-0.19630596,0.90690428,0.001357602,8.800726891,1,0.115129404,0,-0.157462219,-0.155695949,-0.017520426,0.02582686,-0.157668054,-0.155357257,-0.017561644,0.02588127,0.010419329,0.026077193,21.55513918,0.00845006,20.14046061,0.006574246,21.0469944,0.002993822,19.23963307,0.002454671,20.6915074,0.001835966,18.87341854,0.001466911,20.58643802,0.002651779,18.62251207,0.002293166,20.36822632,0.002980087,18.57562446,0.002112904,20.38591188,0.007705251,18.52871862,0.004842292,1014587,3,IN,1
22,302.7590376,-56.77951335,26776.54192,24747.68034,-0.147009417,0.86170274,0.633666873,0.085007913,10.04300404,1,0.091240948,0,-0.104084327,0.480061624,-0.016522669,0.026261686,-0.07275594,0.461588681,-0.016561825,0.026317768,0.011263171,0.026275289,26.26108136,0.550522704,24.73370825,1.072652678,24.88534121,0.063004802,22.26757212,0.057521,24.55751401,0.041250158,21.71845151,0.030665189,24.48419613,0.054326031,21.59431521,0.036572086,24.62928078,0.132490768,21.76755022,0.09170668,25.18273148,0.654926778,,0.250662685,1014987,3,IN,1
20,302.7604486,-56.78674308,26765.42739,24648.77619,-0.511605501,0.10872516,0.903345942,0.005566663,9.440044403,1,0.007635244,0,-0.428545674,0.096223953,-0.016946757,0.023620598,-0.428685844,0.096343733,-0.016987944,0.023671588,0.010972267,0.027218968,23.85275467,0.059757262,22.67157551,0.049491936,22.89976697,0.010737559,20.89799748,0.007568669,22.22914941,0.005171925,20.2042065,0.003626451,22.09655283,0.006481974,19.93086575,0.004500483,21.82697672,0.010291409,19.80961187,0.007100569,21.91007603,0.031791441,20.16679846,0.023335122,1014664,3,IN,1
15,302.7625242,-56.77694698,26750.58335,24782.94994,-0.089606673,-0.504461288,0.809515059,0.076621324,13.81998158,1,0.001679996,0,0.046352368,0.099212896,-0.016097663,0.026174778,-0.069701999,-0.357361138,-0.016151607,0.026230562,0.010958415,0.026416823,27.50686667,1.746316539,24.32191852,0.694507068,25.93478931,0.164417613,22.10884507,0.057795751,24.87015247,0.05533215,20.82006074,0.025490797,24.76854761,0.071123095,20.80044532,0.028761838,24.5004542,0.118815459,20.88565112,0.053020472,26.39380407,1.9616064,,0.403052786,1008587,3,IN,1
11,302.7736144,-56.78307494,26666.78262,24699.31358,,,,,5.240962505,1,,0,0.000176402,-0.043542786,-0.017693327,0.025863827,,,-0.017731572,0.025914546,0.010671991,0.025937831,25.14864653,0.2017022,24.85915946,0.203115575,22.89235682,0.010286603,21.91187597,0.008604762,21.4768938,0.003017605,20.56812557,0.002749494,20.82503389,0.002936601,19.89056921,0.002815105,20.4208506,0.003177128,19.547416,0.00300194,20.30532494,0.007424771,19.40281594,0.006931567,1015609,3,IN,1
6,302.7768068,-56.75010365,26645.3601,25150.94753,-0.403047889,-0.759994149,0.610275209,0.015479576,4.006786346,1,0.237704629,0,-0.248473225,-0.43377929,-0.015182539,0.035051735,-0.247965097,-0.434166521,-0.015198858,0.035040412,0.008618606,0.027260123,23.33654872,0.043909811,22.98325862,0.041462017,22.77146667,0.009621258,22.22329783,0.008464339,22.37461517,0.006639908,21.8343191,0.005954439,22.309081,0.00869031,21.73385009,0.007869512,22.18741355,0.015012882,21.67037451,0.013879465,22.22797123,0.044832005,21.59994621,0.040001956,1015207,3,IN,1
4,302.7783873,-56.77145417,26632.03282,24859.15149,-0.351518601,0.149189994,0.768155277,0.015481372,6.193377972,1,0.004015766,0,-0.242103427,0.106795297,-0.017586059,0.030864223,-0.243170068,0.106091365,-0.017604768,0.030848105,0.009526736,0.026864287,24.0968659,0.076336239,23.44370343,0.069411271,23.56336552,0.018549287,22.59954369,0.01529807,22.93977023,0.009530998,21.90756861,0.007745179,22.78555474,0.012219403,21.63160903,0.009850524,22.59384601,0.020543267,21.51074521,0.017028539,22.73460236,0.069844638,21.7921075,0.062396567,1015782,3,IN,1
