ra,dec,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn
303.15421194429075,-56.83144377360983,23813.286291131077,24044.32206150742,-0.27599453926086426,-0.4267212450504303,0.7954864501953125,0.04391290992498398,12.937828063964844,1.0,0.024673773917305408,0.0,nan,nan,-0.014529288852848214,0.03234856248517133,-0.21059603989124287,-0.3136325478553771,-0.015148270875215458,0.0327256843447684,0.008189281547559114,0.04809716779183942,nan,0.5344171801429748,nan,0.05387042461527545,24.942263161000685,0.07089546433034481,21.940093848034635,0.11033669390942928,23.901103873084615,0.024373914718976403,19.939047711202864,0.011913246534855022,23.39015477716098,0.01911421843798418,19.390128658659236,0.013482184774373376,23.054896179277662,0.028559322475038378,19.231951551014134,0.021812693579917997,23.15155006201562,0.09063329230694633,20.384278882757545,0.1869841207113363,779461
303.14406726639834,-56.82180074646746,23889.230256231844,24176.339766104,0.05266539007425308,-0.024921149015426636,0.5973549485206604,0.005960112437605858,5.318011283874512,1.0,0.0,0.0,0.020202145805096182,0.0024262245739192258,-0.015846242311559424,0.033678670749685745,0.020230256021022908,0.00263866572640836,-0.015865201130509373,0.033664863556623466,0.007329636247162471,0.04298845048627213,23.603455558000366,0.05547776101962326,23.263682574578652,0.0558496574748732,22.246817532976905,0.006488208004858736,21.698660205711995,0.006043030873763592,21.459215256759972,0.0029168674603896687,20.7752059083737,0.0026767280400328735,21.208119795596584,0.0034815069064833776,20.459653144225648,0.0032237289376006303,20.925480846349476,0.004312216161981386,20.282375805162253,0.003939390614058867,20.92020825669609,0.012032568158874497,20.311193895659216,0.011206071863297796,779549
303.1389247393073,-56.8197327990333,23927.747982683442,24204.65307162091,-0.4960159361362457,-0.18108691275119781,0.4952671229839325,0.032608214765787125,9.292430877685547,1.0,0.0,0.0,nan,nan,-0.015810812851693366,0.0336198906757605,-0.08640796691179299,-0.002654839772731063,-0.01581189595162872,0.03362385928630841,0.007377123196138849,0.04298542128115737,nan,0.6784461021361191,nan,0.12937566078074186,24.797917093879178,0.06035362365594421,21.70738284131958,0.05522985638274013,23.262178709295156,0.013298749064924228,20.01819480647396,0.00954141126757178,22.699107776528532,0.010719764854463637,19.580267990790162,0.010998934694166016,22.39211385508281,0.01523592940327892,19.389370240406397,0.015806765316653947,22.53560005511373,0.05282003152218188,20.410824496452335,0.12653887511659906,779574
303.131323009835,-56.812079950188384,23984.691265693946,24309.41165788026,0.3910878002643585,0.005954133812338114,0.639760434627533,0.07666957378387451,10.101478576660156,1.0,0.004009691052589637,0.0,nan,nan,-0.01573970626358804,0.03188910652290148,0.20602668821811693,0.011018428951501846,-0.015745466575026467,0.03202119469642645,0.00596285090742844,0.03995735455885567,28.083770490655976,3.452821690447097,nan,0.44059298028217164,25.444987789271128,0.10431395243576778,23.5400612676993,0.13885251782613667,24.271770770786095,0.033370140165560246,21.739446157159456,0.025569633402074316,23.73808461752583,0.02591633881833963,21.390379501597852,0.026318633495010405,23.37842656845656,0.039031458206846704,21.211806589380434,0.04261406537447318,23.551232192109115,0.1314625616242904,21.91122811289185,0.23745524507712037,779641
303.13699481870464,-56.82586798758635,23942.21473898585,24120.67510582327,0.5968291163444519,-0.05784899741411209,0.74788498878479,0.025129886344075203,10.899406433105469,1.0,0.7728351018960201,0.0,0.36970352616469554,-0.018776220641439852,-0.01487925891450633,0.03505580715499007,0.3691117763519289,-0.018389705568552024,-0.01491708680987362,0.035130258649587735,0.008862322175623294,0.04708937038418522,23.113016329985566,0.0354080812577001,22.294961114974555,0.030376863855319253,23.66602469025119,0.021802458602855446,22.463512740935773,0.017315285801340854,23.44873344490301,0.016512601392992286,21.75933989416633,0.013239252143526151,23.09534163033889,0.015851595841481596,21.470765302375707,0.013373647967976394,22.44194254332657,0.016544408803375505,20.818378175190915,0.014308439881054123,21.925687320632655,0.02976889789814907,20.356831730151217,0.025638387131981178,783414
303.14688654097915,-56.83077907740819,23868.142998190095,24053.437504206133,0.48414087295532227,0.6947470307350159,0.8660354018211365,0.003260150318965316,9.787483215332031,1.0,0.11967086452560183,0.0,0.3827371554716086,0.5529569466194838,-0.014974344918600462,0.03281923870156347,0.3845496475696564,0.5512102842330934,-0.01501166541129363,0.03288875892758378,0.008995728963378897,0.047937589531356156,23.480799350522656,0.04814885260237962,22.497664991081255,0.039812779564203704,22.584282887726957,0.008735534566824233,21.154986830648383,0.006388927748195809,21.459245284980735,0.0030004525600058193,19.784178430457754,0.002350585009427513,21.059429052568035,0.003157688491692488,19.236032815706626,0.0027465255136022433,20.55710379166183,0.00326391462425292,18.82300000255647,0.002725988974223047,20.465385882643655,0.007786774697794148,18.712336575690802,0.006421430138966361,783899
303.14889156386545,-56.83168650471726,23853.18844682362,24041.061653616434,-0.2014467418193817,0.734039306640625,0.9674400091171265,0.008423970080912113,28.392404556274414,1.0,0.5790816711921923,0.0,nan,nan,-0.014904481786126671,0.03213909974974836,-0.18989367783069616,0.6657317876815797,-0.015128118917345978,0.03259387612342835,0.00920701290569449,0.048385966361707305,24.939476673103425,0.18478075137684663,nan,0.11620569522780663,23.201106918935373,0.01478607866933651,19.459368556727718,0.010526849572741895,22.71498199615707,0.008525315287278033,18.680004259785562,0.004761301536364945,22.557716437119808,0.009156059031492575,18.384500386800667,0.005366677356792977,22.13353461607989,0.012525641656662404,18.033389690891163,0.006747476651063033,22.13185116332869,0.03621502038689521,18.626681243370044,0.034025108911014755,783900
303.1461177043226,-56.82854601506469,23873.893362168325,24084.00557425231,-0.0072209276258945465,-0.04884980246424675,0.8129052519798279,0.029015857726335526,13.306401252746582,1.0,0.07706698277075308,0.0,0.11707036315463488,0.05495131023391889,-0.016490134347830532,0.03249319199908403,-0.01709839329123492,-0.03379338234663012,-0.016529118642210877,0.032562233507633105,0.008624431718239655,0.04662403469790874,nan,0.5643829344353651,nan,0.07453373600352088,25.595753771452713,0.13281347828585194,22.22722093413556,0.04549726907051129,24.115763813478413,0.02926069564529986,20.63086122548939,0.009389393802529553,24.188004629283952,0.03989903864626642,20.378848433995685,0.012846984821032829,23.652386982853166,0.050477300070032774,20.23970951495691,0.01735222130668997,24.07001444431391,0.2145492937601498,19.87366572554336,0.10876379235088267,784066
303.1521750342887,-56.82687455725951,23828.51965633696,24106.871766029813,-0.0019122280646115541,0.07330699265003204,0.5846739411354065,0.024067066609859467,7.164300441741943,1.0,0.029942836120491534,0.0,-0.01583533005124996,0.04960590744686617,-0.014943219001072745,0.03535721201116668,-0.01586754806339737,0.05176063254475608,-0.014980837702751085,0.03543192893266665,0.008753997170136304,0.047192720704258395,26.118977694212074,0.5533131753057013,26.44064656977294,1.0375125874734803,23.741226640769888,0.02324916778817607,23.204663019830626,0.022300704189163176,22.975055122804047,0.01033673011353441,21.9999217570404,0.009499753425226437,22.85262421030095,0.01199938434361091,21.87942065795894,0.011020571357942481,22.683783653944232,0.020723498758467015,21.829554993521565,0.01923931241846469,22.688335811814472,0.05928759915521617,21.81328503220854,0.05849378812128511,784094
303.1450986394288,-56.825826564207716,23881.517071876457,24121.231802447717,0.35068291425704956,0.2781122028827667,0.5084506869316101,0.008578967303037643,6.50869083404541,1.0,9.876292844557266e-05,0.0,0.132709787682706,0.1316350592376704,-0.014889464191206283,0.03523019193392131,0.13203328847885148,0.1320506632328034,-0.014927086420357227,0.0353048071265221,0.008726771752064861,0.04714403122586042,22.925476722996056,0.029689712557703186,22.678218136122787,0.030049337978651995,22.489999502645542,0.007769268235950259,22.019705421352768,0.007429112098043807,21.651585579411442,0.003469472246123591,21.075836694528235,0.00327332202223804,21.485410043656852,0.0041466860862000975,20.90749198130448,0.003920638137880681,21.251474923198288,0.0057680838500864945,20.683900614887047,0.0054255333392263195,21.187417351521677,0.015090994550763641,20.72795279078655,0.014617041019113165,784111
