,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
39,302.9967202,-56.76091201,24994.59395,25008.84581,-0.390003264,-0.206151396,0.871414244,4.01e-05,11.31359863,1,0.012751575,0,-0.304092204,-0.150473291,-0.016070726,0.039277279,-0.304613143,-0.150789961,-0.016110457,0.039357573,0.004945833,0.042832574,18.86422881,0.004416469,17.0193375,0.004367987,17.51687382,0.002129153,15.38976522,0.002121941,16.62093655,0.001217445,14.44294022,0.001213198,16.2890841,0.002085459,13.98291428,0.002083659,15.88216167,0.001211942,13.70382576,0.001207832,15.77404692,0.000754895,13.51532572,0.000729473,1016122,6,IN,0
38,302.9980181,-56.74082381,24985.38341,25283.83641,0.378378838,0.288755953,0.706433713,0.002287425,5.309938908,1,3.62e-05,0,0.235752495,0.19887005,-0.015806138,0.037544122,0.235809177,0.19899863,-0.015844174,0.037617281,0.006091579,0.035490499,22.36718331,0.022677182,21.58678323,0.020635588,21.4853271,0.003808503,20.59856691,0.003414246,20.49968942,0.001885236,19.58368748,0.001703986,20.08225149,0.002363294,19.07210277,0.0022783,19.76018406,0.002057509,18.81364466,0.001864306,19.68086606,0.004532229,18.67652065,0.003907567,1018124,6,IN,0
37,303.0038592,-56.7428512,24941.48333,25256.16728,0.20747374,0.051626068,0.606566131,0.014987987,4.622341156,1,0.261810024,0,0.109072018,0.047497223,-0.015046408,0.038975972,0.109088689,0.047556143,-0.015081442,0.039049994,0.006262987,0.036469624,23.64118121,0.078391865,22.83030454,0.070340684,22.81385411,0.010143256,22.07839568,0.009131511,22.27124317,0.006624083,21.65918496,0.005996127,21.88194976,0.005726602,21.12821963,0.004995683,21.84900436,0.010381032,21.18578841,0.009358575,22.04933569,0.038280458,21.06171728,0.031659944,1016135,6,IN,0
36,303.00478,-56.76279817,24934.07457,24983.14116,-0.127763703,-0.206311807,0.612024546,0.018034,8.14640522,1,0.545463849,0,-0.066819164,-0.08069869,-0.018585635,0.035753497,-0.06728673,-0.081234038,-0.018629516,0.035828132,0.004787642,0.04279308,23.30231955,0.053796072,22.42637517,0.050138694,23.31918519,0.0153356,22.20063065,0.013391848,22.67699857,0.008610715,21.572829,0.00776724,22.48459271,0.009106849,21.29556596,0.008150384,22.27870394,0.014965672,21.15335008,0.013412588,22.39391152,0.048941881,21.17419801,0.041265167,1016140,6,IN,0
34,303.0060336,-56.77246696,24924.43036,24850.80978,-0.165086254,0.094135351,0.505631804,0.225519136,9.290624619,1,0.0,0,0.010028285,0.20501046,-0.018785962,0.03289585,-0.058239609,0.062207304,-0.01883067,0.032959357,0.005459083,0.03956119,26.62395943,1.090834085,23.51516677,0.761814062,26.40863125,0.259775876,22.92015463,0.13786873,25.09396768,0.07714316,21.94231227,0.051269723,25.03264236,0.086229464,21.68251176,0.053886109,24.86722702,0.15319663,21.81129312,0.102240033,24.47741153,0.338552087,20.63115267,0.151980209,1008647,6,IN,0
32,303.0077485,-56.77007317,24911.62586,24883.5994,-0.094572432,0.256361306,0.737586439,0.144537836,13.08309269,1,0.023709411,0,-0.061592745,0.071201,-0.019454723,0.033236066,-0.077790566,0.168659449,-0.019501209,0.033307306,0.005218211,0.041301455,26.45768089,0.949963945,,1.741700821,25.40478905,0.100019492,22.00563094,0.108705896,25.17111254,0.081719877,21.52435048,0.047419596,25.21594201,0.103437765,21.33907817,0.053721922,25.16363472,0.207160506,21.6068365,0.084563131,25.50891242,0.858226359,21.69919716,0.285304096,1015977,6,IN,0
30,303.0101309,-56.77728154,24893.5832,24784.96117,-0.276105553,-0.70224452,0.951829433,0.005209423,16.570467,1,0.847263377,0,0.043942529,-0.044050078,-0.019586531,0.027233491,-0.235193431,-0.600466609,-0.01963033,0.027286019,0.004785658,0.038537815,24.72661988,0.189208549,23.28503593,0.212480776,22.81471128,0.009956798,20.7976202,0.008183436,21.84245095,0.004182986,19.85971217,0.003632641,21.51497265,0.004312392,19.45220362,0.003861255,21.31845451,0.006359878,19.27302823,0.005119858,21.24347914,0.017368526,19.21632999,0.013010705,1014957,6,IN,0
29,303.0137738,-56.74835647,24866.93113,25180.9409,-0.043896589,0.403201848,0.711830854,0.154536992,12.62197304,1,0.003431305,0,-0.066577113,-0.022448465,-0.017618811,0.039063868,-0.034014832,0.244770318,-0.017635489,0.039060991,0.004784955,0.03872387,26.18545375,0.784667627,22.5321501,0.333740874,25.43076068,0.105432601,21.28604592,0.06722054,25.05062467,0.078910809,21.25352419,0.044999307,24.61380658,0.063268092,20.40133761,0.048350483,23.93280593,0.069249146,19.65475179,0.040313147,22.80413623,0.07495414,18.31394265,0.041095285,1008853,6,IN,0
27,303.0178385,-56.75755932,24836.21867,25055.02069,-0.039572682,-0.612096786,0.892466187,0.002296363,8.112639427,1,0.123441578,0,-0.038979668,-0.509401019,-0.016200074,0.041075767,-0.039290447,-0.509325922,-0.016190173,0.041103579,0.004154372,0.041994868,22.37687278,0.023980803,21.24821252,0.019597601,21.44946323,0.003713054,19.81078995,0.002937344,21.01137255,0.002437658,19.4291051,0.001851604,20.87910344,0.003020811,19.11857674,0.002488794,20.61575711,0.003615875,18.89547627,0.002509961,20.55081566,0.008961912,18.71692571,0.005712425,1016131,6,IN,0
25,303.0190808,-56.77638825,24826.48102,24797.30121,0.100848883,-0.911882401,0.359525889,0.000363564,3.176769972,1,0.00032904,0,0.026220718,-0.329830536,-0.018832207,0.027512473,0.026666207,-0.334049821,-0.018875675,0.027566701,0.005138296,0.038639915,19.67348637,0.004717198,19.53775251,0.004719798,18.21619004,0.002145568,17.99462225,0.002142128,17.61262467,0.001230331,17.36781135,0.001227574,17.45557104,0.002091853,17.16031418,0.00209028,17.35506278,0.001236961,17.09271781,0.001232563,17.3362747,0.000990909,17.05655529,0.000957915,1015540,6,IN,0
24,303.0204223,-56.77562887,24816.437,24807.71183,-0.088363826,-0.274334192,0.758147597,0.018213,8.497281075,1,0.638062604,0,-0.063661041,-0.16099327,-0.017443552,0.028011167,-0.065665953,-0.179426625,-0.017483156,0.028066743,0.005135222,0.03866372,24.46877254,0.152788952,23.89912003,0.150362311,23.81055397,0.024776042,22.52278809,0.024981779,22.96200395,0.011019915,21.70244988,0.009290906,22.76921982,0.011426614,21.3279284,0.009702163,22.51337739,0.017915084,21.13043121,0.014973118,22.66856635,0.066281137,21.29936525,0.066306285,1015541,6,IN,0
23,303.0214641,-56.76736459,24808.80193,24920.84759,-0.026826028,0.186696529,0.538731396,0.011938926,4.32349062,1,7.96e-05,0,-0.022298585,0.111679656,-0.018328838,0.034153151,-0.022219973,0.111495063,-0.018371761,0.034224816,0.006054558,0.042270736,23.56279949,0.064460491,23.27870184,0.063305489,22.9891612,0.011276767,22.53405104,0.010539098,21.94910128,0.00453928,21.46184084,0.004216211,21.59795903,0.004459186,21.03566094,0.004182584,21.29423122,0.006269526,20.74935596,0.005946168,21.20870262,0.016458074,20.57748318,0.015508993,1015933,6,IN,0
22,303.0231027,-56.78420662,24796.15116,24690.32944,-0.351484358,0.583305359,0.596423864,0.008674671,5.062282562,1,0.194669641,0,-0.187936199,0.320597156,-0.019320314,0.027470725,-0.190246522,0.321932226,-0.019363634,0.027524212,0.005381942,0.036675832,23.32592289,0.053894227,22.99180417,0.051663863,22.80114012,0.009699971,22.27668661,0.008754023,21.78815467,0.003969073,21.24649941,0.003605205,21.53658231,0.004348115,20.91588565,0.003958829,21.17668677,0.005520553,20.62566815,0.00501413,21.09513316,0.014783418,20.4939115,0.01311908,1014935,6,IN,0
21,303.0240997,-56.78399867,24788.68002,24693.18742,0.318834454,-0.677673995,0.226344764,0.010669174,3.322835922,1,0.102176779,0,0.040279358,-0.09699122,-0.019311411,0.027490846,0.040374659,-0.097229026,-0.019354803,0.027544234,0.005376044,0.036688226,24.51469508,0.159323224,24.39551399,0.160140337,22.54469012,0.007870056,22.38580437,0.007808903,20.8353826,0.002113738,20.65774763,0.002089618,20.2986404,0.002487402,20.09741643,0.002470539,19.93970132,0.002237481,19.76113662,0.002215722,19.85946511,0.004965685,19.67187739,0.004903849,1014934,6,IN,0
19,303.0273652,-56.76978831,24764.4838,24887.73903,0.028128592,0.040696297,0.862133265,0.000589233,9.861814499,1,0.009865014,0,0.022044521,0.04014851,-0.017578848,0.033729181,0.022453714,0.040300805,-0.017620925,0.03380103,0.00554015,0.041677032,21.4263662,0.01008352,19.64908826,0.008383936,20.30826396,0.002428616,18.35802347,0.002270975,19.56773299,0.001382994,17.58470098,0.001288766,19.32603963,0.002167125,17.22138032,0.002118881,19.00330268,0.001485182,17.00069042,0.001345007,18.93741621,0.002333173,16.86949471,0.001688003,1015931,6,IN,0
18,303.0295541,-56.76022076,24748.25576,25018.7259,-0.240297586,-0.028669542,0.908009052,0.000747543,11.6114893,1,0.000340562,0,-0.200030364,-0.018549986,-0.016355661,0.036456722,-0.19987461,-0.018390952,-0.016349047,0.036473293,0.005030628,0.042511468,21.81984227,0.0143032,20.36929977,0.011116851,20.73293405,0.002656762,18.41040291,0.00235661,19.98601563,0.001492657,17.61940127,0.001326713,19.76013926,0.002260246,17.27012597,0.0021502,19.42910146,0.00170692,17.05576126,0.001438905,19.36289353,0.003117093,16.93905066,0.002096254,1016853,6,IN,0
16,303.0308271,-56.75271063,24738.85192,25121.54012,-0.568053246,-0.138254583,0.568454921,0.005886304,4.637208939,1,2.07e-05,0,-0.278275976,-0.051805195,-0.015910974,0.036631831,-0.27779004,-0.052005578,-0.01594826,0.036702808,0.00558873,0.04036899,22.34643636,0.022971357,21.93254903,0.0218241,21.78452565,0.004493837,21.17586701,0.004153784,21.21086004,0.002823793,20.54396162,0.002628299,21.05015771,0.003284968,20.30505268,0.0031048,20.9511617,0.004736889,20.26797638,0.00441267,20.92997302,0.013130057,20.21018863,0.012281544,1017290,6,IN,0
14,303.0318832,-56.76098854,24728.80842,25007.00278,0.285104007,0.122233525,0.053163782,4.941156387,2.775131941,1,0.888848713,0,0.001807814,0.041939062,-0.016378761,0.036461134,0.002084371,0.042284567,-0.016372357,0.036477748,0.006054816,0.044073514,24.92015036,0.228399406,21.33722225,0.132911599,26.94058297,0.413091649,22.61283311,0.15869904,26.27594302,0.222162819,21.95784917,0.089064293,24.14106304,0.041029652,20.50890114,0.014550844,23.76965949,0.058868673,19.84629786,0.021219533,23.60701732,0.145569655,19.00550381,0.045350737,1016859,6,IN,0
13,303.0407895,-56.75037992,24664.1294,25153.5456,-0.466920346,-0.10110905,0.518109798,0.021792369,4.066078186,1,0.000932478,0,-0.219379057,-0.02590569,-0.017190145,0.035742201,-0.219356835,-0.026265677,-0.017228533,0.035808541,0.005495902,0.040030704,24.33909781,0.13588691,24.0465565,0.130253335,23.20326649,0.013865289,22.74867786,0.013211923,22.52249549,0.007791513,21.97977517,0.007327574,22.27341083,0.007607815,21.68509049,0.007091102,22.07597293,0.012513172,21.57159701,0.011776196,22.11718401,0.038551424,21.61347224,0.035596947,1017263,6,IN,0
12,303.0423272,-56.74129672,24652.74696,25277.89339,-0.094105616,0.167258039,0.759382844,0.019958055,7.266329288,1,0.045903621,0,-0.070588011,0.123198593,-0.016203147,0.035951815,-0.070941515,0.123927385,-0.016236648,0.035860691,0.006410009,0.037340811,24.45633187,0.142596501,23.26504095,0.13324044,23.67884699,0.020994903,22.55576239,0.017255011,23.03254358,0.011926395,21.95497688,0.009843836,22.90435897,0.013140905,21.71537718,0.01047011,22.66125449,0.021236354,21.54216629,0.019058977,22.6343928,0.061470997,21.27578759,0.048432115,1018255,6,IN,0
10,303.0454164,-56.73877726,24625.10886,25310.41812,,,,,6.885281086,1,,0,0.227018198,0.006624979,-0.015702606,0.03652681,,,-0.015736125,0.036437277,0.00637235,0.037618604,27.05066212,1.597842901,24.17699198,0.704036613,24.80235905,0.057897699,22.16439554,0.021962167,23.59144591,0.019097215,21.12384722,0.008823517,22.40916758,0.008487967,20.31575466,0.005924402,21.90068805,0.010916082,19.83023682,0.006978359,21.77523539,0.028558376,19.58879803,0.016422884,1018254,6,IN,0
9,303.0476063,-56.76612879,24612.7114,24938.03513,0.366261095,-0.04764156,0.674684048,0.000984793,4.63485384,1,1.89e-07,0,0.221782622,-0.016985659,-0.017426457,0.034288434,0.221804544,-0.016979303,-0.01746715,0.03435855,0.006180947,0.043049715,20.68398343,0.006408841,20.21279358,0.006196914,19.95340773,0.002322787,19.24047669,0.002262183,19.57447713,0.001373211,18.82073574,0.001321761,19.36739921,0.002186621,18.50897375,0.002149733,19.19290265,0.001582798,18.42886459,0.001482384,19.14044245,0.002755129,18.34356171,0.002351585,1016029,6,IN,0
8,303.04976,-56.78367957,24598.31541,24696.8177,-0.429435313,0.44843331,0.989277363,0.012574648,48.28641891,1,0.993793163,0,0.044838009,-0.02478454,-0.018225715,0.027275578,-0.410657674,0.422751844,-0.018246364,0.027246714,0.006026407,0.036506594,24.4625008,0.151998807,21.14162465,0.116020239,23.74858824,0.021753524,19.84949413,0.013047759,23.45576921,0.016375509,19.37609366,0.008614648,23.30484913,0.0179229,19.20091266,0.010329097,23.53737539,0.046336734,19.94738389,0.038133346,23.24785454,0.109494553,19.09702089,0.053576209,1014427,6,IN,0
6,303.0509673,-56.7738559,24587.37565,24832.29415,-0.200833708,0.31755349,0.815497875,0.004748038,7.555163383,1,0.060439312,0,-0.153455293,0.23826624,-0.017060552,0.028032248,-0.153278664,0.238257378,-0.017098581,0.028085493,0.005763806,0.040149928,23.42144244,0.05676334,22.62112454,0.051804709,22.39717398,0.006906156,20.99522839,0.005617781,21.68807543,0.003614622,20.26801085,0.002886295,21.45963563,0.004019544,19.93744282,0.003321994,21.20197663,0.00568106,19.76376777,0.004470767,21.18490284,0.016288417,19.80357282,0.012582211,1015955,6,IN,0
5,303.0523651,-56.75070065,24577.24875,25149.26049,-0.19396992,-0.060666062,0.808997452,0.006995786,7.992063999,1,0.017775892,0,-0.146168461,-0.034919149,-0.017884608,0.035645545,-0.146539494,-0.034936026,-0.017924063,0.035711482,0.004540138,0.040311605,23.72777534,0.080582583,22.89432112,0.070271465,22.76196687,0.009375077,21.40520725,0.007333797,22.04431901,0.004906592,20.74780552,0.003861629,21.86367709,0.005364204,20.48056992,0.004251511,21.61528995,0.008302416,20.25772697,0.006375599,21.54171454,0.022507364,19.94564958,0.016607542,1016911,6,IN,0
3,303.0587089,-56.78493893,24529.15387,24680.6504,-0.031283651,0.090467006,0.615518272,0.00407428,5.179076672,1,0.0073233,0,-0.024290043,0.060527685,-0.019020404,0.027239127,-0.024399094,0.060604144,-0.019061638,0.027289616,0.005471225,0.03607568,22.9367218,0.037231822,22.16505985,0.035524836,21.783638,0.004415792,20.8705212,0.004074096,21.07521111,0.002350043,20.16626533,0.002164486,20.79050969,0.002822012,19.78144342,0.00267559,20.52846691,0.003144317,19.58557239,0.002887872,20.46692525,0.008180826,19.49841382,0.007423008,1014425,6,IN,0
2,303.0598912,-56.75341359,24521.33332,25113.32804,-0.70023036,-0.008773833,0.979498088,0.025234297,35.3870697,1,0.980862679,0,-0.731276182,0.051079375,-0.017605052,0.036230943,-0.659627795,-0.016043905,-0.017645231,0.036297619,0.004382829,0.04065038,25.15484361,0.308730816,21.09687115,0.127355897,25.53767252,0.113658576,20.99008068,0.043367823,24.04687033,0.030511197,19.14808543,0.014267121,24.07142799,0.036726223,19.06139952,0.016386938,24.74972299,0.147607171,19.58506919,0.031422962,24.64443401,0.39510741,18.59581214,0.037442581,1016920,6,IN,0
1,303.0608798,-56.76370466,24513.16774,24971.32638,0.284476489,-0.176678404,0.706839681,0.017935529,6.994007111,1,0.054981299,0,0.160737402,-0.101024315,-0.018723074,0.034027331,0.1595065,-0.101917841,-0.018764958,0.034094494,0.005190999,0.042464805,24.69039557,0.185316191,24.11986698,0.169245204,23.46546128,0.017950011,22.28581682,0.015707982,22.82799803,0.009824136,21.74874603,0.00847099,22.65083234,0.010783251,21.4137736,0.009171344,22.42615577,0.017146415,21.32811509,0.014821209,22.47685338,0.053335759,21.09222881,0.045317656,1016917,6,IN,0
0,303.0618362,-56.77395759,24505.85356,24830.98905,0.612268329,0.073706701,0.58076328,0.011595524,4.566905022,1,0.000422356,0,0.325929466,0.05403854,-0.017026373,0.028148795,0.325574785,0.053820517,-0.017064346,0.028202144,0.00516604,0.039777594,23.17941161,0.04576099,22.63830949,0.043252011,22.96483531,0.011008658,22.45101704,0.009986533,22.05990044,0.004711219,21.53402806,0.004322333,21.81035605,0.005149028,21.20031886,0.004744125,21.58985737,0.007898513,21.05992905,0.007322282,21.41881071,0.019908076,20.83738053,0.018380863,1015685,6,IN,0
