,RA,DEC,x,y,e1,e2,res,sigmae,rkron,extendedness,blendedness,psf_used,e1_sdss,e2_sdss,e1_psf_sdss,e2_psf_sdss,e1_hsm,e2_hsm,e1_psf_hsm,e2_psf_hsm,i_e1_psf_sdss,i_e2_psf_sdss,u_psf_mag,u_psf_magerr,u_cmodel_mag,u_cmodel_magerr,g_psf_mag,g_psf_magerr,g_cmodel_mag,g_cmodel_magerr,r_psf_mag,r_psf_magerr,r_cmodel_mag,r_cmodel_magerr,i_psf_mag,i_psf_magerr,i_cmodel_mag,i_cmodel_magerr,z_psf_mag,z_psf_magerr,z_cmodel_mag,z_cmodel_magerr,Y_psf_mag,Y_psf_magerr,Y_cmodel_mag,Y_cmodel_magerr,idn,Weigth,in_field,mask
59,302.9736348,-56.75798306,25167.89426,25048.57328,-0.020795502,-0.006181932,0.794798791,0.002033759,7.698470592,1,0.003895032,0,-0.018167914,0.009952329,-0.013105695,0.047821964,-0.018109374,0.010061054,-0.013138045,0.047802411,0.003743561,0.041596948,22.46821847,0.027578469,21.27833142,0.024249515,21.32498976,0.003589171,19.78273802,0.003120336,20.60996315,0.002019411,19.03644501,0.00173952,20.34562885,0.002597526,18.65430945,0.002396958,20.0670091,0.002546573,18.43619148,0.00214665,19.99468697,0.006166004,18.30665347,0.004819846,1016869,6,IN,1
54,302.9787089,-56.74567891,25130.19118,25217.08033,-0.292969525,-0.188928708,0.779756844,0.001693971,7.367719173,1,0.025945302,0,-0.19972374,-0.112466009,-0.016133362,0.042186922,-0.199583575,-0.112438053,-0.016167941,0.042113062,0.005269402,0.039902008,22.2414146,0.022417657,21.33944584,0.019876996,21.06806085,0.003194297,19.67045365,0.002842731,20.35325522,0.001795736,18.88978371,0.00159122,20.06617032,0.002372948,18.49922191,0.002260144,19.77070136,0.002078992,18.28197368,0.001817173,19.72250666,0.00483694,18.18626405,0.003888278,1017930,6,IN,1
51,302.9808542,-56.76931342,25113.38618,24893.6011,0.609888256,-0.027241075,0.899252534,0.099446826,20.70090485,1,0.096212908,0,0.03325011,-0.217893077,-0.01634503,0.037019616,0.493312836,-0.009901856,-0.016377604,0.037101958,0.004768749,0.039749972,,13.40033636,25.77911045,7.861199336,25.71570885,0.140350478,21.86126835,0.074413048,24.90725462,0.069892649,20.73498198,0.038868036,24.32644732,0.050298149,19.54978132,0.030955365,23.79849083,0.062647563,19.45405897,0.040542001,28.90991179,21.55379688,20.22156549,0.144853141,1015980,6,IN,1
47,302.9837168,-56.74294879,25092.68118,25254.53212,0.022729995,-0.068604887,0.731393576,9.73e-05,7.982633114,1,0.000353339,0,0.011914053,-0.02690802,-0.013680403,0.043131945,0.012093455,-0.027224187,-0.013712129,0.043055154,0.005790659,0.039878009,19.52998527,0.004706886,18.27905836,0.004611698,18.06476206,0.002140899,16.60603399,0.002130645,17.18825099,0.001225112,15.69307491,0.001218444,16.82174695,0.002087658,15.24538375,0.002085277,16.44219581,0.001217501,14.929884,0.001212044,16.31474282,0.000798191,14.78528113,0.000763043,1017928,6,IN,1
45,302.9878038,-56.7586159,25061.55865,25040.14147,,,,,7.369824886,1,,0,-0.071397896,0.003833957,-0.017921012,0.041318845,,,-0.017964078,0.041397262,0.003944602,0.041171496,25.64973683,0.492569551,21.86257689,0.123886602,26.85895698,0.397563246,22.38628072,0.069311588,26.0051125,0.184188533,21.55547184,0.035118374,25.64911692,0.17137361,21.06005201,0.030905321,25.3208158,0.251369972,20.81833638,0.045325654,28.37955846,12.5706613,21.65831526,0.289780918,1016167,6,IN,1
43,302.9890884,-56.74278328,25052.39698,25256.86663,-0.189782545,0.086318903,0.665001094,0.007633363,7.175694942,1,0.192520744,0,-0.110850588,0.067921807,-0.013700575,0.043175018,-0.111547485,0.067734472,-0.013732395,0.043098282,0.005551998,0.038253935,23.29243499,0.056811048,22.28037811,0.050930035,22.4020657,0.007447004,21.26045162,0.006773217,21.76391517,0.004334533,20.63109835,0.003848261,21.50919807,0.004341052,20.30277393,0.003916861,21.28766261,0.006309463,20.06901433,0.005615329,21.18446623,0.01833079,19.91310069,0.015644474,1017933,6,IN,1
35,303.0058173,-56.7658535,24926.21642,24941.33323,-0.19897601,0.019550016,0.58765924,0.013511799,5.231595993,1,0.405586252,0,-0.109945002,0.027494377,-0.017954485,0.035845162,-0.109791733,0.027505536,-0.017997788,0.035921283,0.005779011,0.042465385,23.4628979,0.060034182,22.69708868,0.053992646,22.99623456,0.011435391,22.33356408,0.010125178,22.22203413,0.005840674,21.5344463,0.005344767,21.94299215,0.005907111,21.16940764,0.005423375,21.68489176,0.008674036,20.96455463,0.008016073,21.68013202,0.026038774,20.93516018,0.023356718,1016134,6,IN,1
33,303.0076831,-56.74462196,24912.7362,25231.98044,0.043068312,-0.284567803,0.755690575,0.003317462,6.472313881,1,0.20335283,0,0.026445955,-0.176169105,-0.019335628,0.037507206,0.026945049,-0.176340342,-0.019357253,0.037497383,0.006598826,0.037676307,22.33280916,0.024406013,21.1475118,0.02155644,21.53291674,0.003916791,20.34673655,0.003473589,21.03755443,0.00258148,19.77927508,0.002203293,20.76447375,0.002873941,19.4035723,0.002579673,20.6924625,0.003916232,19.45808917,0.003306514,20.74431944,0.011362847,19.37714642,0.009409096,1016128,6,IN,1
31,303.0095162,-56.77854734,24898.16326,24767.62661,-0.026341848,0.360713601,0.607114673,0.000291365,6.152050972,1,0.008877086,0,-0.021297891,0.181853528,-0.01954667,0.027427638,-0.021241195,0.182079867,-0.019590775,0.027481193,0.00517993,0.03676833,20.36336471,0.005546433,19.56994436,0.005389253,19.04373727,0.002181403,18.07162545,0.002163023,18.22476197,0.00124358,17.22699566,0.00123337,17.88988736,0.002097233,16.82293742,0.00209255,17.59614597,0.001246357,16.58974727,0.001234773,17.49198161,0.001016818,16.47265176,0.000949596,1014956,6,IN,1
26,303.0185743,-56.78401583,24830.11066,24692.88708,0.012924617,-0.204608873,0.713863134,0.000948112,5.948558807,1,0.001715536,0,0.001619793,-0.108444647,-0.019319262,0.027417911,0.001712703,-0.108378693,-0.019362567,0.027471172,0.005411194,0.036630616,21.64907792,0.012505791,20.77309289,0.011448145,20.45358344,0.002510099,19.28011337,0.002391836,19.70001582,0.001403886,18.48445006,0.001339404,19.42354078,0.002188239,18.10665357,0.002149674,19.1314701,0.001518205,17.88526072,0.001426343,19.05289217,0.002511495,17.75881196,0.002138273,1014933,6,IN,1
